# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
30            	smoothSolver	6.405120e-03	5.096370e-04	9	4.187430e-02	3.357230e-03	9	3.828410e-02	3.052040e-03	9	false	GAMG	3.029480e-02	1.723840e-04	5	true
31            	smoothSolver	6.419680e-03	5.097220e-04	9	4.242770e-02	3.330300e-03	9	3.800630e-02	2.955290e-03	9	false	GAMG	3.156050e-02	1.665280e-04	5	true
32            	smoothSolver	6.450650e-03	5.091650e-04	9	4.278210e-02	4.252120e-03	8	3.778860e-02	3.701220e-03	8	false	GAMG	3.273070e-02	1.620610e-04	5	true
33            	smoothSolver	6.352610e-03	4.999400e-04	9	4.306640e-02	4.233110e-03	8	3.766940e-02	3.612490e-03	8	false	GAMG	3.411790e-02	1.698310e-04	5	true
34            	smoothSolver	6.149510e-03	4.852250e-04	9	4.294980e-02	4.174530e-03	8	3.759410e-02	3.527090e-03	8	false	GAMG	3.547140e-02	1.762590e-04	5	true
35            	smoothSolver	5.957490e-03	4.691800e-04	9	4.253480e-02	4.080870e-03	8	3.719010e-02	3.437460e-03	8	false	GAMG	3.597210e-02	1.821720e-04	5	true
36            	smoothSolver	5.782690e-03	4.533840e-04	9	4.205190e-02	3.974720e-03	8	3.652180e-02	3.356600e-03	8	false	GAMG	3.539130e-02	1.849390e-04	5	true
37            	smoothSolver	5.667430e-03	4.399100e-04	9	4.136990e-02	3.869050e-03	8	3.613140e-02	3.314350e-03	8	false	GAMG	3.442160e-02	1.829340e-04	5	true
38            	smoothSolver	5.552810e-03	4.293490e-04	9	4.060080e-02	3.776520e-03	8	3.589950e-02	3.299740e-03	8	false	GAMG	3.326390e-02	1.743960e-04	5	true
39            	smoothSolver	5.391420e-03	4.215650e-04	9	3.982770e-02	3.719890e-03	8	3.569690e-02	3.309680e-03	8	false	GAMG	3.225380e-02	1.617670e-04	5	true
40            	smoothSolver	5.202200e-03	4.162010e-04	9	3.931820e-02	3.695300e-03	8	3.539970e-02	3.344480e-03	8	false	GAMG	3.143360e-02	1.510590e-04	5	true
41            	smoothSolver	5.028790e-03	4.121980e-04	9	3.877590e-02	3.697850e-03	8	3.511880e-02	3.397010e-03	8	false	GAMG	3.059890e-02	1.445010e-04	5	true
42            	smoothSolver	4.913420e-03	4.103240e-04	9	3.826310e-02	3.722830e-03	8	3.476290e-02	3.463750e-03	8	false	GAMG	2.978440e-02	1.410390e-04	5	true
43            	smoothSolver	4.877950e-03	4.123850e-04	9	3.785810e-02	3.761590e-03	8	3.447510e-02	2.754780e-03	9	false	GAMG	2.911550e-02	1.411380e-04	5	true
44            	smoothSolver	4.871440e-03	4.174670e-04	9	3.761610e-02	2.968890e-03	9	3.421710e-02	2.794080e-03	9	false	GAMG	2.857760e-02	1.332850e-04	5	true
45            	smoothSolver	4.865140e-03	4.230730e-04	9	3.721360e-02	3.009200e-03	9	3.423180e-02	2.847080e-03	9	false	GAMG	2.792440e-02	2.761150e-04	4	true
46            	smoothSolver	4.861130e-03	4.291820e-04	9	3.708140e-02	3.062220e-03	9	3.435800e-02	2.899250e-03	9	false	GAMG	2.735050e-02	1.295420e-04	5	true
47            	smoothSolver	4.892250e-03	4.346770e-04	9	3.748210e-02	3.134110e-03	9	3.487130e-02	2.970570e-03	9	false	GAMG	2.680900e-02	2.596830e-04	4	true
48            	smoothSolver	4.974550e-03	4.407610e-04	9	3.825340e-02	3.192910e-03	9	3.547330e-02	3.011290e-03	9	false	GAMG	2.673650e-02	1.215410e-04	5	true
49            	smoothSolver	5.094530e-03	4.481080e-04	9	3.960980e-02	3.295490e-03	9	3.653860e-02	3.077720e-03	9	false	GAMG	2.672060e-02	2.555200e-04	4	true
50            	smoothSolver	5.224950e-03	4.578550e-04	9	4.092600e-02	3.392680e-03	9	3.746430e-02	3.116060e-03	9	false	GAMG	2.707080e-02	2.683990e-04	4	true
51            	smoothSolver	5.355230e-03	4.692310e-04	9	4.228340e-02	3.512640e-03	9	3.848450e-02	3.175350e-03	9	false	GAMG	2.729840e-02	2.695320e-04	4	true
52            	smoothSolver	5.469310e-03	4.822910e-04	9	4.332470e-02	3.633270e-03	9	3.921420e-02	3.236830e-03	9	false	GAMG	2.735180e-02	2.698710e-04	4	true
53            	smoothSolver	5.545070e-03	4.960330e-04	9	4.412620e-02	3.756950e-03	9	3.963340e-02	3.299140e-03	9	false	GAMG	2.718800e-02	2.683700e-04	4	true
54            	smoothSolver	5.587400e-03	5.093510e-04	9	4.472370e-02	3.882270e-03	9	3.996130e-02	3.379400e-03	9	false	GAMG	2.684500e-02	2.647730e-04	4	true
55            	smoothSolver	5.643710e-03	5.218180e-04	9	4.526270e-02	4.004500e-03	9	4.018630e-02	3.472150e-03	9	false	GAMG	2.641980e-02	2.634540e-04	4	true
56            	smoothSolver	5.699850e-03	5.319440e-04	9	4.585440e-02	4.103590e-03	9	4.057800e-02	3.564290e-03	9	false	GAMG	2.604480e-02	1.269410e-04	5	true
57            	smoothSolver	5.769670e-03	5.415450e-04	9	4.658140e-02	4.192430e-03	9	4.133560e-02	3.671610e-03	9	false	GAMG	2.568910e-02	2.559590e-04	4	true
58            	smoothSolver	5.829850e-03	5.515130e-04	9	4.717240e-02	4.245090e-03	9	4.199190e-02	3.751280e-03	9	false	GAMG	2.550170e-02	1.254440e-04	5	true
59            	smoothSolver	5.885390e-03	5.590200e-04	9	4.792130e-02	4.305010e-03	9	4.322570e-02	3.874800e-03	9	false	GAMG	2.553360e-02	2.507070e-04	4	true
60            	smoothSolver	5.914690e-03	5.628360e-04	9	4.830380e-02	4.329740e-03	9	4.410090e-02	3.944520e-03	9	false	GAMG	2.572110e-02	2.549930e-04	4	true
61            	smoothSolver	5.920020e-03	5.632730e-04	9	4.849070e-02	4.345310e-03	9	4.492790e-02	4.032120e-03	9	false	GAMG	2.578550e-02	2.494580e-04	4	true
62            	smoothSolver	5.911130e-03	5.643800e-04	9	4.839090e-02	4.329160e-03	9	4.533680e-02	4.096600e-03	9	false	GAMG	2.573150e-02	2.496270e-04	4	true
63            	smoothSolver	5.894420e-03	5.637300e-04	9	4.813260e-02	4.301020e-03	9	4.541860e-02	4.129520e-03	9	false	GAMG	2.568430e-02	2.522120e-04	4	true
64            	smoothSolver	5.856220e-03	5.603660e-04	9	4.765870e-02	4.268730e-03	9	4.502050e-02	4.137810e-03	9	false	GAMG	2.565700e-02	2.542410e-04	4	true
65            	smoothSolver	5.806310e-03	5.556760e-04	9	4.715500e-02	4.211230e-03	9	4.446560e-02	4.123470e-03	9	false	GAMG	2.570980e-02	1.130050e-04	5	true
66            	smoothSolver	5.746710e-03	5.477430e-04	9	4.662340e-02	4.142610e-03	9	4.394560e-02	4.083320e-03	9	false	GAMG	2.584460e-02	2.555160e-04	4	true
67            	smoothSolver	5.665050e-03	5.375210e-04	9	4.595000e-02	4.058880e-03	9	4.330150e-02	3.988460e-03	9	false	GAMG	2.608490e-02	1.228340e-04	5	true
68            	smoothSolver	5.571120e-03	5.248440e-04	9	4.532940e-02	3.983940e-03	9	4.285520e-02	3.906970e-03	9	false	GAMG	2.616460e-02	1.192950e-04	5	true
69            	smoothSolver	5.470950e-03	5.126530e-04	9	4.460640e-02	3.893860e-03	9	4.202120e-02	3.806840e-03	9	false	GAMG	2.619970e-02	1.176420e-04	5	true
70            	smoothSolver	5.374170e-03	5.021750e-04	9	4.381990e-02	3.809490e-03	9	4.110650e-02	3.710540e-03	9	false	GAMG	2.614970e-02	2.599730e-04	4	true
71            	smoothSolver	5.291170e-03	4.933390e-04	9	4.309210e-02	3.734140e-03	9	4.000610e-02	3.602290e-03	9	false	GAMG	2.610120e-02	1.149350e-04	5	true
72            	smoothSolver	5.208370e-03	4.845160e-04	9	4.260570e-02	3.693030e-03	9	3.904810e-02	3.521610e-03	9	false	GAMG	2.583600e-02	2.430950e-04	4	true
73            	smoothSolver	5.128790e-03	4.764670e-04	9	4.201580e-02	3.653280e-03	9	3.774560e-02	3.427210e-03	9	false	GAMG	2.561820e-02	2.490160e-04	4	true
74            	smoothSolver	5.047760e-03	4.671030e-04	9	4.158380e-02	3.641170e-03	9	3.659010e-02	3.363040e-03	9	false	GAMG	2.516330e-02	2.444720e-04	4	true
75            	smoothSolver	4.976080e-03	4.577240e-04	9	4.101650e-02	3.632000e-03	9	3.544920e-02	3.301540e-03	9	false	GAMG	2.458730e-02	2.395240e-04	4	true
76            	smoothSolver	4.908680e-03	4.487270e-04	9	4.050500e-02	3.613290e-03	9	3.445290e-02	3.228940e-03	9	false	GAMG	2.405510e-02	2.360090e-04	4	true
77            	smoothSolver	4.831130e-03	4.413480e-04	9	4.018510e-02	3.588600e-03	9	3.370180e-02	3.136510e-03	9	false	GAMG	2.371720e-02	2.326040e-04	4	true
78            	smoothSolver	4.761630e-03	4.343300e-04	9	3.997150e-02	3.576930e-03	9	3.301340e-02	3.031940e-03	9	false	GAMG	2.351360e-02	2.291000e-04	4	true
79            	smoothSolver	4.698140e-03	4.291260e-04	9	3.990400e-02	3.572550e-03	9	3.236820e-02	2.930740e-03	9	false	GAMG	2.329410e-02	2.263860e-04	4	true
80            	smoothSolver	4.645660e-03	4.244200e-04	9	4.008560e-02	3.556330e-03	9	3.188700e-02	2.849030e-03	9	false	GAMG	2.327730e-02	2.215870e-04	4	true
81            	smoothSolver	4.613610e-03	4.216090e-04	9	4.053940e-02	3.522570e-03	9	3.171040e-02	2.787880e-03	9	false	GAMG	2.350430e-02	2.164110e-04	4	true
82            	smoothSolver	4.601060e-03	4.205480e-04	9	4.104230e-02	3.485630e-03	9	3.173300e-02	2.740210e-03	9	false	GAMG	2.354480e-02	2.164520e-04	4	true
83            	smoothSolver	4.613880e-03	4.216670e-04	9	4.127790e-02	3.461310e-03	9	3.175660e-02	2.694240e-03	9	false	GAMG	2.368800e-02	2.190990e-04	4	true
84            	smoothSolver	4.632250e-03	4.248680e-04	9	4.118480e-02	3.457720e-03	9	3.171070e-02	2.660630e-03	9	false	GAMG	2.400750e-02	2.209280e-04	4	true
85            	smoothSolver	4.640490e-03	4.291710e-04	9	4.079990e-02	3.478810e-03	9	3.138770e-02	2.644680e-03	9	false	GAMG	2.410530e-02	2.200140e-04	4	true
86            	smoothSolver	4.635190e-03	4.339180e-04	9	4.035550e-02	3.530290e-03	9	3.087670e-02	2.646640e-03	9	false	GAMG	2.393040e-02	2.189260e-04	4	true
87            	smoothSolver	4.611820e-03	4.393130e-04	9	4.015140e-02	3.605220e-03	9	3.050070e-02	2.666160e-03	9	false	GAMG	2.373730e-02	2.177600e-04	4	true
88            	smoothSolver	4.601330e-03	4.456740e-04	9	4.021060e-02	3.692420e-03	9	3.042320e-02	2.702480e-03	9	false	GAMG	2.336500e-02	2.160230e-04	4	true
89            	smoothSolver	4.603050e-03	4.519000e-04	9	4.045930e-02	3.785160e-03	9	3.050940e-02	2.752960e-03	9	false	GAMG	2.280520e-02	2.137880e-04	4	true
90            	smoothSolver	4.602960e-03	4.570470e-04	9	4.078900e-02	3.857270e-03	9	3.073910e-02	2.806760e-03	9	false	GAMG	2.222380e-02	2.066880e-04	4	true
91            	smoothSolver	4.620630e-03	4.612500e-04	9	4.138610e-02	3.919190e-03	9	3.111150e-02	2.866620e-03	9	false	GAMG	2.193240e-02	1.989510e-04	4	true
92            	smoothSolver	4.663650e-03	3.665570e-04	10	4.227010e-02	3.985270e-03	9	3.164100e-02	2.927150e-03	9	false	GAMG	2.179560e-02	1.953100e-04	4	true
93            	smoothSolver	4.725340e-03	4.714650e-04	9	4.350720e-02	4.080710e-03	9	3.239550e-02	2.995570e-03	9	false	GAMG	2.186860e-02	1.937680e-04	4	true
94            	smoothSolver	4.811770e-03	4.776950e-04	9	4.435250e-02	4.150540e-03	9	3.292430e-02	3.030400e-03	9	false	GAMG	2.202430e-02	1.966850e-04	4	true
95            	smoothSolver	4.901040e-03	4.845160e-04	9	4.514950e-02	4.231720e-03	9	3.345810e-02	3.076830e-03	9	false	GAMG	2.233980e-02	2.016520e-04	4	true
96            	smoothSolver	4.976810e-03	4.906330e-04	9	4.567800e-02	4.292260e-03	9	3.396760e-02	3.135090e-03	9	false	GAMG	2.273150e-02	2.064300e-04	4	true
97            	smoothSolver	5.042090e-03	4.951850e-04	9	4.600700e-02	4.321650e-03	9	3.440340e-02	3.201430e-03	9	false	GAMG	2.303500e-02	2.109490e-04	4	true
98            	smoothSolver	5.104540e-03	4.986990e-04	9	4.618540e-02	4.331780e-03	9	3.480350e-02	3.273620e-03	9	false	GAMG	2.304750e-02	2.148090e-04	4	true
99            	smoothSolver	5.154660e-03	5.025180e-04	9	4.647830e-02	4.351380e-03	9	3.525700e-02	3.353720e-03	9	false	GAMG	2.275350e-02	2.150720e-04	4	true
100           	smoothSolver	5.195850e-03	5.068000e-04	9	4.682510e-02	4.381260e-03	9	3.574160e-02	3.438180e-03	9	false	GAMG	2.225520e-02	2.128190e-04	4	true
101           	smoothSolver	5.226640e-03	5.107220e-04	9	4.718190e-02	4.414880e-03	9	3.622230e-02	3.522710e-03	9	false	GAMG	2.171490e-02	2.106660e-04	4	true
102           	smoothSolver	5.247340e-03	5.154330e-04	9	4.743480e-02	4.460700e-03	9	3.670110e-02	3.606710e-03	9	false	GAMG	2.131330e-02	2.115850e-04	4	true
103           	smoothSolver	5.245250e-03	5.199820e-04	9	4.743700e-02	4.505490e-03	9	3.711140e-02	3.698180e-03	9	false	GAMG	2.100590e-02	9.475330e-05	5	true
104           	smoothSolver	5.230220e-03	5.226360e-04	9	4.719620e-02	4.521310e-03	9	3.753110e-02	2.984940e-03	10	false	GAMG	2.084780e-02	2.071340e-04	4	true
105           	smoothSolver	5.207090e-03	4.124150e-04	10	4.675790e-02	4.512320e-03	9	3.744390e-02	3.012660e-03	10	false	GAMG	2.073770e-02	9.737170e-05	5	true
106           	smoothSolver	5.160880e-03	4.116860e-04	10	4.656300e-02	4.549610e-03	9	3.780790e-02	3.075370e-03	10	false	GAMG	2.049040e-02	9.027630e-05	5	true
107           	smoothSolver	5.121580e-03	4.099540e-04	10	4.625360e-02	4.547810e-03	9	3.798440e-02	3.114330e-03	10	false	GAMG	2.018290e-02	9.004570e-05	5	true
108           	smoothSolver	5.083640e-03	4.078130e-04	10	4.598080e-02	4.513540e-03	9	3.816910e-02	3.141470e-03	10	false	GAMG	1.980100e-02	8.818830e-05	5	true
109           	smoothSolver	5.052000e-03	4.053460e-04	10	4.585560e-02	4.474040e-03	9	3.839250e-02	3.150590e-03	10	false	GAMG	1.947710e-02	8.556960e-05	5	true
110           	smoothSolver	5.037790e-03	4.022290e-04	10	4.590500e-02	4.435660e-03	9	3.861090e-02	3.142670e-03	10	false	GAMG	1.927990e-02	8.363200e-05	5	true
111           	smoothSolver	5.031750e-03	3.982800e-04	10	4.608700e-02	4.395940e-03	9	3.881360e-02	3.119720e-03	10	false	GAMG	1.930680e-02	8.313200e-05	5	true
112           	smoothSolver	5.025690e-03	3.934380e-04	10	4.625590e-02	4.346860e-03	9	3.895640e-02	3.086430e-03	10	false	GAMG	1.963720e-02	1.940560e-04	4	true
113           	smoothSolver	5.011110e-03	4.962390e-04	9	4.632710e-02	4.292770e-03	9	3.896930e-02	3.871380e-03	9	false	GAMG	2.037980e-02	1.985340e-04	4	true
114           	smoothSolver	5.002710e-03	4.900130e-04	9	4.605550e-02	4.206310e-03	9	3.911850e-02	3.831770e-03	9	false	GAMG	2.138980e-02	1.987220e-04	4	true
115           	smoothSolver	4.990790e-03	4.815230e-04	9	4.574140e-02	4.117950e-03	9	3.905630e-02	3.788060e-03	9	false	GAMG	2.254830e-02	1.993890e-04	4	true
116           	smoothSolver	4.967540e-03	4.710210e-04	9	4.540750e-02	4.025640e-03	9	3.878250e-02	3.726290e-03	9	false	GAMG	2.359110e-02	1.995400e-04	4	true
117           	smoothSolver	4.931250e-03	4.604930e-04	9	4.495410e-02	3.947720e-03	9	3.817230e-02	3.639140e-03	9	false	GAMG	2.387160e-02	2.001050e-04	4	true
118           	smoothSolver	4.887870e-03	4.508120e-04	9	4.425780e-02	3.894370e-03	9	3.736050e-02	3.529980e-03	9	false	GAMG	2.342950e-02	2.016850e-04	4	true
119           	smoothSolver	4.838100e-03	4.425430e-04	9	4.354260e-02	3.856450e-03	9	3.654510e-02	3.407820e-03	9	false	GAMG	2.286140e-02	2.017960e-04	4	true
120           	smoothSolver	4.800690e-03	4.337770e-04	9	4.316140e-02	3.827870e-03	9	3.605710e-02	3.297650e-03	9	false	GAMG	2.256170e-02	1.980870e-04	4	true
121           	smoothSolver	4.780770e-03	4.247580e-04	9	4.333160e-02	3.790050e-03	9	3.582790e-02	3.211840e-03	9	false	GAMG	2.271050e-02	1.900540e-04	4	true
122           	smoothSolver	4.747110e-03	4.169240e-04	9	4.350170e-02	3.739410e-03	9	3.569130e-02	3.172390e-03	9	false	GAMG	2.310950e-02	1.821560e-04	4	true
123           	smoothSolver	4.702860e-03	4.111490e-04	9	4.369910e-02	3.687740e-03	9	3.573020e-02	3.146940e-03	9	false	GAMG	2.381790e-02	1.774420e-04	4	true
124           	smoothSolver	4.644630e-03	4.073920e-04	9	4.343490e-02	3.646210e-03	9	3.564960e-02	3.116920e-03	9	false	GAMG	2.412860e-02	1.752930e-04	4	true
125           	smoothSolver	4.550570e-03	4.057580e-04	9	4.287550e-02	3.627930e-03	9	3.517600e-02	3.078620e-03	9	false	GAMG	2.415150e-02	1.723070e-04	4	true
126           	smoothSolver	4.451870e-03	4.052980e-04	9	4.206100e-02	3.625030e-03	9	3.425290e-02	3.027320e-03	9	false	GAMG	2.347970e-02	1.692510e-04	4	true
127           	smoothSolver	4.350490e-03	4.058360e-04	9	4.121970e-02	3.621960e-03	9	3.309450e-02	2.970660e-03	9	false	GAMG	2.225860e-02	1.671620e-04	4	true
128           	smoothSolver	4.268620e-03	4.057350e-04	9	4.035510e-02	3.614230e-03	9	3.189670e-02	2.917140e-03	9	false	GAMG	2.153870e-02	1.678660e-04	4	true
129           	smoothSolver	4.219550e-03	4.047260e-04	9	3.966850e-02	3.606490e-03	9	3.088590e-02	2.871370e-03	9	false	GAMG	2.129650e-02	1.701980e-04	4	true
130           	smoothSolver	4.184640e-03	4.032030e-04	9	3.900350e-02	3.599040e-03	9	3.018790e-02	2.837410e-03	9	false	GAMG	2.118550e-02	1.724980e-04	4	true
131           	smoothSolver	4.153100e-03	4.022950e-04	9	3.852340e-02	3.594460e-03	9	2.970890e-02	2.816610e-03	9	false	GAMG	2.116690e-02	1.745090e-04	4	true
132           	smoothSolver	4.123720e-03	4.020370e-04	9	3.819700e-02	3.607330e-03	9	2.938990e-02	2.806250e-03	9	false	GAMG	2.086840e-02	1.772010e-04	4	true
133           	smoothSolver	4.096320e-03	4.013640e-04	9	3.807660e-02	3.636040e-03	9	2.914210e-02	2.808020e-03	9	false	GAMG	2.038790e-02	1.824370e-04	4	true
134           	smoothSolver	4.078180e-03	4.003140e-04	9	3.805070e-02	3.668770e-03	9	2.894500e-02	2.816250e-03	9	false	GAMG	1.985500e-02	1.878100e-04	4	true
135           	smoothSolver	4.060070e-03	3.990390e-04	9	3.797620e-02	3.693670e-03	9	2.881270e-02	2.827970e-03	9	false	GAMG	1.943960e-02	1.919190e-04	4	true
136           	smoothSolver	4.034490e-03	3.976770e-04	9	3.785430e-02	3.712530e-03	9	2.865710e-02	2.840800e-03	9	false	GAMG	1.913140e-02	8.362770e-05	5	true
137           	smoothSolver	4.003900e-03	3.958740e-04	9	3.777910e-02	3.729470e-03	9	2.858660e-02	2.247790e-03	10	false	GAMG	1.885360e-02	1.847940e-04	4	true
138           	smoothSolver	3.975810e-03	3.953290e-04	9	3.769440e-02	3.728840e-03	9	2.824490e-02	2.236190e-03	10	false	GAMG	1.864950e-02	7.964790e-05	5	true
139           	smoothSolver	3.946600e-03	3.940240e-04	9	3.779460e-02	3.734790e-03	9	2.818060e-02	2.243150e-03	10	false	GAMG	1.834680e-02	1.799190e-04	4	true
140           	smoothSolver	3.924870e-03	3.084230e-04	10	3.788330e-02	3.719320e-03	9	2.799960e-02	2.229150e-03	10	false	GAMG	1.820570e-02	7.531470e-05	5	true
141           	smoothSolver	3.899130e-03	3.060990e-04	10	3.819270e-02	3.728880e-03	9	2.812870e-02	2.237410e-03	10	false	GAMG	1.794210e-02	1.727260e-04	4	true
142           	smoothSolver	3.880090e-03	3.045610e-04	10	3.820100e-02	3.711140e-03	9	2.797950e-02	2.219600e-03	10	false	GAMG	1.783060e-02	1.755100e-04	4	true
143           	smoothSolver	3.872740e-03	3.864830e-04	9	3.816800e-02	3.703520e-03	9	2.794620e-02	2.213580e-03	10	false	GAMG	1.762670e-02	1.683900e-04	4	true
144           	smoothSolver	3.883650e-03	3.864870e-04	9	3.782260e-02	3.673240e-03	9	2.774930e-02	2.199990e-03	10	false	GAMG	1.746860e-02	1.644410e-04	4	true
145           	smoothSolver	3.892560e-03	3.873120e-04	9	3.755890e-02	3.657840e-03	9	2.763740e-02	2.197840e-03	10	false	GAMG	1.743760e-02	1.647190e-04	4	true
146           	smoothSolver	3.898700e-03	3.890040e-04	9	3.742550e-02	3.648820e-03	9	2.763380e-02	2.204430e-03	10	false	GAMG	1.752810e-02	1.679850e-04	4	true
147           	smoothSolver	3.907280e-03	3.063170e-04	10	3.733410e-02	3.638860e-03	9	2.774990e-02	2.213230e-03	10	false	GAMG	1.771670e-02	1.724810e-04	4	true
148           	smoothSolver	3.917510e-03	3.916580e-04	9	3.762280e-02	3.655990e-03	9	2.802510e-02	2.227580e-03	10	false	GAMG	1.795980e-02	1.705430e-04	4	true
149           	smoothSolver	3.961240e-03	3.939630e-04	9	3.793720e-02	3.661800e-03	9	2.823470e-02	2.222590e-03	10	false	GAMG	1.826290e-02	1.710670e-04	4	true
150           	smoothSolver	4.015650e-03	3.961790e-04	9	3.844710e-02	3.690500e-03	9	2.856530e-02	2.831830e-03	9	false	GAMG	1.851800e-02	1.682150e-04	4	true
151           	smoothSolver	4.062020e-03	3.972030e-04	9	3.893050e-02	3.720500e-03	9	2.904400e-02	2.846470e-03	9	false	GAMG	1.870920e-02	1.624420e-04	4	true
