# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
1             	smoothSolver	3.793370e-02	3.236050e-03	9	2.236900e-01	1.780520e-02	9	2.439830e-01	1.921440e-02	8	false	GAMG	1.000000e+00	9.896780e-03	9	true
2             	smoothSolver	2.278880e-02	1.988030e-03	8	1.394090e-01	1.127870e-02	8	1.366780e-01	1.115500e-02	8	false	GAMG	6.680820e-02	6.057770e-04	7	true
3             	smoothSolver	1.398400e-02	1.209290e-03	8	1.029330e-01	7.940080e-03	8	1.037060e-01	8.339820e-03	8	false	GAMG	4.749120e-02	3.477790e-04	7	true
4             	smoothSolver	1.000430e-02	8.386130e-04	8	8.098030e-02	8.006980e-03	7	8.361260e-02	6.640090e-03	8	false	GAMG	3.960550e-02	3.529510e-04	6	true
5             	smoothSolver	7.785040e-03	6.691920e-04	8	6.940430e-02	5.514320e-03	8	7.136720e-02	5.700700e-03	8	false	GAMG	3.367560e-02	2.361540e-04	7	true
6             	smoothSolver	6.391630e-03	5.750240e-04	8	6.251120e-02	5.267710e-03	8	6.484110e-02	5.341310e-03	8	false	GAMG	3.016520e-02	1.975090e-04	7	true
7             	smoothSolver	5.432250e-03	5.114050e-04	8	5.707150e-02	5.106900e-03	8	6.035300e-02	5.201970e-03	8	false	GAMG	2.713090e-02	2.300990e-04	6	true
8             	smoothSolver	4.784390e-03	4.653210e-04	8	5.218880e-02	4.940840e-03	8	5.683630e-02	5.134220e-03	8	false	GAMG	2.474980e-02	1.949380e-04	6	true
9             	smoothSolver	4.299660e-03	3.416390e-04	9	4.833800e-02	4.782030e-03	8	5.329970e-02	5.006120e-03	8	false	GAMG	2.294440e-02	1.637970e-04	6	true
10            	smoothSolver	3.946510e-03	3.232210e-04	9	4.552380e-02	3.665970e-03	9	4.836520e-02	4.686280e-03	8	false	GAMG	2.135620e-02	1.619100e-04	6	true
11            	smoothSolver	3.684110e-03	3.094770e-04	9	4.308380e-02	3.540340e-03	9	4.381350e-02	4.368060e-03	8	false	GAMG	2.012280e-02	1.540510e-04	6	true
12            	smoothSolver	3.464820e-03	2.976560e-04	9	4.103140e-02	3.438710e-03	9	3.970160e-02	3.158910e-03	9	false	GAMG	1.912560e-02	1.264380e-04	6	true
13            	smoothSolver	3.306550e-03	2.888980e-04	9	3.923420e-02	3.360180e-03	9	3.593860e-02	2.890000e-03	9	false	GAMG	1.828760e-02	1.763360e-04	5	true
14            	smoothSolver	3.182760e-03	2.827400e-04	9	3.761500e-02	3.292140e-03	9	3.276090e-02	2.671260e-03	9	false	GAMG	1.777000e-02	1.032970e-04	6	true
15            	smoothSolver	3.094830e-03	2.791660e-04	9	3.639280e-02	3.244200e-03	9	3.030940e-02	2.515210e-03	9	false	GAMG	1.716160e-02	1.608910e-04	5	true
16            	smoothSolver	3.020920e-03	2.768970e-04	9	3.542870e-02	3.221990e-03	9	2.832070e-02	2.398360e-03	9	false	GAMG	1.677570e-02	1.662090e-04	5	true
17            	smoothSolver	2.965970e-03	2.762520e-04	9	3.464480e-02	3.211240e-03	9	2.676080e-02	2.319940e-03	9	false	GAMG	1.628170e-02	1.614600e-04	5	true
18            	smoothSolver	2.915540e-03	2.761370e-04	9	3.402250e-02	3.202610e-03	9	2.557200e-02	2.274090e-03	9	false	GAMG	1.588370e-02	1.569980e-04	5	true
19            	smoothSolver	2.864620e-03	2.751290e-04	9	3.344420e-02	3.192100e-03	9	2.469610e-02	2.247970e-03	9	false	GAMG	1.557790e-02	1.536770e-04	5	true
20            	smoothSolver	2.817580e-03	2.745600e-04	9	3.293390e-02	3.184690e-03	9	2.404530e-02	2.231000e-03	9	false	GAMG	1.537630e-02	1.513640e-04	5	true
21            	smoothSolver	2.775720e-03	2.748490e-04	9	3.251100e-02	3.183010e-03	9	2.350970e-02	2.214840e-03	9	false	GAMG	1.520110e-02	1.511860e-04	5	true
22            	smoothSolver	2.741380e-03	2.178740e-04	10	3.219740e-02	3.187950e-03	9	2.304150e-02	2.195650e-03	9	false	GAMG	1.503640e-02	9.711750e-05	6	true
23            	smoothSolver	2.718510e-03	2.177910e-04	10	3.211900e-02	3.210700e-03	9	2.272930e-02	2.184510e-03	9	false	GAMG	1.495040e-02	1.388680e-04	5	true
24            	smoothSolver	2.695520e-03	2.181840e-04	10	3.202270e-02	2.557430e-03	10	2.239880e-02	2.162870e-03	9	false	GAMG	1.497950e-02	1.482140e-04	5	true
25            	smoothSolver	2.695620e-03	2.184340e-04	10	3.194720e-02	2.562730e-03	10	2.226980e-02	2.155200e-03	9	false	GAMG	1.499930e-02	1.458600e-04	5	true
26            	smoothSolver	2.705710e-03	2.181170e-04	10	3.202080e-02	2.579460e-03	10	2.214190e-02	2.145900e-03	9	false	GAMG	1.496990e-02	1.421300e-04	5	true
27            	smoothSolver	2.726190e-03	2.181600e-04	10	3.224320e-02	2.605800e-03	10	2.207150e-02	2.140670e-03	9	false	GAMG	1.488970e-02	1.387190e-04	5	true
28            	smoothSolver	2.749790e-03	2.191270e-04	10	3.252710e-02	2.634150e-03	10	2.212810e-02	2.147380e-03	9	false	GAMG	1.479880e-02	1.380070e-04	5	true
29            	smoothSolver	2.769660e-03	2.199660e-04	10	3.277790e-02	2.660720e-03	10	2.227220e-02	2.160090e-03	9	false	GAMG	1.463360e-02	1.401720e-04	5	true
30            	smoothSolver	2.780640e-03	2.201570e-04	10	3.290970e-02	2.679300e-03	10	2.248050e-02	2.174820e-03	9	false	GAMG	1.451640e-02	1.435090e-04	5	true
31            	smoothSolver	2.787850e-03	2.201470e-04	10	3.298550e-02	2.689660e-03	10	2.278710e-02	2.205280e-03	9	false	GAMG	1.450230e-02	8.396680e-05	6	true
32            	smoothSolver	2.797580e-03	2.206090e-04	10	3.311660e-02	2.700010e-03	10	2.332190e-02	2.262550e-03	9	false	GAMG	1.458080e-02	1.423920e-04	5	true
33            	smoothSolver	2.817200e-03	2.796890e-04	9	3.320630e-02	2.700120e-03	10	2.396000e-02	2.327070e-03	9	false	GAMG	1.477340e-02	8.951550e-05	6	true
34            	smoothSolver	2.846290e-03	2.795740e-04	9	3.328630e-02	2.684570e-03	10	2.470600e-02	2.391400e-03	9	false	GAMG	1.505380e-02	8.387840e-05	6	true
35            	smoothSolver	2.867880e-03	2.779900e-04	9	3.331220e-02	2.655970e-03	10	2.546600e-02	2.447690e-03	9	false	GAMG	1.537900e-02	1.535260e-04	5	true
36            	smoothSolver	2.879940e-03	2.747130e-04	9	3.325270e-02	3.318170e-03	9	2.623020e-02	2.492090e-03	9	false	GAMG	1.565940e-02	8.581390e-05	6	true
37            	smoothSolver	2.883850e-03	2.691010e-04	9	3.332630e-02	3.277210e-03	9	2.697250e-02	2.522730e-03	9	false	GAMG	1.604940e-02	1.572400e-04	5	true
38            	smoothSolver	2.901870e-03	2.632300e-04	9	3.353560e-02	3.235990e-03	9	2.763150e-02	2.535360e-03	9	false	GAMG	1.647250e-02	9.064090e-05	6	true
39            	smoothSolver	2.930430e-03	2.578700e-04	9	3.399860e-02	3.191320e-03	9	2.839950e-02	2.540060e-03	9	false	GAMG	1.703600e-02	1.667820e-04	5	true
40            	smoothSolver	2.973830e-03	2.549870e-04	9	3.460780e-02	3.146340e-03	9	2.910530e-02	2.527340e-03	9	false	GAMG	1.787030e-02	1.759270e-04	5	true
41            	smoothSolver	3.018730e-03	2.538400e-04	9	3.522170e-02	3.100510e-03	9	2.982910e-02	2.512670e-03	9	false	GAMG	1.887690e-02	1.738210e-04	5	true
42            	smoothSolver	3.057300e-03	2.539420e-04	9	3.559350e-02	3.048810e-03	9	3.039960e-02	2.497090e-03	9	false	GAMG	1.980660e-02	1.686060e-04	5	true
43            	smoothSolver	3.057470e-03	2.542280e-04	9	3.562220e-02	2.989770e-03	9	3.071580e-02	2.481700e-03	9	false	GAMG	2.051480e-02	1.636100e-04	5	true
44            	smoothSolver	3.021460e-03	2.533340e-04	9	3.505330e-02	2.935580e-03	9	3.058130e-02	2.475300e-03	9	false	GAMG	2.068360e-02	1.602090e-04	5	true
45            	smoothSolver	2.947970e-03	2.505800e-04	9	3.425720e-02	2.902970e-03	9	3.011610e-02	2.479150e-03	9	false	GAMG	2.013530e-02	1.569010e-04	5	true
46            	smoothSolver	2.870610e-03	2.467690e-04	9	3.364900e-02	2.890550e-03	9	2.959290e-02	2.481480e-03	9	false	GAMG	1.920990e-02	1.529500e-04	5	true
47            	smoothSolver	2.802140e-03	2.431170e-04	9	3.314570e-02	2.893320e-03	9	2.910310e-02	2.475340e-03	9	false	GAMG	1.839140e-02	1.476000e-04	5	true
48            	smoothSolver	2.725530e-03	2.400790e-04	9	3.272750e-02	2.897680e-03	9	2.870310e-02	2.469280e-03	9	false	GAMG	1.761250e-02	1.414540e-04	5	true
49            	smoothSolver	2.648110e-03	2.375300e-04	9	3.229870e-02	2.904650e-03	9	2.837310e-02	2.476770e-03	9	false	GAMG	1.698880e-02	1.355580e-04	5	true
50            	smoothSolver	2.585120e-03	2.357520e-04	9	3.191580e-02	2.917930e-03	9	2.818470e-02	2.500460e-03	9	false	GAMG	1.647580e-02	1.308950e-04	5	true
51            	smoothSolver	2.525780e-03	2.350010e-04	9	3.165400e-02	2.940570e-03	9	2.820970e-02	2.543960e-03	9	false	GAMG	1.603470e-02	1.274270e-04	5	true
52            	smoothSolver	2.469800e-03	2.349100e-04	9	3.145260e-02	2.977230e-03	9	2.833720e-02	2.607520e-03	9	false	GAMG	1.571420e-02	1.243880e-04	5	true
53            	smoothSolver	2.424910e-03	2.348830e-04	9	3.119330e-02	3.022980e-03	9	2.852930e-02	2.685990e-03	9	false	GAMG	1.542770e-02	1.221240e-04	5	true
54            	smoothSolver	2.388550e-03	2.349760e-04	9	3.096320e-02	3.067090e-03	9	2.873640e-02	2.767660e-03	9	false	GAMG	1.510890e-02	1.203720e-04	5	true
55            	smoothSolver	2.360270e-03	2.356810e-04	9	3.082730e-02	2.457830e-03	10	2.903820e-02	2.845400e-03	9	false	GAMG	1.478740e-02	1.181660e-04	5	true
56            	smoothSolver	2.341740e-03	1.878300e-04	10	3.065040e-02	2.469830e-03	10	2.942780e-02	2.925580e-03	9	false	GAMG	1.443970e-02	1.163680e-04	5	true
57            	smoothSolver	2.319060e-03	1.888780e-04	10	3.065320e-02	2.500400e-03	10	2.983160e-02	2.380140e-03	10	false	GAMG	1.418050e-02	1.171440e-04	5	true
58            	smoothSolver	2.304070e-03	1.901870e-04	10	3.066070e-02	2.539550e-03	10	2.988790e-02	2.422680e-03	10	false	GAMG	1.388720e-02	1.148040e-04	5	true
59            	smoothSolver	2.291370e-03	1.914660e-04	10	3.066770e-02	2.581750e-03	10	2.994690e-02	2.470970e-03	10	false	GAMG	1.362400e-02	1.142990e-04	5	true
60            	smoothSolver	2.281510e-03	1.928090e-04	10	3.070720e-02	2.625790e-03	10	3.010200e-02	2.529750e-03	10	false	GAMG	1.345270e-02	1.145490e-04	5	true
61            	smoothSolver	2.279780e-03	1.946770e-04	10	3.082880e-02	2.674100e-03	10	3.036440e-02	2.596470e-03	10	false	GAMG	1.329220e-02	1.142440e-04	5	true
62            	smoothSolver	2.285420e-03	1.969870e-04	10	3.106840e-02	2.727130e-03	10	3.072770e-02	2.666950e-03	10	false	GAMG	1.316570e-02	1.142000e-04	5	true
63            	smoothSolver	2.294880e-03	1.996840e-04	10	3.143670e-02	2.778760e-03	10	3.116360e-02	2.735110e-03	10	false	GAMG	1.313300e-02	1.145390e-04	5	true
64            	smoothSolver	2.308760e-03	2.025970e-04	10	3.195170e-02	2.833360e-03	10	3.165950e-02	2.799470e-03	10	false	GAMG	1.319830e-02	1.156710e-04	5	true
65            	smoothSolver	2.327680e-03	2.051030e-04	10	3.261520e-02	2.889730e-03	10	3.225460e-02	2.855600e-03	10	false	GAMG	1.332470e-02	1.176180e-04	5	true
66            	smoothSolver	2.349750e-03	2.067520e-04	10	3.342790e-02	2.950030e-03	10	3.288670e-02	2.901220e-03	10	false	GAMG	1.350200e-02	1.201100e-04	5	true
67            	smoothSolver	2.376190e-03	2.075750e-04	10	3.433780e-02	3.007380e-03	10	3.343600e-02	2.929510e-03	10	false	GAMG	1.372900e-02	1.230980e-04	5	true
68            	smoothSolver	2.404730e-03	2.085270e-04	10	3.521170e-02	3.058900e-03	10	3.387780e-02	2.942980e-03	10	false	GAMG	1.401530e-02	1.267200e-04	5	true
69            	smoothSolver	2.434600e-03	2.100610e-04	10	3.597740e-02	3.105800e-03	10	3.423740e-02	2.949500e-03	10	false	GAMG	1.433020e-02	1.300530e-04	5	true
70            	smoothSolver	2.461920e-03	2.118410e-04	10	3.662980e-02	3.154570e-03	10	3.455030e-02	2.952570e-03	10	false	GAMG	1.469220e-02	1.329860e-04	5	true
71            	smoothSolver	2.483540e-03	2.132600e-04	10	3.722430e-02	3.201980e-03	10	3.475310e-02	2.954820e-03	10	false	GAMG	1.512520e-02	1.353710e-04	5	true
72            	smoothSolver	2.500640e-03	2.147160e-04	10	3.781200e-02	3.243980e-03	10	3.484350e-02	2.953620e-03	10	false	GAMG	1.559830e-02	1.372190e-04	5	true
73            	smoothSolver	2.515480e-03	2.162760e-04	10	3.841090e-02	3.283710e-03	10	3.484350e-02	2.952840e-03	10	false	GAMG	1.602580e-02	1.383860e-04	5	true
74            	smoothSolver	2.529260e-03	2.177270e-04	10	3.892110e-02	3.320700e-03	10	3.473030e-02	2.945430e-03	10	false	GAMG	1.637070e-02	1.384470e-04	5	true
75            	smoothSolver	2.541210e-03	2.188940e-04	10	3.936970e-02	3.354090e-03	10	3.450240e-02	2.922740e-03	10	false	GAMG	1.665250e-02	1.376420e-04	5	true
76            	smoothSolver	2.549200e-03	2.199790e-04	10	3.975770e-02	3.384540e-03	10	3.420710e-02	2.895050e-03	10	false	GAMG	1.684160e-02	1.362920e-04	5	true
77            	smoothSolver	2.551790e-03	2.210810e-04	10	4.006900e-02	3.409980e-03	10	3.391690e-02	2.868950e-03	10	false	GAMG	1.694500e-02	1.347740e-04	5	true
78            	smoothSolver	2.552750e-03	2.219260e-04	10	4.033350e-02	3.435160e-03	10	3.361570e-02	2.840460e-03	10	false	GAMG	1.697740e-02	1.334830e-04	5	true
79            	smoothSolver	2.556460e-03	2.224940e-04	10	4.062840e-02	3.459680e-03	10	3.329090e-02	2.811890e-03	10	false	GAMG	1.693810e-02	1.328010e-04	5	true
80            	smoothSolver	2.565960e-03	2.230580e-04	10	4.097030e-02	3.486590e-03	10	3.297150e-02	2.788620e-03	10	false	GAMG	1.688000e-02	1.317800e-04	5	true
81            	smoothSolver	2.580610e-03	2.237290e-04	10	4.140330e-02	3.525200e-03	10	3.265190e-02	2.766650e-03	10	false	GAMG	1.680810e-02	1.296210e-04	5	true
82            	smoothSolver	2.598120e-03	2.244550e-04	10	4.190280e-02	3.565670e-03	10	3.234290e-02	2.736060e-03	10	false	GAMG	1.680370e-02	1.270850e-04	5	true
83            	smoothSolver	2.613320e-03	2.252590e-04	10	4.244350e-02	3.594770e-03	10	3.200990e-02	2.700610e-03	10	false	GAMG	1.700270e-02	1.243200e-04	5	true
84            	smoothSolver	2.625410e-03	2.260390e-04	10	4.286320e-02	3.609690e-03	10	3.171070e-02	2.655770e-03	10	false	GAMG	1.729590e-02	1.215080e-04	5	true
85            	smoothSolver	2.635980e-03	2.264190e-04	10	4.320100e-02	3.614550e-03	10	3.130850e-02	2.597970e-03	10	false	GAMG	1.759480e-02	1.191950e-04	5	true
86            	smoothSolver	2.639030e-03	2.262830e-04	10	4.343440e-02	3.611650e-03	10	3.083160e-02	2.530990e-03	10	false	GAMG	1.779130e-02	1.184850e-04	5	true
87            	smoothSolver	2.632770e-03	2.259040e-04	10	4.338790e-02	3.602960e-03	10	3.032230e-02	2.466600e-03	10	false	GAMG	1.793380e-02	1.191990e-04	5	true
88            	smoothSolver	2.626300e-03	2.252780e-04	10	4.317620e-02	3.587720e-03	10	2.976000e-02	2.409720e-03	10	false	GAMG	1.803210e-02	1.209840e-04	5	true
89            	smoothSolver	2.616970e-03	2.241820e-04	10	4.290610e-02	3.571510e-03	10	2.918980e-02	2.364620e-03	10	false	GAMG	1.791250e-02	1.233390e-04	5	true
90            	smoothSolver	2.603870e-03	2.226840e-04	10	4.266580e-02	3.560560e-03	10	2.866480e-02	2.328630e-03	10	false	GAMG	1.765590e-02	1.248210e-04	5	true
91            	smoothSolver	2.589510e-03	2.210340e-04	10	4.254010e-02	3.556270e-03	10	2.824850e-02	2.307240e-03	10	false	GAMG	1.736620e-02	1.253950e-04	5	true
92            	smoothSolver	2.570470e-03	2.190680e-04	10	4.252460e-02	3.564240e-03	10	2.795050e-02	2.301640e-03	10	false	GAMG	1.708620e-02	1.261520e-04	5	true
93            	smoothSolver	2.545360e-03	2.173750e-04	10	4.226620e-02	3.556570e-03	10	2.779360e-02	2.304140e-03	10	false	GAMG	1.697840e-02	1.258560e-04	5	true
94            	smoothSolver	2.527420e-03	2.162550e-04	10	4.152570e-02	3.514760e-03	10	2.781490e-02	2.314240e-03	10	false	GAMG	1.693650e-02	1.254590e-04	5	true
95            	smoothSolver	2.515080e-03	2.152420e-04	10	4.073520e-02	3.453390e-03	10	2.794040e-02	2.334190e-03	10	false	GAMG	1.682620e-02	1.235290e-04	5	true
96            	smoothSolver	2.497880e-03	2.139490e-04	10	3.971260e-02	3.369110e-03	10	2.813700e-02	2.361500e-03	10	false	GAMG	1.658610e-02	1.208650e-04	5	true
97            	smoothSolver	2.476080e-03	2.121280e-04	10	3.840500e-02	3.260710e-03	10	2.827510e-02	2.390380e-03	10	false	GAMG	1.634580e-02	1.177660e-04	5	true
98            	smoothSolver	2.455570e-03	2.098790e-04	10	3.680160e-02	3.136330e-03	10	2.826640e-02	2.414490e-03	10	false	GAMG	1.616140e-02	1.162080e-04	5	true
99            	smoothSolver	2.435790e-03	2.074840e-04	10	3.527510e-02	3.010700e-03	10	2.820900e-02	2.424810e-03	10	false	GAMG	1.602130e-02	1.173850e-04	5	true
100           	smoothSolver	2.414320e-03	2.047870e-04	10	3.406420e-02	2.900170e-03	10	2.816040e-02	2.424680e-03	10	false	GAMG	1.599420e-02	1.210540e-04	5	true
101           	smoothSolver	2.397290e-03	2.019100e-04	10	3.322130e-02	2.804480e-03	10	2.808520e-02	2.413800e-03	10	false	GAMG	1.608100e-02	1.252660e-04	5	true
102           	smoothSolver	2.381260e-03	1.990520e-04	10	3.259510e-02	2.725090e-03	10	2.792550e-02	2.391470e-03	10	false	GAMG	1.632550e-02	1.279000e-04	5	true
103           	smoothSolver	2.366590e-03	1.966100e-04	10	3.219930e-02	2.663400e-03	10	2.770590e-02	2.359080e-03	10	false	GAMG	1.659550e-02	1.295290e-04	5	true
104           	smoothSolver	2.351200e-03	1.946530e-04	10	3.198820e-02	2.619540e-03	10	2.740650e-02	2.319550e-03	10	false	GAMG	1.671680e-02	1.301830e-04	5	true
105           	smoothSolver	2.333030e-03	1.930320e-04	10	3.188060e-02	2.585690e-03	10	2.705080e-02	2.276960e-03	10	false	GAMG	1.654470e-02	1.291440e-04	5	true
106           	smoothSolver	2.316180e-03	1.919300e-04	10	3.182990e-02	2.564970e-03	10	2.667170e-02	2.233290e-03	10	false	GAMG	1.612080e-02	1.273750e-04	5	true
107           	smoothSolver	2.301820e-03	1.910210e-04	10	3.180440e-02	2.563830e-03	10	2.633290e-02	2.194960e-03	10	false	GAMG	1.564950e-02	1.246640e-04	5	true
108           	smoothSolver	2.286580e-03	1.900550e-04	10	3.182640e-02	2.581020e-03	10	2.600830e-02	2.165070e-03	10	false	GAMG	1.526280e-02	1.214230e-04	5	true
109           	smoothSolver	2.269470e-03	1.888370e-04	10	3.183500e-02	2.613990e-03	10	2.569590e-02	2.143380e-03	10	false	GAMG	1.503450e-02	1.186400e-04	5	true
110           	smoothSolver	2.250580e-03	1.872800e-04	10	3.193880e-02	2.660020e-03	10	2.542060e-02	2.128180e-03	10	false	GAMG	1.491450e-02	1.171130e-04	5	true
111           	smoothSolver	2.233640e-03	1.856930e-04	10	3.224850e-02	2.716380e-03	10	2.527070e-02	2.115920e-03	10	false	GAMG	1.484450e-02	1.166240e-04	5	true
112           	smoothSolver	2.220030e-03	1.842810e-04	10	3.282770e-02	2.776660e-03	10	2.523080e-02	2.105020e-03	10	false	GAMG	1.476590e-02	1.171500e-04	5	true
113           	smoothSolver	2.212290e-03	1.831910e-04	10	3.366130e-02	2.832880e-03	10	2.525940e-02	2.093450e-03	10	false	GAMG	1.476700e-02	1.182180e-04	5	true
114           	smoothSolver	2.209300e-03	1.824700e-04	10	3.481900e-02	2.881970e-03	10	2.544360e-02	2.080270e-03	10	false	GAMG	1.488970e-02	1.189920e-04	5	true
115           	smoothSolver	2.217740e-03	1.821430e-04	10	3.620240e-02	2.925170e-03	10	2.569660e-02	2.067230e-03	10	false	GAMG	1.507150e-02	1.190640e-04	5	true
116           	smoothSolver	2.228810e-03	1.821270e-04	10	3.773410e-02	3.744740e-03	9	2.601510e-02	2.593660e-03	9	false	GAMG	1.519490e-02	1.165180e-04	5	true
117           	smoothSolver	2.228870e-03	1.816260e-04	10	3.920400e-02	3.803940e-03	9	2.635810e-02	2.586250e-03	9	false	GAMG	1.549890e-02	1.160200e-04	5	true
118           	smoothSolver	2.220230e-03	1.811190e-04	10	3.995320e-02	3.810270e-03	9	2.655250e-02	2.575020e-03	9	false	GAMG	1.582030e-02	1.149200e-04	5	true
119           	smoothSolver	2.203500e-03	1.804170e-04	10	3.941450e-02	3.722920e-03	9	2.657670e-02	2.564100e-03	9	false	GAMG	1.602450e-02	1.121250e-04	5	true
120           	smoothSolver	2.179530e-03	1.792820e-04	10	3.826900e-02	3.617730e-03	9	2.639730e-02	2.551790e-03	9	false	GAMG	1.602030e-02	1.098720e-04	5	true
121           	smoothSolver	2.159520e-03	1.779860e-04	10	3.673810e-02	3.510010e-03	9	2.602170e-02	2.537850e-03	9	false	GAMG	1.585140e-02	1.098420e-04	5	true
122           	smoothSolver	2.141680e-03	1.769790e-04	10	3.506920e-02	3.403990e-03	9	2.553440e-02	2.523120e-03	9	false	GAMG	1.566130e-02	1.108640e-04	5	true
123           	smoothSolver	2.124810e-03	1.763200e-04	10	3.345180e-02	3.301600e-03	9	2.499710e-02	1.992440e-03	10	false	GAMG	1.557120e-02	1.128920e-04	5	true
124           	smoothSolver	2.115940e-03	1.760190e-04	10	3.210590e-02	2.549490e-03	10	2.443070e-02	1.970530e-03	10	false	GAMG	1.557060e-02	1.131600e-04	5	true
125           	smoothSolver	2.119400e-03	1.759140e-04	10	3.077160e-02	2.459220e-03	10	2.408820e-02	1.959680e-03	10	false	GAMG	1.561170e-02	1.135770e-04	5	true
126           	smoothSolver	2.119250e-03	1.756090e-04	10	2.968530e-02	2.379960e-03	10	2.378240e-02	1.948090e-03	10	false	GAMG	1.589150e-02	1.131190e-04	5	true
127           	smoothSolver	2.112410e-03	1.751720e-04	10	2.880320e-02	2.309560e-03	10	2.354140e-02	1.934400e-03	10	false	GAMG	1.601780e-02	1.114420e-04	5	true
128           	smoothSolver	2.099080e-03	1.745120e-04	10	2.810730e-02	2.245860e-03	10	2.332120e-02	1.917400e-03	10	false	GAMG	1.597260e-02	1.079680e-04	5	true
129           	smoothSolver	2.089340e-03	1.736340e-04	10	2.755100e-02	2.189690e-03	10	2.310980e-02	1.900300e-03	10	false	GAMG	1.577530e-02	1.036020e-04	5	true
130           	smoothSolver	2.082550e-03	1.727630e-04	10	2.713300e-02	2.699950e-03	9	2.288290e-02	1.879320e-03	10	false	GAMG	1.515730e-02	9.811850e-05	5	true
131           	smoothSolver	2.068090e-03	1.716730e-04	10	2.690660e-02	2.668930e-03	9	2.264440e-02	1.848530e-03	10	false	GAMG	1.452000e-02	9.552620e-05	5	true
132           	smoothSolver	2.046800e-03	1.704430e-04	10	2.662970e-02	2.638180e-03	9	2.244080e-02	1.815380e-03	10	false	GAMG	1.420240e-02	9.431500e-05	5	true
133           	smoothSolver	2.021560e-03	1.688870e-04	10	2.628710e-02	2.609640e-03	9	2.214140e-02	1.783030e-03	10	false	GAMG	1.428210e-02	9.206450e-05	5	true
134           	smoothSolver	1.992860e-03	1.670610e-04	10	2.596190e-02	2.585590e-03	9	2.174380e-02	1.752670e-03	10	false	GAMG	1.443880e-02	8.898100e-05	5	true
135           	smoothSolver	1.962990e-03	1.651660e-04	10	2.569080e-02	2.568470e-03	9	2.132150e-02	1.725830e-03	10	false	GAMG	1.445160e-02	8.665070e-05	5	true
136           	smoothSolver	1.936920e-03	1.632980e-04	10	2.548180e-02	2.032330e-03	10	2.092410e-02	1.704930e-03	10	false	GAMG	1.427880e-02	8.548880e-05	5	true
137           	smoothSolver	1.916760e-03	1.619920e-04	10	2.527590e-02	2.023120e-03	10	2.067950e-02	1.695280e-03	10	false	GAMG	1.389770e-02	8.552550e-05	5	true
138           	smoothSolver	1.897740e-03	1.609220e-04	10	2.530190e-02	2.028860e-03	10	2.052250e-02	1.687540e-03	10	false	GAMG	1.370540e-02	8.659550e-05	5	true
139           	smoothSolver	1.878790e-03	1.601230e-04	10	2.540990e-02	2.045940e-03	10	2.039800e-02	1.680780e-03	10	false	GAMG	1.363710e-02	8.631580e-05	5	true
140           	smoothSolver	1.861580e-03	1.594910e-04	10	2.557120e-02	2.070670e-03	10	2.030190e-02	1.677280e-03	10	false	GAMG	1.351880e-02	8.500530e-05	5	true
141           	smoothSolver	1.843050e-03	1.588720e-04	10	2.578610e-02	2.100660e-03	10	2.022260e-02	1.675810e-03	10	false	GAMG	1.334730e-02	8.540410e-05	5	true
142           	smoothSolver	1.827060e-03	1.581570e-04	10	2.600900e-02	2.131110e-03	10	2.011970e-02	1.675780e-03	10	false	GAMG	1.316650e-02	8.687270e-05	5	true
143           	smoothSolver	1.814330e-03	1.571340e-04	10	2.621960e-02	2.158100e-03	10	1.996620e-02	1.675620e-03	10	false	GAMG	1.296580e-02	8.907580e-05	5	true
144           	smoothSolver	1.801960e-03	1.559280e-04	10	2.634590e-02	2.182820e-03	10	1.976140e-02	1.673710e-03	10	false	GAMG	1.281920e-02	9.196670e-05	5	true
145           	smoothSolver	1.788910e-03	1.547300e-04	10	2.647040e-02	2.208300e-03	10	1.953300e-02	1.668650e-03	10	false	GAMG	1.263200e-02	9.292090e-05	5	true
146           	smoothSolver	1.774870e-03	1.535290e-04	10	2.656660e-02	2.237680e-03	10	1.926090e-02	1.661290e-03	10	false	GAMG	1.239080e-02	9.220120e-05	5	true
147           	smoothSolver	1.761450e-03	1.523800e-04	10	2.669080e-02	2.270610e-03	10	1.896810e-02	1.653180e-03	10	false	GAMG	1.217850e-02	9.034770e-05	5	true
148           	smoothSolver	1.748640e-03	1.513950e-04	10	2.679120e-02	2.305130e-03	10	1.867170e-02	1.646200e-03	10	false	GAMG	1.194160e-02	8.855390e-05	5	true
149           	smoothSolver	1.736940e-03	1.506910e-04	10	2.684760e-02	2.339880e-03	10	1.839190e-02	1.642430e-03	10	false	GAMG	1.175300e-02	8.664330e-05	5	true
150           	smoothSolver	1.728550e-03	1.502270e-04	10	2.694300e-02	2.374760e-03	10	1.814570e-02	1.641700e-03	10	false	GAMG	1.156490e-02	8.560490e-05	5	true
151           	smoothSolver	1.722140e-03	1.498390e-04	10	2.706690e-02	2.409420e-03	10	1.794790e-02	1.644410e-03	10	false	GAMG	1.139270e-02	8.527220e-05	5	true
152           	smoothSolver	1.715510e-03	1.494120e-04	10	2.724210e-02	2.446390e-03	10	1.781040e-02	1.649980e-03	10	false	GAMG	1.118500e-02	8.579660e-05	5	true
