# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 4.000000e+01
# lRef        : 2.655000e+00
# Aref        : 1.989000e+00
# CofR        : (2.300000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
11            	6.281417e-01	3.100224e-01	3.181193e-01	-9.642938e-01	-3.022871e-02	-9.340651e-01	4.519182e-01	-4.048454e-03	1.035727e-02	7.046347e-03	1.388044e-02	-6.834095e-03
12            	6.225149e-01	3.072903e-01	3.152246e-01	-8.509290e-01	4.087887e-02	-8.918079e-01	4.663434e-01	-3.967163e-03	1.008805e-02	8.836297e-03	1.450620e-02	-5.669907e-03
13            	6.141918e-01	3.033278e-01	3.108639e-01	-7.443607e-01	9.511746e-02	-8.394782e-01	4.672978e-01	-3.768049e-03	9.339112e-03	9.686682e-03	1.418245e-02	-4.495771e-03
14            	6.054141e-01	2.990103e-01	3.064039e-01	-6.511956e-01	1.315776e-01	-7.827732e-01	4.571754e-01	-3.696787e-03	8.339976e-03	9.420989e-03	1.305047e-02	-3.629481e-03
15            	5.970318e-01	2.946643e-01	3.023675e-01	-5.771407e-01	1.510793e-01	-7.282199e-01	4.396496e-01	-3.851615e-03	7.842820e-03	9.120480e-03	1.240306e-02	-3.282580e-03
16            	5.890764e-01	2.904600e-01	2.986165e-01	-5.144423e-01	1.566615e-01	-6.711038e-01	4.138826e-01	-4.078244e-03	7.994247e-03	8.510344e-03	1.224942e-02	-3.739075e-03
17            	5.830878e-01	2.869671e-01	2.961207e-01	-4.554566e-01	1.529281e-01	-6.083847e-01	3.806564e-01	-4.576786e-03	8.498982e-03	6.688589e-03	1.184328e-02	-5.154688e-03
18            	5.779177e-01	2.839026e-01	2.940152e-01	-4.063872e-01	1.400925e-01	-5.464798e-01	3.432862e-01	-5.056302e-03	9.207795e-03	4.557653e-03	1.148662e-02	-6.928969e-03
19            	5.733726e-01	2.809803e-01	2.923923e-01	-3.665243e-01	1.256613e-01	-4.921855e-01	3.089234e-01	-5.706022e-03	9.592772e-03	2.997416e-03	1.109148e-02	-8.094064e-03
20            	5.705050e-01	2.788403e-01	2.916648e-01	-3.281072e-01	1.154041e-01	-4.435113e-01	2.794577e-01	-6.412247e-03	9.843543e-03	2.087996e-03	1.088754e-02	-8.799545e-03
21            	5.672675e-01	2.766520e-01	2.906155e-01	-2.880809e-01	1.082695e-01	-3.963505e-01	2.523100e-01	-6.981785e-03	1.027502e-02	2.156776e-03	1.135340e-02	-9.196627e-03
22            	5.628376e-01	2.741044e-01	2.887332e-01	-2.580041e-01	1.062829e-01	-3.642870e-01	2.352850e-01	-7.314375e-03	1.043309e-02	2.680655e-03	1.177342e-02	-9.092767e-03
23            	5.553889e-01	2.706872e-01	2.847016e-01	-2.290163e-01	1.064039e-01	-3.354202e-01	2.209121e-01	-7.007203e-03	1.045340e-02	2.653811e-03	1.178030e-02	-9.126490e-03
24            	5.445109e-01	2.656574e-01	2.788535e-01	-2.004911e-01	1.082796e-01	-3.087708e-01	2.085252e-01	-6.598003e-03	1.043524e-02	2.450595e-03	1.166053e-02	-9.209939e-03
25            	5.307571e-01	2.591162e-01	2.716410e-01	-1.762012e-01	1.110003e-01	-2.872015e-01	1.991009e-01	-6.262396e-03	1.060696e-02	1.967344e-03	1.159063e-02	-9.623285e-03
26            	5.150928e-01	2.516067e-01	2.634860e-01	-1.562811e-01	1.134457e-01	-2.697268e-01	1.915863e-01	-5.939644e-03	1.104114e-02	1.161978e-03	1.162213e-02	-1.046015e-02
27            	5.005206e-01	2.449063e-01	2.556143e-01	-1.388217e-01	1.152536e-01	-2.540753e-01	1.846644e-01	-5.354022e-03	1.169407e-02	2.374719e-04	1.181280e-02	-1.157533e-02
28            	4.906773e-01	2.406097e-01	2.500676e-01	-1.234641e-01	1.162401e-01	-2.397043e-01	1.779722e-01	-4.728971e-03	1.220853e-02	-6.305327e-04	1.189327e-02	-1.252380e-02
29            	4.834237e-01	2.373653e-01	2.460583e-01	-1.060220e-01	1.164770e-01	-2.224990e-01	1.694880e-01	-4.346501e-03	1.252774e-02	-1.411438e-03	1.182202e-02	-1.323346e-02
30            	4.793597e-01	2.352709e-01	2.440888e-01	-9.193347e-02	1.151990e-01	-2.071325e-01	1.611658e-01	-4.408938e-03	1.269572e-02	-1.445474e-03	1.197298e-02	-1.341846e-02
31            	4.745157e-01	2.321540e-01	2.423617e-01	-7.437987e-02	1.131364e-01	-1.875163e-01	1.503263e-01	-5.103853e-03	1.250775e-02	-1.886303e-04	1.241343e-02	-1.260206e-02
32            	4.711502e-01	2.299188e-01	2.412314e-01	-6.221526e-02	1.117972e-01	-1.740125e-01	1.429048e-01	-5.656305e-03	1.220226e-02	6.832123e-04	1.254386e-02	-1.186065e-02
33            	4.654353e-01	2.265582e-01	2.388771e-01	-4.956244e-02	1.098314e-01	-1.593939e-01	1.346127e-01	-6.159432e-03	1.172164e-02	1.831205e-03	1.263724e-02	-1.080604e-02
34            	4.586288e-01	2.226577e-01	2.359711e-01	-4.134937e-02	1.067639e-01	-1.481132e-01	1.274385e-01	-6.656741e-03	1.138483e-02	2.565570e-03	1.266762e-02	-1.010205e-02
35            	4.512431e-01	2.184573e-01	2.327857e-01	-3.597467e-02	1.029231e-01	-1.388978e-01	1.209105e-01	-7.164200e-03	1.137660e-02	3.010863e-03	1.288203e-02	-9.871164e-03
36            	4.440274e-01	2.143489e-01	2.296785e-01	-2.984413e-02	1.000672e-01	-1.299113e-01	1.149892e-01	-7.664803e-03	1.157160e-02	3.553122e-03	1.334816e-02	-9.795036e-03
37            	4.379472e-01	2.109493e-01	2.269978e-01	-2.453646e-02	9.876162e-02	-1.232981e-01	1.110298e-01	-8.024241e-03	1.179762e-02	4.190248e-03	1.389274e-02	-9.702496e-03
38            	4.333659e-01	2.087302e-01	2.246357e-01	-2.073396e-02	9.871754e-02	-1.194515e-01	1.090845e-01	-7.952775e-03	1.190807e-02	4.854898e-03	1.433552e-02	-9.480625e-03
39            	4.303549e-01	2.078721e-01	2.224827e-01	-1.907341e-02	9.932814e-02	-1.184015e-01	1.088648e-01	-7.305293e-03	1.183854e-02	5.579880e-03	1.462848e-02	-9.048596e-03
40            	4.284432e-01	2.080053e-01	2.204379e-01	-1.999087e-02	9.973623e-02	-1.197271e-01	1.097317e-01	-6.216275e-03	1.163152e-02	6.482208e-03	1.487262e-02	-8.390413e-03
41            	4.268697e-01	2.084492e-01	2.184205e-01	-2.269742e-02	9.960004e-02	-1.222975e-01	1.109488e-01	-4.985637e-03	1.139510e-02	7.541437e-03	1.516582e-02	-7.624386e-03
42            	4.254036e-01	2.086922e-01	2.167114e-01	-2.537336e-02	9.931998e-02	-1.246933e-01	1.120067e-01	-4.009568e-03	1.133315e-02	8.838866e-03	1.575258e-02	-6.913719e-03
43            	4.234072e-01	2.082716e-01	2.151356e-01	-2.666097e-02	9.871868e-02	-1.253796e-01	1.120492e-01	-3.432014e-03	1.151178e-02	1.067354e-02	1.684855e-02	-6.175004e-03
44            	4.204623e-01	2.068941e-01	2.135682e-01	-2.719553e-02	9.721305e-02	-1.244086e-01	1.108108e-01	-3.337010e-03	1.186364e-02	1.309223e-02	1.840976e-02	-5.317525e-03
45            	4.163616e-01	2.045526e-01	2.118090e-01	-2.641123e-02	9.472510e-02	-1.211363e-01	1.079307e-01	-3.628168e-03	1.228985e-02	1.570078e-02	2.014024e-02	-4.439463e-03
46            	4.116244e-01	2.017286e-01	2.098959e-01	-2.430135e-02	9.149501e-02	-1.157964e-01	1.036457e-01	-4.083655e-03	1.275798e-02	1.812223e-02	2.181909e-02	-3.696861e-03
47            	4.067355e-01	1.988037e-01	2.079318e-01	-1.807520e-02	8.919155e-02	-1.072667e-01	9.822915e-02	-4.564017e-03	1.336248e-02	2.029236e-02	2.350865e-02	-3.216298e-03
48            	4.022654e-01	1.960681e-01	2.061973e-01	-9.848251e-03	8.806263e-02	-9.791089e-02	9.298676e-02	-5.064586e-03	1.396278e-02	2.192072e-02	2.492314e-02	-3.002418e-03
49            	3.987505e-01	1.939397e-01	2.048108e-01	-1.213863e-03	8.809815e-02	-8.931201e-02	8.870508e-02	-5.435551e-03	1.455023e-02	2.266438e-02	2.588242e-02	-3.218041e-03
50            	3.961877e-01	1.925514e-01	2.036364e-01	5.955612e-03	8.833104e-02	-8.237542e-02	8.535323e-02	-5.542509e-03	1.492293e-02	2.226780e-02	2.605683e-02	-3.789035e-03
51            	3.943100e-01	1.916771e-01	2.026329e-01	1.151342e-02	8.801917e-02	-7.650575e-02	8.226246e-02	-5.477917e-03	1.513614e-02	2.107297e-02	2.567263e-02	-4.599660e-03
52            	3.928593e-01	1.910945e-01	2.017647e-01	1.625283e-02	8.684237e-02	-7.058955e-02	7.871596e-02	-5.335098e-03	1.514378e-02	1.960169e-02	2.494463e-02	-5.342940e-03
53            	3.914820e-01	1.905952e-01	2.008868e-01	2.133962e-02	8.545863e-02	-6.411900e-02	7.478881e-02	-5.145826e-03	1.486724e-02	1.810725e-02	2.392086e-02	-5.813614e-03
54            	3.899471e-01	1.899820e-01	1.999651e-01	2.650062e-02	8.463820e-02	-5.813758e-02	7.138789e-02	-4.991572e-03	1.452094e-02	1.698085e-02	2.301136e-02	-6.030515e-03
55            	3.879076e-01	1.890679e-01	1.988397e-01	3.047397e-02	8.412368e-02	-5.364971e-02	6.888670e-02	-4.885922e-03	1.421244e-02	1.638080e-02	2.240284e-02	-6.022037e-03
56            	3.852064e-01	1.876870e-01	1.975194e-01	3.243753e-02	8.321419e-02	-5.077667e-02	6.699543e-02	-4.916176e-03	1.388829e-02	1.612661e-02	2.195160e-02	-5.824988e-03
57            	3.820499e-01	1.859542e-01	1.960957e-01	3.193457e-02	8.137183e-02	-4.943726e-02	6.540454e-02	-5.070781e-03	1.339807e-02	1.592858e-02	2.136236e-02	-5.433776e-03
58            	3.786767e-01	1.840399e-01	1.946369e-01	2.889623e-02	7.838467e-02	-4.948843e-02	6.393655e-02	-5.298502e-03	1.274676e-02	1.569717e-02	2.059534e-02	-4.898176e-03
59            	3.752912e-01	1.820405e-01	1.932507e-01	2.364964e-02	7.403552e-02	-5.038587e-02	6.221069e-02	-5.605060e-03	1.204551e-02	1.549853e-02	1.979478e-02	-4.296249e-03
60            	3.719033e-01	1.799241e-01	1.919792e-01	1.708871e-02	6.869840e-02	-5.160968e-02	6.015404e-02	-6.027569e-03	1.133614e-02	1.512578e-02	1.889903e-02	-3.773248e-03
61            	3.688216e-01	1.777902e-01	1.910314e-01	1.145238e-02	6.368303e-02	-5.223065e-02	5.795684e-02	-6.620587e-03	1.065471e-02	1.422360e-02	1.776651e-02	-3.542905e-03
62            	3.659222e-01	1.756792e-01	1.902430e-01	8.126487e-03	5.998756e-02	-5.186108e-02	5.592432e-02	-7.281892e-03	1.006165e-02	1.251107e-02	1.631718e-02	-3.806117e-03
63            	3.630389e-01	1.737410e-01	1.892979e-01	7.846230e-03	5.816349e-02	-5.031726e-02	5.424037e-02	-7.778463e-03	9.712317e-03	1.022728e-02	1.482596e-02	-4.598675e-03
64            	3.606557e-01	1.722319e-01	1.884238e-01	9.796674e-03	5.807826e-02	-4.828158e-02	5.317992e-02	-8.095950e-03	9.977385e-03	8.771327e-03	1.436305e-02	-5.591722e-03
65            	3.591821e-01	1.714108e-01	1.877714e-01	1.175729e-02	5.855008e-02	-4.679279e-02	5.267143e-02	-8.180303e-03	1.087917e-02	9.155790e-03	1.545707e-02	-6.301278e-03
66            	3.582266e-01	1.710850e-01	1.871416e-01	1.336039e-02	5.865630e-02	-4.529591e-02	5.197611e-02	-8.028325e-03	1.217275e-02	1.151913e-02	1.793232e-02	-6.413182e-03
67            	3.577245e-01	1.712377e-01	1.864868e-01	1.397658e-02	5.805074e-02	-4.407416e-02	5.106245e-02	-7.624555e-03	1.341508e-02	1.510279e-02	2.096647e-02	-5.863689e-03
68            	3.572296e-01	1.714594e-01	1.857702e-01	1.463718e-02	5.687892e-02	-4.224173e-02	4.956032e-02	-7.155396e-03	1.491981e-02	1.986378e-02	2.485170e-02	-4.987923e-03
69            	3.565346e-01	1.716166e-01	1.849181e-01	1.533973e-02	5.598310e-02	-4.064337e-02	4.831324e-02	-6.650757e-03	1.598326e-02	2.407260e-02	2.801956e-02	-3.946957e-03
70            	3.555104e-01	1.716256e-01	1.838848e-01	1.551731e-02	5.542076e-02	-3.990345e-02	4.766210e-02	-6.129629e-03	1.634558e-02	2.682761e-02	2.975939e-02	-2.931782e-03
71            	3.542448e-01	1.714819e-01	1.827630e-01	1.482242e-02	5.485441e-02	-4.003199e-02	4.744320e-02	-5.640539e-03	1.603739e-02	2.788639e-02	2.998058e-02	-2.094196e-03
72            	3.528482e-01	1.711409e-01	1.817073e-01	1.375980e-02	5.454921e-02	-4.078941e-02	4.766931e-02	-5.283172e-03	1.516081e-02	2.715609e-02	2.873885e-02	-1.582763e-03
73            	3.514134e-01	1.706195e-01	1.807939e-01	1.297820e-02	5.472347e-02	-4.174527e-02	4.823437e-02	-5.087209e-03	1.381405e-02	2.468670e-02	2.615740e-02	-1.470702e-03
74            	3.500279e-01	1.699027e-01	1.801252e-01	1.323422e-02	5.538319e-02	-4.214896e-02	4.876607e-02	-5.111254e-03	1.214053e-02	2.092928e-02	2.260516e-02	-1.675888e-03
75            	3.487032e-01	1.689908e-01	1.797124e-01	1.530857e-02	5.631882e-02	-4.101026e-02	4.866454e-02	-5.360771e-03	1.035390e-02	1.671411e-02	1.871096e-02	-1.996844e-03
76            	3.473468e-01	1.679310e-01	1.794159e-01	1.901717e-02	5.708433e-02	-3.806715e-02	4.757574e-02	-5.742466e-03	8.867648e-03	1.310318e-02	1.541924e-02	-2.316059e-03
77            	3.462768e-01	1.670715e-01	1.792053e-01	2.181513e-02	5.695766e-02	-3.514253e-02	4.605009e-02	-6.066895e-03	7.986111e-03	1.104415e-02	1.350819e-02	-2.464037e-03
78            	3.453011e-01	1.664540e-01	1.788471e-01	2.306892e-02	5.590737e-02	-3.283845e-02	4.437291e-02	-6.196527e-03	7.648733e-03	1.059355e-02	1.294551e-02	-2.351960e-03
79            	3.444187e-01	1.660194e-01	1.783993e-01	2.383926e-02	5.423087e-02	-3.039160e-02	4.231124e-02	-6.189939e-03	7.868485e-03	1.171780e-02	1.372739e-02	-2.009585e-03
80            	3.438759e-01	1.657591e-01	1.781169e-01	2.512587e-02	5.258773e-02	-2.746185e-02	4.002479e-02	-6.178895e-03	8.529933e-03	1.399963e-02	1.552975e-02	-1.530119e-03
81            	3.438023e-01	1.656482e-01	1.781542e-01	2.746097e-02	5.144986e-02	-2.398889e-02	3.771938e-02	-6.253008e-03	9.367812e-03	1.668795e-02	1.771179e-02	-1.023836e-03
82            	3.440357e-01	1.655515e-01	1.784843e-01	3.125245e-02	5.099488e-02	-1.974243e-02	3.536865e-02	-6.466401e-03	1.021395e-02	1.903424e-02	1.973107e-02	-6.968256e-04
83            	3.443923e-01	1.653453e-01	1.790471e-01	3.676423e-02	5.127874e-02	-1.451451e-02	3.289662e-02	-6.850904e-03	1.092409e-02	2.055392e-02	2.120105e-02	-6.471293e-04
84            	3.446074e-01	1.649247e-01	1.796827e-01	4.452521e-02	5.256693e-02	-8.041718e-03	3.030432e-02	-7.378988e-03	1.131517e-02	2.088832e-02	2.175933e-02	-8.710113e-04
85            	3.445324e-01	1.643148e-01	1.802176e-01	5.472292e-02	5.521486e-02	-4.919486e-04	2.785341e-02	-7.951412e-03	1.127595e-02	1.979622e-02	2.117406e-02	-1.377840e-03
86            	3.441572e-01	1.636094e-01	1.805477e-01	6.620785e-02	5.924595e-02	6.961897e-03	2.614203e-02	-8.469137e-03	1.086494e-02	1.764365e-02	1.968676e-02	-2.043110e-03
87            	3.436086e-01	1.628963e-01	1.807123e-01	7.679762e-02	6.403936e-02	1.275825e-02	2.564055e-02	-8.907976e-03	1.038495e-02	1.535359e-02	1.806175e-02	-2.708152e-03
88            	3.430724e-01	1.622813e-01	1.807911e-01	8.471370e-02	6.853453e-02	1.617917e-02	2.617768e-02	-9.254884e-03	1.009934e-02	1.367008e-02	1.693438e-02	-3.264299e-03
89            	3.427262e-01	1.619358e-01	1.807904e-01	8.932994e-02	7.198878e-02	1.734116e-02	2.732381e-02	-9.427271e-03	1.012990e-02	1.290743e-02	1.658362e-02	-3.676191e-03
90            	3.425919e-01	1.618871e-01	1.807048e-01	9.064848e-02	7.400107e-02	1.664742e-02	2.867682e-02	-9.408850e-03	1.054434e-02	1.328356e-02	1.718611e-02	-3.902558e-03
91            	3.425394e-01	1.620681e-01	1.804714e-01	8.892543e-02	7.444232e-02	1.448311e-02	2.997961e-02	-9.201649e-03	1.130119e-02	1.474305e-02	1.867272e-02	-3.929667e-03
92            	3.422574e-01	1.622086e-01	1.800488e-01	8.561577e-02	7.385989e-02	1.175589e-02	3.105200e-02	-8.920099e-03	1.225721e-02	1.687605e-02	2.069523e-02	-3.819185e-03
93            	3.416444e-01	1.620803e-01	1.795642e-01	8.295521e-02	7.333549e-02	9.619716e-03	3.185789e-02	-8.741954e-03	1.329071e-02	1.915176e-02	2.286659e-02	-3.714825e-03
94            	3.406179e-01	1.615736e-01	1.790443e-01	8.247933e-02	7.359517e-02	8.884161e-03	3.235551e-02	-8.735325e-03	1.427532e-02	2.103217e-02	2.479141e-02	-3.759240e-03
95            	3.393318e-01	1.608170e-01	1.785147e-01	8.413737e-02	7.463770e-02	9.499670e-03	3.256901e-02	-8.848849e-03	1.495638e-02	2.222653e-02	2.606965e-02	-3.843117e-03
96            	3.380490e-01	1.599574e-01	1.780916e-01	8.682159e-02	7.595236e-02	1.086922e-02	3.254157e-02	-9.067072e-03	1.520391e-02	2.280448e-02	2.660615e-02	-3.801671e-03
97            	3.368758e-01	1.591292e-01	1.777466e-01	8.996560e-02	7.721122e-02	1.275438e-02	3.222842e-02	-9.308725e-03	1.501217e-02	2.272350e-02	2.637392e-02	-3.650418e-03
98            	3.357314e-01	1.583743e-01	1.773571e-01	9.319582e-02	7.812263e-02	1.507319e-02	3.152472e-02	-9.491439e-03	1.439098e-02	2.196502e-02	2.537349e-02	-3.408469e-03
99            	3.345781e-01	1.577152e-01	1.768629e-01	9.606282e-02	7.856677e-02	1.749605e-02	3.053536e-02	-9.573870e-03	1.352162e-02	2.062400e-02	2.383362e-02	-3.209619e-03
100           	3.335079e-01	1.572142e-01	1.762937e-01	9.829230e-02	7.879547e-02	1.949683e-02	2.964932e-02	-9.539763e-03	1.261363e-02	1.891950e-02	2.207338e-02	-3.153880e-03
101           	3.325870e-01	1.568662e-01	1.757208e-01	9.971417e-02	7.908048e-02	2.063368e-02	2.922340e-02	-9.427310e-03	1.183870e-02	1.717979e-02	2.042859e-02	-3.248801e-03
102           	3.318221e-01	1.566248e-01	1.751973e-01	1.002139e-01	7.943650e-02	2.077740e-02	2.932955e-02	-9.286244e-03	1.128284e-02	1.571986e-02	1.914277e-02	-3.422910e-03
103           	3.312639e-01	1.565324e-01	1.747315e-01	9.970226e-02	7.980948e-02	1.989278e-02	2.995835e-02	-9.099573e-03	1.097930e-02	1.471548e-02	1.833704e-02	-3.621553e-03
104           	3.308526e-01	1.565335e-01	1.743190e-01	9.825062e-02	8.007874e-02	1.817188e-02	3.095343e-02	-8.892738e-03	1.088831e-02	1.427960e-02	1.802811e-02	-3.748510e-03
105           	3.304970e-01	1.565762e-01	1.739208e-01	9.644282e-02	8.025292e-02	1.618990e-02	3.203151e-02	-8.672283e-03	1.089554e-02	1.425994e-02	1.802551e-02	-3.765568e-03
106           	3.300795e-01	1.565397e-01	1.735398e-01	9.520703e-02	8.048171e-02	1.472532e-02	3.287819e-02	-8.500018e-03	1.087059e-02	1.439427e-02	1.806772e-02	-3.673454e-03
107           	3.296088e-01	1.563891e-01	1.732196e-01	9.506218e-02	8.083026e-02	1.423191e-02	3.329918e-02	-8.415232e-03	1.072251e-02	1.449274e-02	1.796888e-02	-3.476145e-03
108           	3.290527e-01	1.560753e-01	1.729774e-01	9.617826e-02	8.121928e-02	1.495897e-02	3.313016e-02	-8.451028e-03	1.042241e-02	1.432840e-02	1.758662e-02	-3.258213e-03
109           	3.284422e-01	1.556731e-01	1.727691e-01	9.813200e-02	8.151761e-02	1.661440e-02	3.245161e-02	-8.548020e-03	1.000277e-02	1.387119e-02	1.693836e-02	-3.067178e-03
110           	3.278607e-01	1.552538e-01	1.726070e-01	1.005663e-01	8.181502e-02	1.875130e-02	3.153186e-02	-8.676593e-03	9.544724e-03	1.311063e-02	1.610004e-02	-2.989408e-03
111           	3.274622e-01	1.549680e-01	1.724942e-01	1.030244e-01	8.207252e-02	2.095190e-02	3.056031e-02	-8.763123e-03	9.093318e-03	1.208552e-02	1.513608e-02	-3.050560e-03
112           	3.273001e-01	1.548363e-01	1.724638e-01	1.051885e-01	8.219546e-02	2.299304e-02	2.960121e-02	-8.813729e-03	8.716174e-03	1.098095e-02	1.420665e-02	-3.225697e-03
113           	3.273894e-01	1.548829e-01	1.725065e-01	1.067739e-01	8.220651e-02	2.456735e-02	2.881958e-02	-8.811775e-03	8.527806e-03	1.003534e-02	1.354548e-02	-3.510133e-03
114           	3.276747e-01	1.549988e-01	1.726759e-01	1.078725e-01	8.211907e-02	2.575347e-02	2.818280e-02	-8.838565e-03	8.561895e-03	9.569023e-03	1.334641e-02	-3.777384e-03
115           	3.280692e-01	1.551165e-01	1.729527e-01	1.086621e-01	8.200320e-02	2.665893e-02	2.767214e-02	-8.918080e-03	8.858406e-03	9.718682e-03	1.371775e-02	-3.999065e-03
116           	3.283462e-01	1.550879e-01	1.732582e-01	1.095960e-01	8.192472e-02	2.767132e-02	2.712670e-02	-9.085141e-03	9.344484e-03	1.046319e-02	1.457608e-02	-4.112891e-03
117           	3.284161e-01	1.549221e-01	1.734940e-01	1.109625e-01	8.197216e-02	2.899031e-02	2.649092e-02	-9.285961e-03	9.930846e-03	1.163287e-02	1.574728e-02	-4.114410e-03
118           	3.282158e-01	1.545547e-01	1.736611e-01	1.131675e-01	8.226832e-02	3.089915e-02	2.568459e-02	-9.553188e-03	1.052988e-02	1.303827e-02	1.704902e-02	-4.010743e-03
119           	3.278049e-01	1.540887e-01	1.737162e-01	1.158663e-01	8.277292e-02	3.309339e-02	2.483976e-02	-9.813774e-03	1.108607e-02	1.448789e-02	1.833001e-02	-3.842123e-03
120           	3.271617e-01	1.534497e-01	1.737120e-01	1.185848e-01	8.328720e-02	3.529758e-02	2.399481e-02	-1.013113e-02	1.156152e-02	1.587218e-02	1.949761e-02	-3.625433e-03
121           	3.265145e-01	1.528447e-01	1.736698e-01	1.204244e-01	8.363984e-02	3.678457e-02	2.342764e-02	-1.041254e-02	1.192155e-02	1.701192e-02	2.042751e-02	-3.415587e-03
122           	3.259057e-01	1.522809e-01	1.736248e-01	1.212863e-01	8.379500e-02	3.749131e-02	2.315184e-02	-1.067194e-02	1.209498e-02	1.785398e-02	2.102197e-02	-3.167988e-03
123           	3.254288e-01	1.518947e-01	1.735341e-01	1.208842e-01	8.373363e-02	3.715057e-02	2.329153e-02	-1.081973e-02	1.211482e-02	1.828361e-02	2.125662e-02	-2.973020e-03
124           	3.250218e-01	1.516297e-01	1.733920e-01	1.195553e-01	8.340089e-02	3.615445e-02	2.362322e-02	-1.088116e-02	1.194791e-02	1.831746e-02	2.110664e-02	-2.789181e-03
125           	3.248064e-01	1.516213e-01	1.731851e-01	1.174728e-01	8.277779e-02	3.469500e-02	2.404139e-02	-1.078191e-02	1.166325e-02	1.799813e-02	2.066231e-02	-2.664188e-03
126           	3.246219e-01	1.516889e-01	1.729331e-01	1.153367e-01	8.190492e-02	3.343181e-02	2.423655e-02	-1.062209e-02	1.137433e-02	1.752340e-02	2.013603e-02	-2.612632e-03
127           	3.244303e-01	1.518370e-01	1.725933e-01	1.130942e-01	8.064317e-02	3.245099e-02	2.409609e-02	-1.037817e-02	1.113651e-02	1.708283e-02	1.967793e-02	-2.595100e-03
128           	3.241049e-01	1.518901e-01	1.722148e-01	1.110868e-01	7.906588e-02	3.202096e-02	2.352246e-02	-1.016232e-02	1.097804e-02	1.689575e-02	1.942592e-02	-2.530169e-03
129           	3.236596e-01	1.518964e-01	1.717631e-01	1.092199e-01	7.731299e-02	3.190692e-02	2.270303e-02	-9.933353e-03	1.094110e-02	1.694907e-02	1.941563e-02	-2.466565e-03
