# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 4.000000e+01
# lRef        : 2.655000e+00
# Aref        : 1.989000e+00
# CofR        : (2.300000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
1             	1.245522e+00	6.225792e-01	6.229431e-01	-1.059594e+00	-1.697823e-01	-8.898115e-01	3.600146e-01	-1.819710e-04	2.360477e-03	7.940426e-03	6.330690e-03	1.609736e-03
2             	1.122983e+00	5.609712e-01	5.620121e-01	-1.314611e+00	-4.049158e-01	-9.096950e-01	2.523896e-01	-5.204293e-04	3.452506e-03	3.274522e-03	5.089767e-03	-1.815245e-03
3             	8.928987e-01	4.454204e-01	4.474783e-01	-1.337504e+00	-5.080075e-01	-8.294960e-01	1.607443e-01	-1.028920e-03	4.206647e-03	-8.017961e-04	3.805749e-03	-4.607545e-03
4             	7.749042e-01	3.857971e-01	3.891070e-01	-1.338976e+00	-5.167611e-01	-8.222145e-01	1.527267e-01	-1.654957e-03	5.649277e-03	-1.805069e-03	4.746742e-03	-6.551811e-03
5             	7.207887e-01	3.583444e-01	3.624443e-01	-1.338379e+00	-4.816036e-01	-8.567754e-01	1.875859e-01	-2.049922e-03	7.015781e-03	-2.345552e-03	5.843005e-03	-8.188557e-03
6             	7.014488e-01	3.482668e-01	3.531820e-01	-1.314895e+00	-4.107028e-01	-9.041925e-01	2.467448e-01	-2.457634e-03	7.723804e-03	-4.402637e-03	5.522485e-03	-9.925122e-03
7             	6.937005e-01	3.443937e-01	3.493067e-01	-1.274361e+00	-3.287131e-01	-9.456481e-01	3.084675e-01	-2.456507e-03	7.974626e-03	-6.126561e-03	4.911346e-03	-1.103791e-02
8             	6.765561e-01	3.354110e-01	3.411451e-01	-1.212482e+00	-2.622752e-01	-9.502071e-01	3.439659e-01	-2.867019e-03	8.041237e-03	-6.502128e-03	4.790173e-03	-1.129230e-02
9             	6.656636e-01	3.297950e-01	3.358686e-01	-1.145558e+00	-1.980355e-01	-9.475227e-01	3.747436e-01	-3.036817e-03	8.549243e-03	-4.968098e-03	6.065194e-03	-1.103329e-02
10            	6.560588e-01	3.251108e-01	3.309481e-01	-1.077215e+00	-1.418251e-01	-9.353903e-01	3.967826e-01	-2.918641e-03	8.083238e-03	-2.841519e-03	6.662479e-03	-9.503998e-03
11            	6.484846e-01	3.217795e-01	3.267051e-01	-1.005954e+00	-9.011814e-02	-9.158355e-01	4.128587e-01	-2.462786e-03	7.307333e-03	-1.228905e-03	6.692880e-03	-7.921785e-03
12            	6.422930e-01	3.191268e-01	3.231662e-01	-9.367916e-01	-4.628634e-02	-8.905053e-01	4.221095e-01	-2.019720e-03	6.708780e-03	6.065725e-04	7.012067e-03	-6.405494e-03
13            	6.368594e-01	3.166829e-01	3.201765e-01	-8.712705e-01	-4.110955e-03	-8.671596e-01	4.315243e-01	-1.746831e-03	5.799063e-03	2.201238e-03	6.899682e-03	-4.698444e-03
14            	6.269841e-01	3.123022e-01	3.146819e-01	-8.223670e-01	2.673486e-02	-8.491018e-01	4.379184e-01	-1.189842e-03	4.880138e-03	3.036222e-03	6.398249e-03	-3.362027e-03
15            	6.236557e-01	3.107231e-01	3.129326e-01	-7.824036e-01	6.052854e-02	-8.429322e-01	4.517303e-01	-1.104787e-03	4.494328e-03	5.322215e-03	7.155435e-03	-1.833220e-03
16            	6.200885e-01	3.088817e-01	3.112068e-01	-7.610192e-01	7.907825e-02	-8.400975e-01	4.595879e-01	-1.162558e-03	3.982074e-03	6.522075e-03	7.243112e-03	-7.210362e-04
17            	6.189626e-01	3.082022e-01	3.107604e-01	-7.499822e-01	8.918380e-02	-8.391660e-01	4.641749e-01	-1.279101e-03	3.832084e-03	7.318097e-03	7.491133e-03	-1.730359e-04
18            	6.167824e-01	3.070955e-01	3.096868e-01	-7.383212e-01	8.982725e-02	-8.281484e-01	4.589878e-01	-1.295631e-03	3.898925e-03	7.669561e-03	7.733705e-03	-6.414448e-05
19            	6.166388e-01	3.068443e-01	3.097946e-01	-7.227423e-01	8.479160e-02	-8.075339e-01	4.461627e-01	-1.475137e-03	3.915334e-03	7.863304e-03	7.846986e-03	1.631803e-05
20            	6.160459e-01	3.064130e-01	3.096329e-01	-6.995200e-01	7.502855e-02	-7.745486e-01	4.247886e-01	-1.609920e-03	3.652059e-03	8.353741e-03	7.828930e-03	5.248112e-04
21            	6.129006e-01	3.047646e-01	3.081360e-01	-6.713611e-01	6.318491e-02	-7.345460e-01	3.988654e-01	-1.685685e-03	3.455343e-03	8.983633e-03	7.947159e-03	1.036474e-03
22            	6.088384e-01	3.027195e-01	3.061190e-01	-6.359246e-01	5.253221e-02	-6.884568e-01	3.704945e-01	-1.699740e-03	3.594593e-03	9.582298e-03	8.385742e-03	1.196556e-03
23            	6.035613e-01	3.001365e-01	3.034248e-01	-5.943939e-01	4.393615e-02	-6.383301e-01	3.411331e-01	-1.644147e-03	4.024947e-03	9.739827e-03	8.894860e-03	8.449669e-04
24            	5.977877e-01	2.973539e-01	3.004338e-01	-5.500778e-01	3.815042e-02	-5.882282e-01	3.131893e-01	-1.539955e-03	4.688525e-03	9.113193e-03	9.245121e-03	-1.319280e-04
25            	5.925382e-01	2.947335e-01	2.978046e-01	-5.097593e-01	3.479460e-02	-5.445539e-01	2.896742e-01	-1.535562e-03	5.204852e-03	7.898613e-03	9.154158e-03	-1.255545e-03
26            	5.879903e-01	2.923316e-01	2.956588e-01	-4.751892e-01	3.413213e-02	-5.093214e-01	2.717267e-01	-1.663583e-03	5.253018e-03	6.569738e-03	8.537887e-03	-1.968150e-03
27            	5.840022e-01	2.902494e-01	2.937528e-01	-4.401680e-01	3.386341e-02	-4.740314e-01	2.539474e-01	-1.751700e-03	5.059210e-03	5.418841e-03	7.768630e-03	-2.349789e-03
28            	5.806021e-01	2.884519e-01	2.921502e-01	-4.062292e-01	3.403908e-02	-4.402683e-01	2.371537e-01	-1.849181e-03	4.913147e-03	4.777660e-03	7.301978e-03	-2.524317e-03
29            	5.782601e-01	2.874615e-01	2.907985e-01	-3.791067e-01	3.515595e-02	-4.142626e-01	2.247093e-01	-1.668513e-03	4.771192e-03	4.627290e-03	7.084837e-03	-2.457547e-03
30            	5.761850e-01	2.867346e-01	2.894504e-01	-3.581428e-01	3.716394e-02	-3.953067e-01	2.162353e-01	-1.357879e-03	4.536831e-03	4.940703e-03	7.007182e-03	-2.066480e-03
31            	5.745596e-01	2.860608e-01	2.884989e-01	-3.401888e-01	3.952307e-02	-3.797119e-01	2.096175e-01	-1.219055e-03	4.170845e-03	5.760408e-03	7.051049e-03	-1.290641e-03
32            	5.736347e-01	2.856005e-01	2.880342e-01	-3.231706e-01	4.213210e-02	-3.653027e-01	2.037174e-01	-1.216828e-03	3.522884e-03	6.696647e-03	6.871207e-03	-1.745606e-04
33            	5.737431e-01	2.854227e-01	2.883204e-01	-3.076375e-01	4.495797e-02	-3.525955e-01	1.987767e-01	-1.448876e-03	2.616123e-03	7.803693e-03	6.517970e-03	1.285723e-03
34            	5.735382e-01	2.846568e-01	2.888814e-01	-2.944638e-01	4.748966e-02	-3.419534e-01	1.947215e-01	-2.112308e-03	1.910943e-03	9.009571e-03	6.415728e-03	2.593843e-03
35            	5.717858e-01	2.828856e-01	2.889002e-01	-2.822253e-01	4.908937e-02	-3.313146e-01	1.902020e-01	-3.007267e-03	1.542447e-03	1.018356e-02	6.634225e-03	3.549331e-03
36            	5.678081e-01	2.800952e-01	2.877129e-01	-2.726739e-01	4.899401e-02	-3.216679e-01	1.853310e-01	-3.808829e-03	1.702503e-03	1.125539e-02	7.330198e-03	3.925192e-03
37            	5.621918e-01	2.764500e-01	2.857418e-01	-2.666523e-01	4.830785e-02	-3.149601e-01	1.816340e-01	-4.645931e-03	2.270935e-03	1.252834e-02	8.535105e-03	3.993236e-03
38            	5.551670e-01	2.720139e-01	2.831531e-01	-2.627976e-01	4.800219e-02	-3.107998e-01	1.794010e-01	-5.569639e-03	3.025857e-03	1.387140e-02	9.961554e-03	3.909841e-03
39            	5.474848e-01	2.671736e-01	2.803112e-01	-2.590114e-01	4.813857e-02	-3.071500e-01	1.776443e-01	-6.568812e-03	3.724180e-03	1.497409e-02	1.121123e-02	3.762867e-03
40            	5.395988e-01	2.622381e-01	2.773607e-01	-2.538034e-01	4.844484e-02	-3.022482e-01	1.753465e-01	-7.561316e-03	4.178177e-03	1.550459e-02	1.193047e-02	3.574118e-03
41            	5.320152e-01	2.575738e-01	2.744414e-01	-2.479350e-01	4.913772e-02	-2.970727e-01	1.731052e-01	-8.433762e-03	4.447880e-03	1.581014e-02	1.235295e-02	3.457190e-03
42            	5.257236e-01	2.538708e-01	2.718528e-01	-2.455231e-01	5.036783e-02	-2.958909e-01	1.731294e-01	-8.990989e-03	4.561109e-03	1.599477e-02	1.255849e-02	3.436274e-03
43            	5.213730e-01	2.515859e-01	2.697871e-01	-2.480283e-01	5.170242e-02	-2.997307e-01	1.757165e-01	-9.100624e-03	4.472686e-03	1.614341e-02	1.254439e-02	3.599022e-03
44            	5.179558e-01	2.501465e-01	2.678092e-01	-2.504760e-01	5.342019e-02	-3.038962e-01	1.786582e-01	-8.831354e-03	4.235065e-03	1.640908e-02	1.243961e-02	3.969478e-03
45            	5.154624e-01	2.494271e-01	2.660353e-01	-2.511783e-01	5.620553e-02	-3.073838e-01	1.817947e-01	-8.304129e-03	3.899801e-03	1.671373e-02	1.225667e-02	4.457063e-03
46            	5.133106e-01	2.489361e-01	2.643745e-01	-2.478117e-01	6.057807e-02	-3.083897e-01	1.844839e-01	-7.719190e-03	3.456171e-03	1.684505e-02	1.187870e-02	4.966355e-03
47            	5.105426e-01	2.480784e-01	2.624642e-01	-2.362814e-01	6.700521e-02	-3.032866e-01	1.851459e-01	-7.192921e-03	2.866950e-03	1.676618e-02	1.125004e-02	5.516138e-03
48            	5.064943e-01	2.464403e-01	2.600541e-01	-2.189820e-01	7.331568e-02	-2.922977e-01	1.828067e-01	-6.806889e-03	2.220432e-03	1.631924e-02	1.038005e-02	5.939190e-03
49            	5.016833e-01	2.443532e-01	2.573301e-01	-2.031797e-01	7.735904e-02	-2.805387e-01	1.789489e-01	-6.488464e-03	1.665413e-03	1.533530e-02	9.333062e-03	6.002235e-03
50            	4.965388e-01	2.419894e-01	2.545494e-01	-1.899719e-01	8.013228e-02	-2.701042e-01	1.751182e-01	-6.279981e-03	1.340917e-03	1.406999e-02	8.375912e-03	5.694079e-03
51            	4.922693e-01	2.398748e-01	2.523945e-01	-1.795921e-01	8.197364e-02	-2.615657e-01	1.717697e-01	-6.259856e-03	1.383459e-03	1.277979e-02	7.773356e-03	5.006438e-03
52            	4.891182e-01	2.381558e-01	2.509625e-01	-1.720352e-01	8.287444e-02	-2.549096e-01	1.688920e-01	-6.403352e-03	1.851672e-03	1.181218e-02	7.757761e-03	4.054416e-03
53            	4.869283e-01	2.368966e-01	2.500317e-01	-1.656120e-01	8.324669e-02	-2.488587e-01	1.660527e-01	-6.567567e-03	2.629909e-03	1.144308e-02	8.351447e-03	3.091628e-03
54            	4.848753e-01	2.357519e-01	2.491234e-01	-1.565932e-01	8.374776e-02	-2.403409e-01	1.620443e-01	-6.685717e-03	3.487344e-03	1.148275e-02	9.228718e-03	2.254030e-03
55            	4.817142e-01	2.341267e-01	2.475875e-01	-1.446247e-01	8.400884e-02	-2.286336e-01	1.563212e-01	-6.730365e-03	4.191189e-03	1.169672e-02	1.003955e-02	1.657172e-03
56            	4.775132e-01	2.319034e-01	2.456098e-01	-1.334258e-01	8.366477e-02	-2.170906e-01	1.503777e-01	-6.853153e-03	4.603180e-03	1.188220e-02	1.054428e-02	1.337920e-03
57            	4.723405e-01	2.291616e-01	2.431789e-01	-1.248744e-01	8.234337e-02	-2.072177e-01	1.447806e-01	-7.008622e-03	4.647520e-03	1.167930e-02	1.048717e-02	1.192128e-03
58            	4.659947e-01	2.258560e-01	2.401387e-01	-1.187740e-01	8.001489e-02	-1.987888e-01	1.394019e-01	-7.141319e-03	4.347990e-03	1.075376e-02	9.724868e-03	1.028888e-03
59            	4.589828e-01	2.222033e-01	2.367795e-01	-1.141500e-01	7.697189e-02	-1.911219e-01	1.340469e-01	-7.288099e-03	3.853246e-03	9.246284e-03	8.476388e-03	7.698963e-04
60            	4.517177e-01	2.183266e-01	2.333912e-01	-1.095593e-01	7.361178e-02	-1.831710e-01	1.283914e-01	-7.532320e-03	3.374879e-03	7.580363e-03	7.165060e-03	4.153025e-04
61            	4.447169e-01	2.144738e-01	2.302431e-01	-1.042278e-01	7.031539e-02	-1.745432e-01	1.224293e-01	-7.884636e-03	3.104496e-03	6.212716e-03	6.210854e-03	1.861824e-06
62            	4.380225e-01	2.107946e-01	2.272280e-01	-9.841602e-02	6.714492e-02	-1.655609e-01	1.163529e-01	-8.216701e-03	3.076212e-03	5.152807e-03	5.652616e-03	-4.998088e-04
63            	4.322261e-01	2.076936e-01	2.245325e-01	-9.460611e-02	6.382018e-02	-1.584263e-01	1.111232e-01	-8.419471e-03	3.223707e-03	4.442157e-03	5.444785e-03	-1.002629e-03
64            	4.283490e-01	2.056347e-01	2.227143e-01	-9.466935e-02	6.097242e-02	-1.556418e-01	1.083071e-01	-8.539825e-03	3.474383e-03	4.337189e-03	5.642977e-03	-1.305789e-03
65            	4.243242e-01	2.036812e-01	2.206430e-01	-9.704231e-02	5.757970e-02	-1.546220e-01	1.061009e-01	-8.480863e-03	4.022465e-03	4.695346e-03	6.370138e-03	-1.674792e-03
66            	4.211578e-01	2.023828e-01	2.187749e-01	-1.017528e-01	5.410425e-02	-1.558570e-01	1.049806e-01	-8.196064e-03	4.846690e-03	5.768008e-03	7.730694e-03	-1.962686e-03
67            	4.188224e-01	2.016717e-01	2.171507e-01	-1.078826e-01	5.087373e-02	-1.587563e-01	1.048150e-01	-7.739500e-03	5.861433e-03	7.601750e-03	9.662308e-03	-2.060557e-03
68            	4.170469e-01	2.013681e-01	2.156789e-01	-1.153287e-01	4.789265e-02	-1.632214e-01	1.055570e-01	-7.155395e-03	6.967933e-03	1.003798e-02	1.198692e-02	-1.948942e-03
69            	4.157495e-01	2.013532e-01	2.143963e-01	-1.234871e-01	4.541176e-02	-1.688989e-01	1.071553e-01	-6.521522e-03	7.974103e-03	1.279866e-02	1.437343e-02	-1.574772e-03
70            	4.145674e-01	2.013135e-01	2.132540e-01	-1.316756e-01	4.367167e-02	-1.753473e-01	1.095095e-01	-5.970240e-03	8.676269e-03	1.543648e-02	1.639451e-02	-9.580269e-04
71            	4.130762e-01	2.009314e-01	2.121448e-01	-1.394569e-01	4.274542e-02	-1.822024e-01	1.124739e-01	-5.606729e-03	8.937934e-03	1.757900e-02	1.772743e-02	-1.484336e-04
72            	4.109309e-01	1.999920e-01	2.109389e-01	-1.462324e-01	4.265837e-02	-1.888908e-01	1.157746e-01	-5.473423e-03	8.825363e-03	1.892435e-02	1.828754e-02	6.368113e-04
73            	4.083765e-01	1.986952e-01	2.096812e-01	-1.520353e-01	4.301638e-02	-1.950516e-01	1.190340e-01	-5.493015e-03	8.454713e-03	1.939677e-02	1.815310e-02	1.243671e-03
74            	4.055173e-01	1.971762e-01	2.083411e-01	-1.566733e-01	4.353325e-02	-2.002066e-01	1.218699e-01	-5.582464e-03	7.922904e-03	1.899501e-02	1.742041e-02	1.574600e-03
75            	4.026608e-01	1.956773e-01	2.069835e-01	-1.598759e-01	4.409921e-02	-2.039751e-01	1.240372e-01	-5.653067e-03	7.324631e-03	1.792735e-02	1.628831e-02	1.639046e-03
76            	3.998231e-01	1.942601e-01	2.055630e-01	-1.613940e-01	4.473399e-02	-2.061280e-01	1.254310e-01	-5.651429e-03	6.735723e-03	1.648337e-02	1.497741e-02	1.505964e-03
77            	3.973037e-01	1.931058e-01	2.041979e-01	-1.615308e-01	4.539670e-02	-2.069275e-01	1.261621e-01	-5.546046e-03	6.182216e-03	1.502405e-02	1.369424e-02	1.329809e-03
78            	3.952404e-01	1.922309e-01	2.030094e-01	-1.611758e-01	4.592323e-02	-2.070990e-01	1.265111e-01	-5.389262e-03	5.703452e-03	1.379023e-02	1.259857e-02	1.191662e-03
79            	3.939675e-01	1.917521e-01	2.022154e-01	-1.613147e-01	4.597949e-02	-2.072942e-01	1.266369e-01	-5.231611e-03	5.364461e-03	1.287015e-02	1.179954e-02	1.070613e-03
80            	3.932716e-01	1.915595e-01	2.017121e-01	-1.621209e-01	4.546138e-02	-2.075823e-01	1.265218e-01	-5.076302e-03	5.205933e-03	1.213026e-02	1.127106e-02	8.591976e-04
81            	3.929473e-01	1.916357e-01	2.013116e-01	-1.632778e-01	4.440799e-02	-2.076858e-01	1.260469e-01	-4.837977e-03	5.212996e-03	1.147646e-02	1.095122e-02	5.252324e-04
82            	3.924692e-01	1.917626e-01	2.007066e-01	-1.645131e-01	4.299497e-02	-2.075081e-01	1.252515e-01	-4.472019e-03	5.288869e-03	1.071286e-02	1.064530e-02	6.756217e-05
83            	3.918826e-01	1.920228e-01	1.998597e-01	-1.657562e-01	4.130054e-02	-2.070567e-01	1.241786e-01	-3.918438e-03	5.476318e-03	1.003230e-02	1.049247e-02	-4.601707e-04
84            	3.909915e-01	1.922992e-01	1.986923e-01	-1.663095e-01	3.977812e-02	-2.060876e-01	1.229329e-01	-3.196584e-03	5.802294e-03	9.582458e-03	1.059352e-02	-1.011065e-03
85            	3.901053e-01	1.926773e-01	1.974280e-01	-1.658175e-01	3.867158e-02	-2.044891e-01	1.215803e-01	-2.375340e-03	6.322551e-03	9.576038e-03	1.111057e-02	-1.534532e-03
86            	3.891615e-01	1.930023e-01	1.961592e-01	-1.638913e-01	3.812388e-02	-2.020152e-01	1.200695e-01	-1.578476e-03	7.031800e-03	1.003154e-02	1.204757e-02	-2.016030e-03
87            	3.882321e-01	1.932079e-01	1.950242e-01	-1.602859e-01	3.801059e-02	-1.982964e-01	1.181535e-01	-9.081337e-04	7.832957e-03	1.086187e-02	1.326389e-02	-2.402020e-03
88            	3.868027e-01	1.929483e-01	1.938545e-01	-1.547147e-01	3.794567e-02	-1.926604e-01	1.153030e-01	-4.531090e-04	8.578175e-03	1.189284e-02	1.452460e-02	-2.631754e-03
89            	3.847939e-01	1.921304e-01	1.926635e-01	-1.475030e-01	3.757094e-02	-1.850740e-01	1.113225e-01	-2.665188e-04	9.176572e-03	1.299481e-02	1.567398e-02	-2.679165e-03
90            	3.820738e-01	1.907189e-01	1.913548e-01	-1.395236e-01	3.673800e-02	-1.762616e-01	1.064998e-01	-3.179428e-04	9.530429e-03	1.393041e-02	1.649564e-02	-2.565223e-03
91            	3.792009e-01	1.890967e-01	1.901042e-01	-1.317475e-01	3.557442e-02	-1.673219e-01	1.014482e-01	-5.037658e-04	9.606890e-03	1.444641e-02	1.683010e-02	-2.383683e-03
92            	3.762387e-01	1.873831e-01	1.888555e-01	-1.246359e-01	3.438141e-02	-1.590173e-01	9.669936e-02	-7.362083e-04	9.311103e-03	1.427196e-02	1.644708e-02	-2.175125e-03
93            	3.734524e-01	1.857577e-01	1.876947e-01	-1.181165e-01	3.324139e-02	-1.513579e-01	9.229962e-02	-9.685025e-04	8.630438e-03	1.318700e-02	1.522394e-02	-2.036940e-03
94            	3.708104e-01	1.841388e-01	1.866716e-01	-1.127546e-01	3.213686e-02	-1.448914e-01	8.851414e-02	-1.266410e-03	7.624309e-03	1.117179e-02	1.321021e-02	-2.038414e-03
95            	3.688669e-01	1.827500e-01	1.861169e-01	-1.097495e-01	3.104995e-02	-1.407994e-01	8.592468e-02	-1.683423e-03	6.433102e-03	8.475523e-03	1.067086e-02	-2.195340e-03
96            	3.673370e-01	1.814234e-01	1.859136e-01	-1.088994e-01	3.006548e-02	-1.389649e-01	8.451518e-02	-2.245134e-03	5.059689e-03	5.244445e-03	7.681912e-03	-2.437466e-03
97            	3.662750e-01	1.802687e-01	1.860063e-01	-1.089789e-01	2.927439e-02	-1.382533e-01	8.376386e-02	-2.868785e-03	3.561413e-03	1.833317e-03	4.478071e-03	-2.644755e-03
98            	3.655393e-01	1.793105e-01	1.862288e-01	-1.086706e-01	2.880458e-02	-1.374751e-01	8.313986e-02	-3.459166e-03	2.046525e-03	-1.309535e-03	1.391758e-03	-2.701293e-03
99            	3.651627e-01	1.786739e-01	1.864888e-01	-1.069988e-01	2.863528e-02	-1.356341e-01	8.213467e-02	-3.907446e-03	6.607716e-04	-3.769275e-03	-1.223866e-03	-2.545409e-03
100           	3.648844e-01	1.782701e-01	1.866143e-01	-1.033144e-01	2.881984e-02	-1.321342e-01	8.047702e-02	-4.172106e-03	-4.256588e-04	-5.362905e-03	-3.107111e-03	-2.255794e-03
101           	3.646992e-01	1.781036e-01	1.865955e-01	-9.758258e-02	2.933910e-02	-1.269217e-01	7.813039e-02	-4.245952e-03	-1.087482e-03	-6.070628e-03	-4.122796e-03	-1.947832e-03
102           	3.643698e-01	1.779845e-01	1.863853e-01	-9.012021e-02	3.027406e-02	-1.203943e-01	7.533416e-02	-4.200382e-03	-1.268767e-03	-6.048438e-03	-4.292986e-03	-1.755452e-03
103           	3.638548e-01	1.778012e-01	1.860536e-01	-8.166387e-02	3.150644e-02	-1.131703e-01	7.233837e-02	-4.126192e-03	-1.036085e-03	-5.567805e-03	-3.819987e-03	-1.747817e-03
104           	3.630852e-01	1.774843e-01	1.856009e-01	-7.282565e-02	3.303304e-02	-1.058587e-01	6.944587e-02	-4.058314e-03	-5.534289e-04	-5.027811e-03	-3.067335e-03	-1.960477e-03
105           	3.621885e-01	1.770850e-01	1.851035e-01	-6.396563e-02	3.480998e-02	-9.877561e-02	6.679280e-02	-4.009231e-03	4.348313e-05	-4.608484e-03	-2.260759e-03	-2.347725e-03
106           	3.612038e-01	1.766217e-01	1.845821e-01	-5.538652e-02	3.687161e-02	-9.225813e-02	6.456487e-02	-3.980215e-03	6.573767e-04	-4.303378e-03	-1.494312e-03	-2.809066e-03
107           	3.603221e-01	1.761728e-01	1.841493e-01	-4.746039e-02	3.903514e-02	-8.649553e-02	6.276534e-02	-3.988259e-03	1.275655e-03	-3.916427e-03	-6.825583e-04	-3.233869e-03
108           	3.596248e-01	1.757813e-01	1.838435e-01	-4.059784e-02	4.112180e-02	-8.171964e-02	6.142072e-02	-4.031117e-03	1.926638e-03	-3.336432e-03	2.584221e-04	-3.594854e-03
109           	3.592175e-01	1.755039e-01	1.837137e-01	-3.511454e-02	4.288931e-02	-7.800384e-02	6.044657e-02	-4.104902e-03	2.639938e-03	-2.572052e-03	1.353912e-03	-3.925964e-03
110           	3.590590e-01	1.753455e-01	1.837136e-01	-3.131263e-02	4.420508e-02	-7.551771e-02	5.986140e-02	-4.184054e-03	3.432676e-03	-1.749591e-03	2.557881e-03	-4.307472e-03
111           	3.590670e-01	1.752577e-01	1.838093e-01	-2.910975e-02	4.489901e-02	-7.400876e-02	5.945389e-02	-4.275791e-03	4.247974e-03	-9.937308e-04	3.751109e-03	-4.744840e-03
112           	3.589831e-01	1.751450e-01	1.838382e-01	-2.835613e-02	4.481796e-02	-7.317408e-02	5.899602e-02	-4.346610e-03	4.987342e-03	-4.522662e-04	4.761209e-03	-5.213475e-03
113           	3.586310e-01	1.749451e-01	1.836859e-01	-2.829005e-02	4.406891e-02	-7.235896e-02	5.821394e-02	-4.370377e-03	5.550631e-03	-2.112293e-04	5.445017e-03	-5.656246e-03
114           	3.579047e-01	1.746363e-01	1.832685e-01	-2.841878e-02	4.301656e-02	-7.143533e-02	5.722595e-02	-4.316106e-03	5.905016e-03	-3.150605e-04	5.747486e-03	-6.062546e-03
115           	3.568681e-01	1.741923e-01	1.826758e-01	-2.852297e-02	4.193963e-02	-7.046259e-02	5.620111e-02	-4.241734e-03	6.048921e-03	-6.787608e-04	5.709541e-03	-6.388302e-03
116           	3.556398e-01	1.736620e-01	1.819778e-01	-2.856322e-02	4.110149e-02	-6.966471e-02	5.538310e-02	-4.157872e-03	6.004867e-03	-1.176002e-03	5.416866e-03	-6.592868e-03
117           	3.543661e-01	1.730784e-01	1.812877e-01	-2.822876e-02	4.067119e-02	-6.889995e-02	5.478557e-02	-4.104626e-03	5.812394e-03	-1.644173e-03	4.990307e-03	-6.634480e-03
118           	3.531343e-01	1.725265e-01	1.806078e-01	-2.752338e-02	4.072321e-02	-6.824659e-02	5.448490e-02	-4.040631e-03	5.540598e-03	-1.971116e-03	4.555040e-03	-6.526156e-03
119           	3.520399e-01	1.720492e-01	1.799906e-01	-2.651053e-02	4.107973e-02	-6.759026e-02	5.433499e-02	-3.970710e-03	5.287934e-03	-2.080211e-03	4.247829e-03	-6.328039e-03
120           	3.511079e-01	1.717047e-01	1.794032e-01	-2.550923e-02	4.150195e-02	-6.701119e-02	5.425657e-02	-3.849253e-03	5.120729e-03	-2.014268e-03	4.113595e-03	-6.127863e-03
121           	3.504317e-01	1.715458e-01	1.788859e-01	-2.465788e-02	4.173795e-02	-6.639583e-02	5.406689e-02	-3.670059e-03	5.042943e-03	-1.859566e-03	4.113159e-03	-5.972726e-03
122           	3.499515e-01	1.715687e-01	1.783828e-01	-2.411128e-02	4.169300e-02	-6.580428e-02	5.374864e-02	-3.407009e-03	5.015826e-03	-1.772520e-03	4.129566e-03	-5.902085e-03
123           	3.496848e-01	1.717525e-01	1.779323e-01	-2.396549e-02	4.132093e-02	-6.528643e-02	5.330368e-02	-3.089871e-03	4.981072e-03	-1.853431e-03	4.054356e-03	-5.907788e-03
124           	3.496367e-01	1.721101e-01	1.775266e-01	-2.447638e-02	4.071732e-02	-6.519370e-02	5.295551e-02	-2.708242e-03	4.875689e-03	-2.141579e-03	3.804900e-03	-5.946479e-03
125           	3.497599e-01	1.725792e-01	1.771807e-01	-2.538890e-02	4.008808e-02	-6.547698e-02	5.278253e-02	-2.300747e-03	4.668653e-03	-2.646290e-03	3.345508e-03	-5.991798e-03
126           	3.498389e-01	1.730266e-01	1.768123e-01	-2.650244e-02	3.959630e-02	-6.609874e-02	5.284752e-02	-1.892852e-03	4.338249e-03	-3.321266e-03	2.677616e-03	-5.998882e-03
127           	3.498305e-01	1.733963e-01	1.764343e-01	-2.755481e-02	3.941711e-02	-6.697192e-02	5.319452e-02	-1.519001e-03	3.881673e-03	-4.132446e-03	1.815450e-03	-5.947895e-03
128           	3.496455e-01	1.736255e-01	1.760200e-01	-2.860274e-02	3.965510e-02	-6.825785e-02	5.395647e-02	-1.197268e-03	3.292308e-03	-5.124500e-03	7.300580e-04	-5.854558e-03
129           	3.494190e-01	1.737566e-01	1.756624e-01	-2.989771e-02	4.025384e-02	-7.015155e-02	5.520270e-02	-9.529081e-04	2.610340e-03	-6.300398e-03	-5.398584e-04	-5.760539e-03
130           	3.491655e-01	1.737870e-01	1.753785e-01	-3.173117e-02	4.099817e-02	-7.272935e-02	5.686376e-02	-7.957790e-04	1.882946e-03	-7.596950e-03	-1.915529e-03	-5.681421e-03
131           	3.490287e-01	1.737986e-01	1.752300e-01	-3.394760e-02	4.166222e-02	-7.560983e-02	5.863602e-02	-7.156912e-04	1.166141e-03	-8.900308e-03	-3.284013e-03	-5.616296e-03
