# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
25            	smoothSolver	2.567610e-03	2.160760e-04	10	3.489500e-02	2.945160e-03	10	1.752580e-02	1.475970e-03	10	false	GAMG	1.434720e-02	1.145770e-04	6	true
26            	smoothSolver	2.581170e-03	2.165350e-04	10	3.481120e-02	2.961750e-03	10	1.754610e-02	1.486840e-03	10	false	GAMG	1.438000e-02	9.077400e-05	6	true
27            	smoothSolver	2.564280e-03	2.171180e-04	10	3.464090e-02	2.971710e-03	10	1.755040e-02	1.496960e-03	10	false	GAMG	1.422310e-02	8.680770e-05	6	true
28            	smoothSolver	2.565580e-03	2.175180e-04	10	3.453900e-02	2.989790e-03	10	1.753580e-02	1.509460e-03	10	false	GAMG	1.396880e-02	9.291430e-05	6	true
29            	smoothSolver	2.572380e-03	2.186630e-04	10	3.456640e-02	3.032420e-03	10	1.751310e-02	1.524210e-03	10	false	GAMG	1.369350e-02	9.468250e-05	6	true
30            	smoothSolver	2.578900e-03	2.206250e-04	10	3.470460e-02	3.090530e-03	10	1.752010e-02	1.540520e-03	10	false	GAMG	1.343150e-02	8.961920e-05	6	true
31            	smoothSolver	2.594440e-03	2.231900e-04	10	3.489250e-02	3.144550e-03	10	1.754570e-02	1.556800e-03	10	false	GAMG	1.324280e-02	8.376310e-05	6	true
32            	smoothSolver	2.617220e-03	2.257280e-04	10	3.503970e-02	3.186240e-03	10	1.756740e-02	1.569500e-03	10	false	GAMG	1.309530e-02	8.076210e-05	6	true
33            	smoothSolver	2.645910e-03	2.280440e-04	10	3.517380e-02	3.220890e-03	10	1.758920e-02	1.583110e-03	10	false	GAMG	1.300570e-02	7.939940e-05	6	true
34            	smoothSolver	2.676400e-03	2.301770e-04	10	3.533720e-02	3.252820e-03	10	1.763020e-02	1.599460e-03	10	false	GAMG	1.292140e-02	8.174790e-05	6	true
35            	smoothSolver	2.707260e-03	2.324560e-04	10	3.558020e-02	3.288180e-03	10	1.774130e-02	1.617940e-03	10	false	GAMG	1.290150e-02	9.106590e-05	6	true
36            	smoothSolver	2.739920e-03	2.352280e-04	10	3.592000e-02	3.331510e-03	10	1.796870e-02	1.639630e-03	10	false	GAMG	1.295830e-02	9.736020e-05	6	true
37            	smoothSolver	2.779820e-03	2.383970e-04	10	3.638360e-02	3.379300e-03	10	1.830670e-02	1.671510e-03	10	false	GAMG	1.307580e-02	9.937060e-05	6	true
38            	smoothSolver	2.830170e-03	2.419830e-04	10	3.703900e-02	3.437810e-03	10	1.873880e-02	1.713240e-03	10	false	GAMG	1.316610e-02	9.783920e-05	6	true
39            	smoothSolver	2.886700e-03	2.464680e-04	10	3.774390e-02	3.505420e-03	10	1.926980e-02	1.762760e-03	10	false	GAMG	1.322210e-02	9.510460e-05	6	true
40            	smoothSolver	2.950900e-03	2.518840e-04	10	3.840390e-02	3.569920e-03	10	1.989210e-02	1.816250e-03	10	false	GAMG	1.327010e-02	9.529540e-05	6	true
41            	smoothSolver	3.016230e-03	2.577880e-04	10	3.904370e-02	3.631190e-03	10	2.058040e-02	1.871700e-03	10	false	GAMG	1.333360e-02	1.008720e-04	6	true
42            	smoothSolver	3.074920e-03	2.628810e-04	10	3.960800e-02	3.684770e-03	10	2.127390e-02	1.930500e-03	10	false	GAMG	1.340380e-02	1.077140e-04	6	true
43            	smoothSolver	3.125330e-03	2.667700e-04	10	4.011740e-02	3.727330e-03	10	2.195250e-02	1.988510e-03	10	false	GAMG	1.346490e-02	1.070290e-04	6	true
44            	smoothSolver	3.170570e-03	2.687830e-04	10	4.060190e-02	3.763510e-03	10	2.264650e-02	2.040670e-03	10	false	GAMG	1.361540e-02	1.012360e-04	6	true
45            	smoothSolver	3.217990e-03	2.683320e-04	10	4.115240e-02	3.797580e-03	10	2.332870e-02	2.083270e-03	10	false	GAMG	1.388610e-02	9.924410e-05	6	true
46            	smoothSolver	3.260770e-03	2.664340e-04	10	4.187370e-02	3.826840e-03	10	2.402550e-02	2.118310e-03	10	false	GAMG	1.424180e-02	9.971710e-05	6	true
47            	smoothSolver	3.298750e-03	2.642980e-04	10	4.265150e-02	3.845350e-03	10	2.484140e-02	2.152960e-03	10	false	GAMG	1.489980e-02	1.061110e-04	6	true
48            	smoothSolver	3.347320e-03	3.337760e-04	9	4.343620e-02	3.844610e-03	10	2.578310e-02	2.196340e-03	10	false	GAMG	1.587720e-02	1.136120e-04	6	true
49            	smoothSolver	3.411950e-03	3.353230e-04	9	4.397110e-02	3.815230e-03	10	2.670690e-02	2.243630e-03	10	false	GAMG	1.689580e-02	1.150240e-04	6	true
50            	smoothSolver	3.451200e-03	3.368490e-04	9	4.421220e-02	3.791660e-03	10	2.764880e-02	2.304270e-03	10	false	GAMG	1.755610e-02	1.139920e-04	6	true
51            	smoothSolver	3.464040e-03	3.388010e-04	9	4.418250e-02	3.776180e-03	10	2.859990e-02	2.373370e-03	10	false	GAMG	1.785920e-02	1.100610e-04	6	true
52            	smoothSolver	3.451750e-03	3.411860e-04	9	4.380600e-02	3.762670e-03	10	2.945910e-02	2.447610e-03	10	false	GAMG	1.800630e-02	1.061840e-04	6	true
53            	smoothSolver	3.443360e-03	3.438630e-04	9	4.329580e-02	3.749090e-03	10	3.023680e-02	2.525490e-03	10	false	GAMG	1.801780e-02	1.035680e-04	6	true
54            	smoothSolver	3.451190e-03	2.739360e-04	10	4.294330e-02	3.741930e-03	10	3.101220e-02	2.607020e-03	10	false	GAMG	1.770200e-02	1.019220e-04	6	true
55            	smoothSolver	3.423030e-03	2.739940e-04	10	4.265540e-02	3.746990e-03	10	3.180460e-02	2.689910e-03	10	false	GAMG	1.731370e-02	1.028700e-04	6	true
56            	smoothSolver	3.386240e-03	2.737300e-04	10	4.228130e-02	3.747320e-03	10	3.237250e-02	2.751560e-03	10	false	GAMG	1.694470e-02	1.031960e-04	6	true
57            	smoothSolver	3.350090e-03	2.731930e-04	10	4.204360e-02	3.741030e-03	10	3.274390e-02	2.794330e-03	10	false	GAMG	1.659940e-02	9.926200e-05	6	true
58            	smoothSolver	3.305780e-03	2.717320e-04	10	4.196440e-02	3.726860e-03	10	3.297380e-02	2.814660e-03	10	false	GAMG	1.642700e-02	9.883360e-05	6	true
59            	smoothSolver	3.274360e-03	2.693810e-04	10	4.198700e-02	3.702180e-03	10	3.307090e-02	2.804510e-03	10	false	GAMG	1.652770e-02	1.012750e-04	6	true
60            	smoothSolver	3.256210e-03	2.666600e-04	10	4.198210e-02	3.666040e-03	10	3.310800e-02	2.770360e-03	10	false	GAMG	1.694010e-02	1.039190e-04	6	true
61            	smoothSolver	3.229830e-03	2.632590e-04	10	4.188180e-02	3.612380e-03	10	3.302200e-02	2.718520e-03	10	false	GAMG	1.759270e-02	1.064320e-04	6	true
62            	smoothSolver	3.188030e-03	2.582790e-04	10	4.167110e-02	3.546120e-03	10	3.268950e-02	2.651420e-03	10	false	GAMG	1.848240e-02	1.090420e-04	6	true
63            	smoothSolver	3.126700e-03	2.515650e-04	10	4.144710e-02	3.464850e-03	10	3.227700e-02	2.571380e-03	10	false	GAMG	1.942700e-02	1.080230e-04	6	true
64            	smoothSolver	3.051100e-03	2.443640e-04	10	4.103990e-02	3.380700e-03	10	3.187600e-02	3.157500e-03	9	false	GAMG	2.008540e-02	1.899260e-04	5	true
65            	smoothSolver	2.970880e-03	2.359050e-04	10	4.055950e-02	3.284930e-03	10	3.145390e-02	3.075050e-03	9	false	GAMG	2.030400e-02	1.923870e-04	5	true
66            	smoothSolver	2.923370e-03	2.894440e-04	9	4.011770e-02	3.197910e-03	10	3.093900e-02	2.997530e-03	9	false	GAMG	2.009290e-02	1.821370e-04	5	true
67            	smoothSolver	2.901030e-03	2.806590e-04	9	3.976330e-02	3.959550e-03	9	3.037840e-02	2.927950e-03	9	false	GAMG	1.999160e-02	1.789630e-04	5	true
68            	smoothSolver	2.876830e-03	2.726350e-04	9	3.990650e-02	3.916780e-03	9	2.977140e-02	2.867440e-03	9	false	GAMG	1.989170e-02	1.743180e-04	5	true
69            	smoothSolver	2.852410e-03	2.662190e-04	9	3.988940e-02	3.863690e-03	9	2.915260e-02	2.807900e-03	9	false	GAMG	1.968310e-02	1.678890e-04	5	true
70            	smoothSolver	2.831450e-03	2.605170e-04	9	3.992120e-02	3.798870e-03	9	2.865000e-02	2.739930e-03	9	false	GAMG	1.931760e-02	1.611740e-04	5	true
71            	smoothSolver	2.803220e-03	2.553160e-04	9	3.977400e-02	3.724760e-03	9	2.818550e-02	2.666230e-03	9	false	GAMG	1.889840e-02	1.567960e-04	5	true
72            	smoothSolver	2.759090e-03	2.498440e-04	9	3.953460e-02	3.648440e-03	9	2.762980e-02	2.593480e-03	9	false	GAMG	1.840620e-02	1.528960e-04	5	true
73            	smoothSolver	2.706850e-03	2.441270e-04	9	3.901310e-02	3.581870e-03	9	2.707340e-02	2.522250e-03	9	false	GAMG	1.801960e-02	1.493230e-04	5	true
74            	smoothSolver	2.634550e-03	2.388170e-04	9	3.828510e-02	3.525340e-03	9	2.652560e-02	2.464290e-03	9	false	GAMG	1.791670e-02	1.481770e-04	5	true
75            	smoothSolver	2.553940e-03	2.339900e-04	9	3.758710e-02	3.476290e-03	9	2.602950e-02	2.414320e-03	9	false	GAMG	1.775250e-02	1.480630e-04	5	true
76            	smoothSolver	2.471330e-03	2.294040e-04	9	3.692660e-02	3.434250e-03	9	2.555950e-02	2.365320e-03	9	false	GAMG	1.755080e-02	1.478810e-04	5	true
77            	smoothSolver	2.384240e-03	2.249580e-04	9	3.633180e-02	3.398280e-03	9	2.508650e-02	2.317300e-03	9	false	GAMG	1.717970e-02	1.481660e-04	5	true
78            	smoothSolver	2.298410e-03	2.207300e-04	9	3.578360e-02	3.371350e-03	9	2.453690e-02	2.272010e-03	9	false	GAMG	1.685920e-02	1.480850e-04	5	true
79            	smoothSolver	2.217140e-03	2.169670e-04	9	3.535100e-02	3.356900e-03	9	2.387070e-02	2.232170e-03	9	false	GAMG	1.681650e-02	1.475880e-04	5	true
80            	smoothSolver	2.147440e-03	2.138080e-04	9	3.488050e-02	3.354380e-03	9	2.317740e-02	2.194540e-03	9	false	GAMG	1.680760e-02	1.467950e-04	5	true
81            	smoothSolver	2.086440e-03	1.673470e-04	10	3.442970e-02	3.361410e-03	9	2.255400e-02	2.156020e-03	9	false	GAMG	1.676300e-02	1.451480e-04	5	true
82            	smoothSolver	2.022050e-03	1.645860e-04	10	3.405190e-02	3.377950e-03	9	2.200600e-02	2.121940e-03	9	false	GAMG	1.665010e-02	1.431410e-04	5	true
83            	smoothSolver	1.967440e-03	1.620190e-04	10	3.365570e-02	2.673790e-03	10	2.147950e-02	2.088150e-03	9	false	GAMG	1.650440e-02	1.410520e-04	5	true
84            	smoothSolver	1.921370e-03	1.600690e-04	10	3.306320e-02	2.646370e-03	10	2.106540e-02	2.064250e-03	9	false	GAMG	1.630600e-02	1.402180e-04	5	true
85            	smoothSolver	1.879470e-03	1.582330e-04	10	3.255170e-02	2.626310e-03	10	2.069990e-02	2.047960e-03	9	false	GAMG	1.607200e-02	1.373640e-04	5	true
86            	smoothSolver	1.839980e-03	1.563390e-04	10	3.216340e-02	2.608480e-03	10	2.036810e-02	2.034750e-03	9	false	GAMG	1.580110e-02	1.322260e-04	5	true
87            	smoothSolver	1.803860e-03	1.544270e-04	10	3.180350e-02	2.587910e-03	10	2.005720e-02	1.598620e-03	10	false	GAMG	1.555630e-02	1.292750e-04	5	true
88            	smoothSolver	1.771750e-03	1.527130e-04	10	3.154030e-02	2.573060e-03	10	1.972470e-02	1.576310e-03	10	false	GAMG	1.521080e-02	1.213400e-04	5	true
89            	smoothSolver	1.746920e-03	1.512260e-04	10	3.133340e-02	2.564820e-03	10	1.949840e-02	1.562080e-03	10	false	GAMG	1.488590e-02	1.152130e-04	5	true
90            	smoothSolver	1.726370e-03	1.500180e-04	10	3.118170e-02	2.562480e-03	10	1.928180e-02	1.553230e-03	10	false	GAMG	1.456920e-02	1.097670e-04	5	true
91            	smoothSolver	1.711550e-03	1.492400e-04	10	3.102560e-02	2.563340e-03	10	1.902390e-02	1.546920e-03	10	false	GAMG	1.425780e-02	1.050080e-04	5	true
92            	smoothSolver	1.700120e-03	1.486770e-04	10	3.083140e-02	2.566850e-03	10	1.873680e-02	1.539980e-03	10	false	GAMG	1.394340e-02	1.008520e-04	5	true
93            	smoothSolver	1.688180e-03	1.478870e-04	10	3.062730e-02	2.571130e-03	10	1.842970e-02	1.532910e-03	10	false	GAMG	1.355440e-02	9.865550e-05	5	true
94            	smoothSolver	1.674490e-03	1.467260e-04	10	3.035960e-02	2.569730e-03	10	1.816190e-02	1.528050e-03	10	false	GAMG	1.305510e-02	9.810730e-05	5	true
95            	smoothSolver	1.658030e-03	1.452700e-04	10	2.997090e-02	2.558090e-03	10	1.797290e-02	1.524810e-03	10	false	GAMG	1.252940e-02	9.580360e-05	5	true
96            	smoothSolver	1.641250e-03	1.435210e-04	10	2.952110e-02	2.530620e-03	10	1.779350e-02	1.517760e-03	10	false	GAMG	1.209940e-02	9.377310e-05	5	true
97            	smoothSolver	1.625800e-03	1.416750e-04	10	2.909690e-02	2.487950e-03	10	1.768430e-02	1.508220e-03	10	false	GAMG	1.196540e-02	9.200650e-05	5	true
98            	smoothSolver	1.611040e-03	1.397510e-04	10	2.869930e-02	2.437260e-03	10	1.762730e-02	1.494030e-03	10	false	GAMG	1.208540e-02	9.052980e-05	5	true
99            	smoothSolver	1.600340e-03	1.376710e-04	10	2.829080e-02	2.387120e-03	10	1.757540e-02	1.473850e-03	10	false	GAMG	1.230920e-02	8.901340e-05	5	true
100           	smoothSolver	1.591330e-03	1.353490e-04	10	2.798340e-02	2.342030e-03	10	1.749720e-02	1.451270e-03	10	false	GAMG	1.253060e-02	8.771790e-05	5	true
101           	smoothSolver	1.586430e-03	1.329090e-04	10	2.775550e-02	2.306620e-03	10	1.738280e-02	1.429530e-03	10	false	GAMG	1.272070e-02	8.678170e-05	5	true
102           	smoothSolver	1.579570e-03	1.304220e-04	10	2.742960e-02	2.279730e-03	10	1.727900e-02	1.409030e-03	10	false	GAMG	1.288880e-02	8.628310e-05	5	true
103           	smoothSolver	1.561180e-03	1.280240e-04	10	2.705560e-02	2.249980e-03	10	1.713300e-02	1.390880e-03	10	false	GAMG	1.295560e-02	8.597860e-05	5	true
104           	smoothSolver	1.538490e-03	1.259800e-04	10	2.661490e-02	2.217730e-03	10	1.685950e-02	1.375930e-03	10	false	GAMG	1.287130e-02	8.553520e-05	5	true
105           	smoothSolver	1.513290e-03	1.243870e-04	10	2.605850e-02	2.179550e-03	10	1.651950e-02	1.364670e-03	10	false	GAMG	1.255820e-02	8.452870e-05	5	true
106           	smoothSolver	1.489110e-03	1.231550e-04	10	2.543760e-02	2.135330e-03	10	1.618270e-02	1.356410e-03	10	false	GAMG	1.210070e-02	8.254910e-05	5	true
107           	smoothSolver	1.462360e-03	1.220020e-04	10	2.478730e-02	2.089420e-03	10	1.588570e-02	1.352970e-03	10	false	GAMG	1.149780e-02	8.022940e-05	5	true
108           	smoothSolver	1.433010e-03	1.208560e-04	10	2.416690e-02	2.048050e-03	10	1.568450e-02	1.353530e-03	10	false	GAMG	1.089360e-02	7.805770e-05	5	true
109           	smoothSolver	1.406470e-03	1.196690e-04	10	2.370260e-02	2.010640e-03	10	1.555530e-02	1.353210e-03	10	false	GAMG	1.052060e-02	7.650360e-05	5	true
110           	smoothSolver	1.381580e-03	1.184120e-04	10	2.335180e-02	1.976470e-03	10	1.549420e-02	1.347560e-03	10	false	GAMG	1.040970e-02	7.627420e-05	5	true
111           	smoothSolver	1.357720e-03	1.170690e-04	10	2.317150e-02	1.946910e-03	10	1.544260e-02	1.335230e-03	10	false	GAMG	1.041950e-02	7.775590e-05	5	true
112           	smoothSolver	1.339570e-03	1.156370e-04	10	2.317650e-02	1.929650e-03	10	1.540110e-02	1.317090e-03	10	false	GAMG	1.051520e-02	8.016130e-05	5	true
113           	smoothSolver	1.328320e-03	1.139900e-04	10	2.335480e-02	1.919010e-03	10	1.537940e-02	1.294580e-03	10	false	GAMG	1.068470e-02	8.096380e-05	5	true
114           	smoothSolver	1.320730e-03	1.122290e-04	10	2.365480e-02	1.916360e-03	10	1.533190e-02	1.268730e-03	10	false	GAMG	1.094550e-02	7.977810e-05	5	true
115           	smoothSolver	1.312830e-03	1.105000e-04	10	2.399940e-02	1.920950e-03	10	1.527000e-02	1.245220e-03	10	false	GAMG	1.116590e-02	7.833620e-05	5	true
116           	smoothSolver	1.305160e-03	1.088440e-04	10	2.436580e-02	1.927820e-03	10	1.516330e-02	1.222180e-03	10	false	GAMG	1.133100e-02	7.645410e-05	5	true
117           	smoothSolver	1.297240e-03	1.073630e-04	10	2.461460e-02	2.443740e-03	9	1.504010e-02	1.199790e-03	10	false	GAMG	1.144790e-02	7.452560e-05	5	true
118           	smoothSolver	1.285960e-03	1.060140e-04	10	2.485140e-02	2.455960e-03	9	1.482490e-02	1.177150e-03	10	false	GAMG	1.160670e-02	7.271320e-05	5	true
119           	smoothSolver	1.275340e-03	1.051230e-04	10	2.493450e-02	2.459900e-03	9	1.455450e-02	1.158170e-03	10	false	GAMG	1.179940e-02	7.115860e-05	5	true
120           	smoothSolver	1.263950e-03	1.046970e-04	10	2.495420e-02	2.464550e-03	9	1.430190e-02	1.142940e-03	10	false	GAMG	1.186110e-02	7.010610e-05	5	true
121           	smoothSolver	1.252090e-03	1.046450e-04	10	2.493970e-02	2.470060e-03	9	1.409810e-02	1.132890e-03	10	false	GAMG	1.176350e-02	6.940330e-05	5	true
122           	smoothSolver	1.240770e-03	1.049050e-04	10	2.497680e-02	2.478020e-03	9	1.394530e-02	1.127630e-03	10	false	GAMG	1.154130e-02	6.872760e-05	5	true
123           	smoothSolver	1.229450e-03	1.052780e-04	10	2.499390e-02	2.487930e-03	9	1.382360e-02	1.126780e-03	10	false	GAMG	1.116310e-02	6.746170e-05	5	true
124           	smoothSolver	1.217490e-03	1.055850e-04	10	2.496960e-02	1.982320e-03	10	1.368740e-02	1.129200e-03	10	false	GAMG	1.070660e-02	6.616500e-05	5	true
125           	smoothSolver	1.207820e-03	1.059100e-04	10	2.479780e-02	1.980460e-03	10	1.359560e-02	1.137190e-03	10	false	GAMG	1.030090e-02	6.563870e-05	5	true
126           	smoothSolver	1.201400e-03	1.060480e-04	10	2.460020e-02	1.986850e-03	10	1.349700e-02	1.146580e-03	10	false	GAMG	9.955040e-03	6.527740e-05	5	true
127           	smoothSolver	1.197470e-03	1.061660e-04	10	2.436080e-02	1.998940e-03	10	1.336650e-02	1.157270e-03	10	false	GAMG	9.658130e-03	6.541970e-05	5	true
128           	smoothSolver	1.195800e-03	1.062920e-04	10	2.407030e-02	2.009510e-03	10	1.320390e-02	1.168450e-03	10	false	GAMG	9.410750e-03	6.590890e-05	5	true
129           	smoothSolver	1.196760e-03	1.063710e-04	10	2.374170e-02	2.016010e-03	10	1.303720e-02	1.178380e-03	10	false	GAMG	9.187420e-03	6.694680e-05	5	true
130           	smoothSolver	1.200130e-03	1.063910e-04	10	2.344550e-02	2.017740e-03	10	1.290000e-02	1.185130e-03	10	false	GAMG	8.991870e-03	6.763160e-05	5	true
131           	smoothSolver	1.204320e-03	1.063050e-04	10	2.315280e-02	2.011340e-03	10	1.280180e-02	1.188110e-03	10	false	GAMG	8.822130e-03	6.748120e-05	5	true
132           	smoothSolver	1.208660e-03	1.061130e-04	10	2.290670e-02	1.998410e-03	10	1.276460e-02	1.187730e-03	10	false	GAMG	8.646640e-03	6.664390e-05	5	true
133           	smoothSolver	1.213240e-03	1.058500e-04	10	2.271310e-02	1.982500e-03	10	1.275480e-02	1.183310e-03	10	false	GAMG	8.430860e-03	6.502180e-05	5	true
134           	smoothSolver	1.214570e-03	1.055550e-04	10	2.254330e-02	1.963540e-03	10	1.275660e-02	1.174660e-03	10	false	GAMG	8.180800e-03	6.304790e-05	5	true
135           	smoothSolver	1.213550e-03	1.051940e-04	10	2.239340e-02	1.938180e-03	10	1.276340e-02	1.161960e-03	10	false	GAMG	7.963950e-03	6.187600e-05	5	true
136           	smoothSolver	1.211080e-03	1.046140e-04	10	2.224630e-02	1.904820e-03	10	1.277550e-02	1.146220e-03	10	false	GAMG	7.845980e-03	6.316700e-05	5	true
137           	smoothSolver	1.210000e-03	1.037930e-04	10	2.205590e-02	1.863500e-03	10	1.279980e-02	1.128250e-03	10	false	GAMG	7.906850e-03	6.667790e-05	5	true
138           	smoothSolver	1.211650e-03	1.028040e-04	10	2.182050e-02	1.815580e-03	10	1.279980e-02	1.109050e-03	10	false	GAMG	8.184190e-03	6.999430e-05	5	true
139           	smoothSolver	1.215620e-03	1.016820e-04	10	2.146490e-02	1.764660e-03	10	1.278280e-02	1.091340e-03	10	false	GAMG	8.593080e-03	7.217810e-05	5	true
140           	smoothSolver	1.217150e-03	1.005210e-04	10	2.100000e-02	1.712620e-03	10	1.271230e-02	1.075640e-03	10	false	GAMG	8.980470e-03	7.298240e-05	5	true
141           	smoothSolver	1.215570e-03	9.935400e-05	10	2.041900e-02	1.660740e-03	10	1.258110e-02	1.061460e-03	10	false	GAMG	9.288450e-03	7.264160e-05	5	true
142           	smoothSolver	1.210050e-03	9.815060e-05	10	1.976660e-02	1.610810e-03	10	1.237480e-02	1.048500e-03	10	false	GAMG	9.440960e-03	7.126450e-05	5	true
143           	smoothSolver	1.200030e-03	9.705270e-05	10	1.907980e-02	1.565410e-03	10	1.212680e-02	1.037520e-03	10	false	GAMG	9.554290e-03	6.933890e-05	5	true
144           	smoothSolver	1.185960e-03	9.589220e-05	10	1.844750e-02	1.527740e-03	10	1.186750e-02	1.026480e-03	10	false	GAMG	9.674770e-03	6.825150e-05	5	true
145           	smoothSolver	1.169020e-03	9.476360e-05	10	1.794320e-02	1.496620e-03	10	1.163350e-02	1.014410e-03	10	false	GAMG	9.705300e-03	6.826720e-05	5	true
146           	smoothSolver	1.151220e-03	9.366450e-05	10	1.761200e-02	1.472800e-03	10	1.144630e-02	1.001550e-03	10	false	GAMG	9.670730e-03	6.852320e-05	5	true
147           	smoothSolver	1.132100e-03	9.265570e-05	10	1.741210e-02	1.451970e-03	10	1.131430e-02	9.880920e-04	10	false	GAMG	9.659640e-03	6.830480e-05	5	true
148           	smoothSolver	1.115440e-03	9.192770e-05	10	1.727740e-02	1.433670e-03	10	1.122110e-02	9.750420e-04	10	false	GAMG	9.768630e-03	6.736430e-05	5	true
149           	smoothSolver	1.101620e-03	9.137960e-05	10	1.720590e-02	1.420740e-03	10	1.117610e-02	9.633520e-04	10	false	GAMG	1.001080e-02	6.599510e-05	5	true
150           	smoothSolver	1.093070e-03	9.095920e-05	10	1.717820e-02	1.411110e-03	10	1.114970e-02	9.527470e-04	10	false	GAMG	1.024650e-02	6.443580e-05	5	true
151           	smoothSolver	1.091680e-03	9.059800e-05	10	1.718260e-02	1.406040e-03	10	1.110440e-02	9.423040e-04	10	false	GAMG	1.036350e-02	6.289350e-05	5	true
