# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 4.000000e+01
# lRef        : 3.098000e+00
# Aref        : 1.676200e+00
# CofR        : (2.505000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
11            	6.081843e-01	3.042502e-01	3.039341e-01	-1.077267e+00	2.429162e-01	-1.320184e+00	7.815499e-01	1.580656e-04	-3.517460e-04	1.388455e-03	3.424813e-04	1.045973e-03
12            	6.080052e-01	3.040470e-01	3.039583e-01	-1.029412e+00	2.817253e-01	-1.311138e+00	7.964314e-01	4.434589e-05	2.917720e-05	2.532693e-03	1.295524e-03	1.237170e-03
13            	6.090773e-01	3.042964e-01	3.047810e-01	-1.003415e+00	3.094952e-01	-1.312910e+00	8.112027e-01	-2.422852e-04	3.197864e-04	3.892288e-03	2.265930e-03	1.626358e-03
14            	6.081943e-01	3.036809e-01	3.045134e-01	-9.882111e-01	3.236659e-01	-1.311877e+00	8.177714e-01	-4.162621e-04	4.753455e-04	5.145094e-03	3.047892e-03	2.097201e-03
15            	6.071025e-01	3.030364e-01	3.040662e-01	-9.824275e-01	3.278651e-01	-1.310293e+00	8.190789e-01	-5.148992e-04	6.001670e-04	6.371951e-03	3.786143e-03	2.585809e-03
16            	6.088661e-01	3.038527e-01	3.050135e-01	-9.866695e-01	3.257163e-01	-1.312386e+00	8.190511e-01	-5.804109e-04	7.913792e-04	7.730111e-03	4.656435e-03	3.073676e-03
17            	6.146765e-01	3.068533e-01	3.078232e-01	-9.988791e-01	3.188841e-01	-1.317763e+00	8.183237e-01	-4.849299e-04	1.308439e-03	9.510560e-03	6.063720e-03	3.446841e-03
18            	6.218992e-01	3.103159e-01	3.115834e-01	-1.014382e+00	3.083780e-01	-1.322760e+00	8.155692e-01	-6.337471e-04	2.193286e-03	1.186806e-02	8.127318e-03	3.740746e-03
19            	6.293566e-01	3.136370e-01	3.157196e-01	-1.031392e+00	2.950790e-01	-1.326471e+00	8.107751e-01	-1.041283e-03	3.022221e-03	1.390879e-02	9.976617e-03	3.932174e-03
20            	6.349419e-01	3.158452e-01	3.190967e-01	-1.036336e+00	2.825499e-01	-1.318886e+00	8.007177e-01	-1.625745e-03	3.263935e-03	1.492855e-02	1.072821e-02	4.200341e-03
21            	6.388860e-01	3.171260e-01	3.217600e-01	-1.027692e+00	2.764406e-01	-1.304132e+00	7.902865e-01	-2.316976e-03	3.005903e-03	1.471835e-02	1.036508e-02	4.353274e-03
22            	6.393324e-01	3.171121e-01	3.222203e-01	-9.970629e-01	2.759542e-01	-1.273017e+00	7.744856e-01	-2.554063e-03	2.289984e-03	1.343043e-02	9.005200e-03	4.425232e-03
23            	6.336369e-01	3.141977e-01	3.194391e-01	-9.433043e-01	2.876010e-01	-1.230905e+00	7.592531e-01	-2.620691e-03	1.051132e-03	1.104506e-02	6.573660e-03	4.471397e-03
24            	6.249832e-01	3.097882e-01	3.151950e-01	-8.948072e-01	2.913590e-01	-1.186166e+00	7.387626e-01	-2.703444e-03	-3.292779e-05	8.833362e-03	4.383753e-03	4.449609e-03
25            	6.092818e-01	3.016483e-01	3.076335e-01	-8.434169e-01	2.916440e-01	-1.135061e+00	7.133525e-01	-2.992621e-03	-1.028848e-03	6.000044e-03	1.971174e-03	4.028870e-03
26            	5.950560e-01	2.944910e-01	3.005650e-01	-8.143461e-01	2.818510e-01	-1.096197e+00	6.890241e-01	-3.037002e-03	-1.940717e-03	3.323567e-03	-2.789329e-04	3.602500e-03
27            	5.801170e-01	2.871043e-01	2.930127e-01	-7.963919e-01	2.650134e-01	-1.061405e+00	6.632094e-01	-2.954184e-03	-2.733896e-03	-2.442224e-04	-2.856007e-03	2.611785e-03
28            	5.706870e-01	2.822062e-01	2.884808e-01	-7.814003e-01	2.575131e-01	-1.038913e+00	6.482132e-01	-3.137330e-03	-2.837732e-03	-2.636471e-03	-4.155968e-03	1.519496e-03
29            	5.638398e-01	2.781852e-01	2.856547e-01	-7.687823e-01	2.523256e-01	-1.021108e+00	6.367168e-01	-3.734744e-03	-2.131757e-03	-4.186783e-03	-4.225148e-03	3.836535e-05
30            	5.596962e-01	2.752459e-01	2.844504e-01	-7.565290e-01	2.503957e-01	-1.006925e+00	6.286601e-01	-4.602260e-03	-8.105754e-04	-4.790343e-03	-3.205747e-03	-1.584596e-03
31            	5.571671e-01	2.730818e-01	2.840853e-01	-7.437848e-01	2.505600e-01	-9.943448e-01	6.224524e-01	-5.501761e-03	6.571396e-04	-5.399078e-03	-2.042399e-03	-3.356679e-03
32            	5.546522e-01	2.716419e-01	2.830103e-01	-7.252506e-01	2.539971e-01	-9.792477e-01	6.166224e-01	-5.684229e-03	2.015814e-03	-6.476139e-03	-1.222256e-03	-5.253884e-03
33            	5.511669e-01	2.707827e-01	2.803842e-01	-6.949140e-01	2.607808e-01	-9.556948e-01	6.082378e-01	-4.800769e-03	3.179012e-03	-7.218236e-03	-4.301062e-04	-6.788130e-03
34            	5.481232e-01	2.707007e-01	2.774226e-01	-6.611943e-01	2.676394e-01	-9.288337e-01	5.982365e-01	-3.360960e-03	3.861283e-03	-7.061058e-03	3.307543e-04	-7.391812e-03
35            	5.447699e-01	2.702671e-01	2.745028e-01	-6.378257e-01	2.651854e-01	-9.030111e-01	5.840983e-01	-2.117833e-03	4.096691e-03	-6.128225e-03	1.032578e-03	-7.160803e-03
36            	5.416866e-01	2.692434e-01	2.724432e-01	-6.273041e-01	2.543706e-01	-8.816747e-01	5.680227e-01	-1.599928e-03	4.197318e-03	-4.865053e-03	1.764792e-03	-6.629845e-03
37            	5.381058e-01	2.668235e-01	2.712822e-01	-6.191871e-01	2.400136e-01	-8.592007e-01	5.496072e-01	-2.229356e-03	4.182308e-03	-3.819689e-03	2.272464e-03	-6.092153e-03
38            	5.349671e-01	2.637266e-01	2.712405e-01	-6.094027e-01	2.267952e-01	-8.361979e-01	5.314966e-01	-3.756962e-03	4.391459e-03	-3.032708e-03	2.875105e-03	-5.907813e-03
39            	5.335212e-01	2.614094e-01	2.721118e-01	-5.993773e-01	2.171918e-01	-8.165691e-01	5.168805e-01	-5.351177e-03	4.991314e-03	-2.428304e-03	3.777162e-03	-6.205467e-03
40            	5.334081e-01	2.603978e-01	2.730103e-01	-5.885672e-01	2.100803e-01	-7.986476e-01	5.043640e-01	-6.306266e-03	5.769817e-03	-1.896426e-03	4.821604e-03	-6.718030e-03
41            	5.344425e-01	2.609496e-01	2.734930e-01	-5.772912e-01	2.041948e-01	-7.814860e-01	4.928404e-01	-6.271706e-03	6.107627e-03	-1.409439e-03	5.402907e-03	-6.812346e-03
42            	5.364521e-01	2.628644e-01	2.735877e-01	-5.660745e-01	2.005823e-01	-7.666568e-01	4.836196e-01	-5.361662e-03	5.758209e-03	-6.792295e-04	5.418594e-03	-6.097824e-03
43            	5.393684e-01	2.658017e-01	2.735668e-01	-5.561026e-01	2.016338e-01	-7.577364e-01	4.796851e-01	-3.882538e-03	4.675033e-03	1.990172e-04	4.774541e-03	-4.575524e-03
44            	5.418245e-01	2.688438e-01	2.729807e-01	-5.462430e-01	2.078851e-01	-7.541280e-01	4.810065e-01	-2.068451e-03	3.248174e-03	1.166827e-03	3.831587e-03	-2.664761e-03
45            	5.435165e-01	2.713447e-01	2.721718e-01	-5.353761e-01	2.168887e-01	-7.522648e-01	4.845768e-01	-4.135181e-04	2.062502e-03	1.790548e-03	2.957777e-03	-1.167228e-03
46            	5.450236e-01	2.730351e-01	2.719884e-01	-5.230152e-01	2.250280e-01	-7.480432e-01	4.865356e-01	5.233328e-04	1.369266e-03	1.856663e-03	2.297598e-03	-4.409347e-04
47            	5.470533e-01	2.740418e-01	2.730114e-01	-5.163386e-01	2.293989e-01	-7.457375e-01	4.875682e-01	5.152002e-04	9.970747e-04	1.463126e-03	1.728638e-03	-2.655116e-04
48            	5.492858e-01	2.747148e-01	2.745710e-01	-5.149093e-01	2.305216e-01	-7.454309e-01	4.879762e-01	7.190510e-05	7.048924e-04	8.619616e-04	1.135873e-03	-2.739116e-04
49            	5.509217e-01	2.750438e-01	2.758778e-01	-5.145030e-01	2.292663e-01	-7.437693e-01	4.865178e-01	-4.169896e-04	3.647545e-04	4.286962e-04	5.791026e-04	-1.504064e-04
50            	5.512850e-01	2.749608e-01	2.763242e-01	-5.121615e-01	2.269404e-01	-7.391019e-01	4.830211e-01	-6.816701e-04	5.309795e-05	4.550305e-04	2.806132e-04	1.744173e-04
51            	5.501800e-01	2.746439e-01	2.755361e-01	-5.079302e-01	2.248514e-01	-7.327816e-01	4.788165e-01	-4.461151e-04	-1.417544e-04	8.980936e-04	3.072924e-04	5.908013e-04
52            	5.465292e-01	2.731969e-01	2.733323e-01	-5.005322e-01	2.217238e-01	-7.222560e-01	4.719899e-01	-6.770991e-05	-3.415966e-04	1.407642e-03	3.622244e-04	1.045418e-03
53            	5.408302e-01	2.707677e-01	2.700625e-01	-4.935702e-01	2.164555e-01	-7.100257e-01	4.632406e-01	3.525777e-04	-3.667744e-04	1.441793e-03	3.541221e-04	1.087671e-03
54            	5.334440e-01	2.676121e-01	2.658319e-01	-4.875822e-01	2.089782e-01	-6.965604e-01	4.527693e-01	8.901149e-04	-1.620663e-04	5.775083e-04	1.266879e-04	4.508204e-04
55            	5.249558e-01	2.641946e-01	2.607612e-01	-4.814022e-01	2.009617e-01	-6.823639e-01	4.416628e-01	1.716724e-03	2.318103e-04	-1.056170e-03	-2.962749e-04	-7.598955e-04
56            	5.165860e-01	2.609116e-01	2.556745e-01	-4.758206e-01	1.952262e-01	-6.710468e-01	4.331365e-01	2.618554e-03	6.821693e-04	-3.107999e-03	-8.718304e-04	-2.236169e-03
57            	5.091682e-01	2.579523e-01	2.512159e-01	-4.703018e-01	1.948516e-01	-6.651534e-01	4.300025e-01	3.368191e-03	1.104106e-03	-5.189359e-03	-1.490573e-03	-3.698786e-03
58            	5.034312e-01	2.554890e-01	2.479422e-01	-4.633264e-01	2.009169e-01	-6.642434e-01	4.325802e-01	3.773445e-03	1.332079e-03	-6.784410e-03	-2.060126e-03	-4.724284e-03
59            	5.002695e-01	2.538968e-01	2.463727e-01	-4.558903e-01	2.128071e-01	-6.686974e-01	4.407522e-01	3.762045e-03	1.219440e-03	-7.487794e-03	-2.524457e-03	-4.963337e-03
60            	4.998958e-01	2.532318e-01	2.466640e-01	-4.489728e-01	2.284996e-01	-6.774724e-01	4.529860e-01	3.283912e-03	8.839882e-04	-7.569669e-03	-2.900846e-03	-4.668822e-03
61            	5.007018e-01	2.526294e-01	2.480723e-01	-4.403877e-01	2.444851e-01	-6.848728e-01	4.646790e-01	2.278549e-03	5.160717e-04	-7.410866e-03	-3.189361e-03	-4.221505e-03
62            	5.020684e-01	2.516740e-01	2.503943e-01	-4.326503e-01	2.577715e-01	-6.904218e-01	4.740966e-01	6.398418e-04	1.947059e-04	-6.931476e-03	-3.271032e-03	-3.660444e-03
63            	5.024884e-01	2.497729e-01	2.527155e-01	-4.267426e-01	2.641916e-01	-6.909343e-01	4.775630e-01	-1.471293e-03	-2.657486e-05	-5.782275e-03	-2.917712e-03	-2.864563e-03
64            	5.018766e-01	2.474013e-01	2.544753e-01	-4.239835e-01	2.641280e-01	-6.881115e-01	4.761197e-01	-3.536988e-03	-5.999674e-05	-3.892019e-03	-2.006006e-03	-1.886013e-03
65            	4.995824e-01	2.445834e-01	2.549990e-01	-4.219763e-01	2.591123e-01	-6.810886e-01	4.701004e-01	-5.207782e-03	7.821224e-05	-1.922355e-03	-8.829651e-04	-1.039390e-03
66            	4.960505e-01	2.418046e-01	2.542459e-01	-4.206819e-01	2.505313e-01	-6.712132e-01	4.608722e-01	-6.220625e-03	3.326501e-04	-5.024046e-04	8.144782e-05	-5.838524e-04
67            	4.923627e-01	2.397883e-01	2.525744e-01	-4.224424e-01	2.395056e-01	-6.619480e-01	4.507268e-01	-6.393056e-03	5.788925e-04	1.403290e-04	6.490570e-04	-5.087280e-04
68            	4.892559e-01	2.388531e-01	2.504029e-01	-4.281886e-01	2.279140e-01	-6.561026e-01	4.420083e-01	-5.774892e-03	7.362138e-04	6.489790e-05	7.686628e-04	-7.037649e-04
69            	4.875576e-01	2.389265e-01	2.486312e-01	-4.356947e-01	2.195938e-01	-6.552885e-01	4.374412e-01	-4.852349e-03	7.608352e-04	-4.755731e-04	5.230487e-04	-9.986218e-04
70            	4.879863e-01	2.398402e-01	2.481461e-01	-4.436249e-01	2.168961e-01	-6.605210e-01	4.387085e-01	-4.152980e-03	6.915231e-04	-1.196982e-03	9.303207e-05	-1.290014e-03
71            	4.905645e-01	2.412946e-01	2.492699e-01	-4.530940e-01	2.187857e-01	-6.718797e-01	4.453327e-01	-3.987627e-03	5.791312e-04	-2.029424e-03	-4.355809e-04	-1.593843e-03
72            	4.945558e-01	2.430029e-01	2.515529e-01	-4.630699e-01	2.239908e-01	-6.870606e-01	4.555257e-01	-4.275034e-03	4.746827e-04	-3.019703e-03	-1.035169e-03	-1.984534e-03
73            	4.989033e-01	2.445296e-01	2.543737e-01	-4.727611e-01	2.312565e-01	-7.040176e-01	4.676371e-01	-4.922020e-03	3.702188e-04	-4.259002e-03	-1.759282e-03	-2.499720e-03
74            	5.026915e-01	2.454079e-01	2.572836e-01	-4.794228e-01	2.394541e-01	-7.188768e-01	4.791655e-01	-5.937842e-03	1.926728e-04	-5.665411e-03	-2.640033e-03	-3.025378e-03
75            	5.056761e-01	2.457421e-01	2.599340e-01	-4.811441e-01	2.477638e-01	-7.289079e-01	4.883359e-01	-7.095908e-03	-1.703668e-04	-7.260451e-03	-3.800592e-03	-3.459859e-03
76            	5.082019e-01	2.461143e-01	2.620876e-01	-4.785776e-01	2.547209e-01	-7.332986e-01	4.940098e-01	-7.986655e-03	-6.956853e-04	-9.182393e-03	-5.286882e-03	-3.895511e-03
77            	5.098531e-01	2.466448e-01	2.632083e-01	-4.729060e-01	2.589372e-01	-7.318431e-01	4.953901e-01	-8.281787e-03	-1.312583e-03	-1.140614e-02	-7.015654e-03	-4.390489e-03
78            	5.099868e-01	2.469855e-01	2.630013e-01	-4.626207e-01	2.602422e-01	-7.228628e-01	4.915525e-01	-8.007910e-03	-1.928145e-03	-1.389884e-02	-8.877563e-03	-5.021273e-03
79            	5.086965e-01	2.469861e-01	2.617104e-01	-4.485523e-01	2.594967e-01	-7.080490e-01	4.837728e-01	-7.362160e-03	-2.463407e-03	-1.637521e-02	-1.065101e-02	-5.724196e-03
80            	5.055789e-01	2.462229e-01	2.593560e-01	-4.320606e-01	2.572793e-01	-6.893399e-01	4.733096e-01	-6.566559e-03	-2.930732e-03	-1.847385e-02	-1.216766e-02	-6.306190e-03
81            	5.004309e-01	2.445210e-01	2.559099e-01	-4.160013e-01	2.525289e-01	-6.685302e-01	4.605295e-01	-5.694444e-03	-3.430631e-03	-2.028570e-02	-1.357348e-02	-6.712221e-03
82            	4.941992e-01	2.421097e-01	2.520895e-01	-4.022766e-01	2.460265e-01	-6.483031e-01	4.471648e-01	-4.989932e-03	-3.964242e-03	-2.172736e-02	-1.482792e-02	-6.899438e-03
83            	4.871554e-01	2.389902e-01	2.481652e-01	-3.897155e-01	2.385503e-01	-6.282658e-01	4.334081e-01	-4.587503e-03	-4.570411e-03	-2.276679e-02	-1.595381e-02	-6.812984e-03
84            	4.798740e-01	2.355451e-01	2.443289e-01	-3.800187e-01	2.290879e-01	-6.091066e-01	4.190972e-01	-4.391884e-03	-5.245469e-03	-2.359589e-02	-1.704342e-02	-6.552478e-03
85            	4.730473e-01	2.322371e-01	2.408102e-01	-3.747990e-01	2.180660e-01	-5.928651e-01	4.054655e-01	-4.286524e-03	-6.003474e-03	-2.426568e-02	-1.813631e-02	-6.129365e-03
86            	4.678360e-01	2.298648e-01	2.379711e-01	-3.744684e-01	2.078510e-01	-5.823194e-01	3.950852e-01	-4.053158e-03	-6.782673e-03	-2.468555e-02	-1.912545e-02	-5.560104e-03
87            	4.653937e-01	2.292491e-01	2.361446e-01	-3.792193e-01	2.009597e-01	-5.801790e-01	3.905693e-01	-3.447759e-03	-7.539995e-03	-2.492137e-02	-2.000068e-02	-4.920692e-03
88            	4.660588e-01	2.305023e-01	2.355565e-01	-3.869754e-01	2.002699e-01	-5.872453e-01	3.937576e-01	-2.527091e-03	-8.157790e-03	-2.483625e-02	-2.057591e-02	-4.260333e-03
89            	4.683626e-01	2.327487e-01	2.356139e-01	-3.941411e-01	2.052697e-01	-5.994108e-01	4.023403e-01	-1.432560e-03	-8.462225e-03	-2.419624e-02	-2.056034e-02	-3.635895e-03
90            	4.710862e-01	2.351339e-01	2.359523e-01	-4.005788e-01	2.135758e-01	-6.141546e-01	4.138652e-01	-4.091855e-04	-8.297865e-03	-2.328671e-02	-1.994122e-02	-3.345487e-03
91            	4.722541e-01	2.363864e-01	2.358676e-01	-4.035425e-01	2.217763e-01	-6.253189e-01	4.235476e-01	2.593918e-04	-7.753646e-03	-2.237692e-02	-1.894211e-02	-3.434814e-03
92            	4.715978e-01	2.362892e-01	2.353086e-01	-4.023230e-01	2.291782e-01	-6.315011e-01	4.303396e-01	4.902884e-04	-6.830973e-03	-2.149830e-02	-1.758012e-02	-3.918178e-03
93            	4.696985e-01	2.351396e-01	2.345589e-01	-3.967769e-01	2.363832e-01	-6.331602e-01	4.347717e-01	2.903729e-04	-5.556882e-03	-2.048662e-02	-1.580019e-02	-4.686426e-03
94            	4.668141e-01	2.332829e-01	2.335312e-01	-3.870643e-01	2.435114e-01	-6.305757e-01	4.370435e-01	-1.241190e-04	-3.946667e-03	-1.923314e-02	-1.356324e-02	-5.669903e-03
95            	4.642600e-01	2.318151e-01	2.324449e-01	-3.775163e-01	2.488447e-01	-6.263610e-01	4.376028e-01	-3.149101e-04	-2.159999e-03	-1.767796e-02	-1.099898e-02	-6.678982e-03
96            	4.628899e-01	2.313496e-01	2.315403e-01	-3.710544e-01	2.512522e-01	-6.223067e-01	4.367795e-01	-9.532089e-05	-4.187730e-04	-1.581999e-02	-8.328766e-03	-7.491220e-03
97            	4.631914e-01	2.318503e-01	2.313410e-01	-3.699838e-01	2.500562e-01	-6.200401e-01	4.350482e-01	2.546357e-04	1.070777e-03	-1.386302e-02	-5.860733e-03	-8.002287e-03
98            	4.650615e-01	2.329835e-01	2.320781e-01	-3.744341e-01	2.456916e-01	-6.201258e-01	4.329087e-01	4.527083e-04	2.184189e-03	-1.220409e-02	-3.917855e-03	-8.286234e-03
99            	4.679660e-01	2.342779e-01	2.336881e-01	-3.834924e-01	2.389191e-01	-6.224115e-01	4.306653e-01	2.948628e-04	2.939956e-03	-1.122628e-02	-2.673185e-03	-8.553097e-03
100           	4.711265e-01	2.353721e-01	2.357543e-01	-3.953797e-01	2.308134e-01	-6.261932e-01	4.285033e-01	-1.911011e-04	3.469338e-03	-1.110651e-02	-2.083917e-03	-9.022592e-03
101           	4.736860e-01	2.361749e-01	2.375111e-01	-4.065629e-01	2.230050e-01	-6.295679e-01	4.262865e-01	-6.681353e-04	3.851527e-03	-1.165777e-02	-1.977360e-03	-9.680414e-03
102           	4.743158e-01	2.363633e-01	2.379525e-01	-4.139574e-01	2.159586e-01	-6.299160e-01	4.229373e-01	-7.946240e-04	4.214547e-03	-1.220809e-02	-1.889500e-03	-1.031859e-02
103           	4.751007e-01	2.371726e-01	2.379280e-01	-4.107680e-01	2.137978e-01	-6.245658e-01	4.191818e-01	-3.776865e-04	3.936231e-03	-1.304204e-02	-2.584791e-03	-1.045725e-02
104           	4.742170e-01	2.372733e-01	2.369437e-01	-4.034382e-01	2.132410e-01	-6.166792e-01	4.149601e-01	1.647745e-04	3.611537e-03	-1.291257e-02	-2.844746e-03	-1.006782e-02
105           	4.727951e-01	2.369744e-01	2.358206e-01	-3.935191e-01	2.139202e-01	-6.074393e-01	4.106798e-01	5.768954e-04	3.153642e-03	-1.222752e-02	-2.960118e-03	-9.267401e-03
106           	4.710083e-01	2.360114e-01	2.349969e-01	-3.824993e-01	2.155430e-01	-5.980423e-01	4.067926e-01	5.072343e-04	2.731566e-03	-1.114684e-02	-2.841854e-03	-8.304986e-03
107           	4.689918e-01	2.344627e-01	2.345291e-01	-3.707288e-01	2.175243e-01	-5.882531e-01	4.028887e-01	-3.317165e-05	2.383971e-03	-9.831862e-03	-2.531960e-03	-7.299902e-03
108           	4.669463e-01	2.327531e-01	2.341932e-01	-3.592714e-01	2.200315e-01	-5.793029e-01	3.996672e-01	-7.200426e-04	2.136589e-03	-8.623855e-03	-2.175338e-03	-6.448517e-03
109           	4.651543e-01	2.313271e-01	2.338272e-01	-3.497812e-01	2.225840e-01	-5.723651e-01	3.974745e-01	-1.250021e-03	1.893275e-03	-7.789924e-03	-2.001687e-03	-5.788237e-03
110           	4.638942e-01	2.307320e-01	2.331622e-01	-3.432030e-01	2.256912e-01	-5.688942e-01	3.972927e-01	-1.215079e-03	1.651455e-03	-7.586205e-03	-2.141647e-03	-5.444558e-03
111           	4.634165e-01	2.310004e-01	2.324161e-01	-3.402032e-01	2.291108e-01	-5.693140e-01	3.992124e-01	-7.078529e-04	1.378375e-03	-7.947265e-03	-2.595257e-03	-5.352008e-03
112           	4.638588e-01	2.320876e-01	2.317712e-01	-3.417553e-01	2.325255e-01	-5.742808e-01	4.034031e-01	1.581780e-04	1.146727e-03	-8.611296e-03	-3.158921e-03	-5.452375e-03
113           	4.647125e-01	2.332533e-01	2.314592e-01	-3.473086e-01	2.340971e-01	-5.814057e-01	4.077514e-01	8.970457e-04	9.555244e-04	-9.321822e-03	-3.705387e-03	-5.616436e-03
114           	4.655168e-01	2.341175e-01	2.313993e-01	-3.570260e-01	2.331035e-01	-5.901295e-01	4.116165e-01	1.359081e-03	9.762843e-04	-9.850955e-03	-3.949193e-03	-5.901762e-03
115           	4.654834e-01	2.343081e-01	2.311753e-01	-3.697479e-01	2.275599e-01	-5.973078e-01	4.124339e-01	1.566398e-03	1.192298e-03	-1.041162e-02	-4.013510e-03	-6.398107e-03
116           	4.644707e-01	2.339832e-01	2.304875e-01	-3.840543e-01	2.179116e-01	-6.019659e-01	4.099387e-01	1.747867e-03	1.639915e-03	-1.099144e-02	-3.855803e-03	-7.135633e-03
117           	4.624983e-01	2.332698e-01	2.292286e-01	-3.960672e-01	2.054965e-01	-6.015637e-01	4.035301e-01	2.020582e-03	2.063164e-03	-1.134326e-02	-3.608464e-03	-7.734792e-03
118           	4.599988e-01	2.324509e-01	2.275480e-01	-4.042469e-01	1.929757e-01	-5.972227e-01	3.950992e-01	2.451465e-03	2.323639e-03	-1.122476e-02	-3.288740e-03	-7.936018e-03
119           	4.573669e-01	2.314541e-01	2.259128e-01	-4.071203e-01	1.831274e-01	-5.902476e-01	3.866875e-01	2.770661e-03	2.481060e-03	-1.055831e-02	-2.798094e-03	-7.760215e-03
120           	4.553633e-01	2.305812e-01	2.247821e-01	-4.071418e-01	1.784181e-01	-5.855599e-01	3.819890e-01	2.899558e-03	2.716248e-03	-9.365642e-03	-1.966573e-03	-7.399069e-03
121           	4.541605e-01	2.297588e-01	2.244017e-01	-4.054330e-01	1.788239e-01	-5.842568e-01	3.815403e-01	2.678503e-03	3.073118e-03	-7.769570e-03	-8.116671e-04	-6.957903e-03
122           	4.536435e-01	2.290441e-01	2.245994e-01	-4.031235e-01	1.838456e-01	-5.869691e-01	3.854074e-01	2.222340e-03	3.631036e-03	-6.018261e-03	6.219049e-04	-6.640166e-03
123           	4.533652e-01	2.283199e-01	2.250454e-01	-4.006497e-01	1.909161e-01	-5.915659e-01	3.912410e-01	1.637238e-03	4.260225e-03	-4.490906e-03	2.014771e-03	-6.505678e-03
124           	4.530143e-01	2.277388e-01	2.252755e-01	-3.977721e-01	1.989425e-01	-5.967146e-01	3.978285e-01	1.231651e-03	4.819309e-03	-3.634121e-03	3.002248e-03	-6.636369e-03
125           	4.523729e-01	2.272348e-01	2.251381e-01	-3.926272e-01	2.071568e-01	-5.997840e-01	4.034704e-01	1.048366e-03	5.118777e-03	-3.646129e-03	3.295713e-03	-6.941842e-03
126           	4.513855e-01	2.269714e-01	2.244141e-01	-3.867538e-01	2.140279e-01	-6.007817e-01	4.074048e-01	1.278662e-03	5.147178e-03	-4.586737e-03	2.853809e-03	-7.440546e-03
127           	4.503434e-01	2.269224e-01	2.234210e-01	-3.825474e-01	2.172077e-01	-5.997551e-01	4.084814e-01	1.750675e-03	4.865680e-03	-6.048152e-03	1.841604e-03	-7.889756e-03
