# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 4.000000e+01
# lRef        : 2.655000e+00
# Aref        : 1.989000e+00
# CofR        : (2.300000e+00 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
13            	6.366642e-01	3.163476e-01	3.203166e-01	-8.554768e-01	3.073459e-03	-8.585502e-01	4.308118e-01	-1.984479e-03	6.964659e-03	-1.121359e-03	6.403979e-03	-7.525338e-03
14            	6.277316e-01	3.123861e-01	3.153455e-01	-8.030874e-01	3.694019e-02	-8.400276e-01	4.384839e-01	-1.479664e-03	6.079869e-03	-1.396002e-03	5.381869e-03	-6.777870e-03
15            	6.241801e-01	3.107592e-01	3.134208e-01	-7.611812e-01	7.175795e-02	-8.329392e-01	4.523486e-01	-1.330821e-03	5.692818e-03	-8.035554e-04	5.291040e-03	-6.094595e-03
16            	6.208302e-01	3.091081e-01	3.117221e-01	-7.374938e-01	9.244503e-02	-8.299389e-01	4.611919e-01	-1.306989e-03	5.694545e-03	-3.184107e-04	5.535340e-03	-5.853751e-03
17            	6.184623e-01	3.078252e-01	3.106371e-01	-7.216608e-01	1.039559e-01	-8.256167e-01	4.647863e-01	-1.405906e-03	6.039672e-03	-5.449058e-05	6.012427e-03	-6.066917e-03
18            	6.170220e-01	3.068974e-01	3.101246e-01	-7.046284e-01	1.091237e-01	-8.137520e-01	4.614379e-01	-1.613602e-03	6.707811e-03	1.421245e-04	6.778873e-03	-6.636748e-03
19            	6.172796e-01	3.065424e-01	3.107372e-01	-6.813910e-01	1.105144e-01	-7.919054e-01	4.512099e-01	-2.097424e-03	7.502545e-03	4.005635e-04	7.702826e-03	-7.302263e-03
20            	6.165913e-01	3.056329e-01	3.109584e-01	-6.515298e-01	1.060337e-01	-7.575635e-01	4.317986e-01	-2.662783e-03	7.836331e-03	1.004226e-03	8.338444e-03	-7.334218e-03
21            	6.141838e-01	3.041952e-01	3.099887e-01	-6.177206e-01	9.840471e-02	-7.161253e-01	4.072650e-01	-2.896742e-03	7.673394e-03	2.022661e-03	8.684724e-03	-6.662063e-03
22            	6.113581e-01	3.026688e-01	3.086893e-01	-5.771533e-01	9.172019e-02	-6.688734e-01	3.802968e-01	-3.010275e-03	7.559202e-03	3.643407e-03	9.380905e-03	-5.737499e-03
23            	6.080572e-01	3.011137e-01	3.069435e-01	-5.324381e-01	8.728444e-02	-6.197225e-01	3.535035e-01	-2.914881e-03	7.671915e-03	5.628226e-03	1.048603e-02	-4.857802e-03
24            	6.038365e-01	2.993563e-01	3.044801e-01	-4.863512e-01	8.573644e-02	-5.720877e-01	3.289121e-01	-2.561903e-03	7.898363e-03	7.290852e-03	1.154379e-02	-4.252937e-03
25            	5.996249e-01	2.976802e-01	3.019447e-01	-4.462309e-01	8.618149e-02	-5.324124e-01	3.092969e-01	-2.132221e-03	7.912165e-03	8.174592e-03	1.199946e-02	-3.824869e-03
26            	5.954126e-01	2.959929e-01	2.994197e-01	-4.081597e-01	8.760494e-02	-4.957646e-01	2.916848e-01	-1.713383e-03	7.697815e-03	8.386574e-03	1.189110e-02	-3.504528e-03
27            	5.930140e-01	2.950988e-01	2.979151e-01	-3.697975e-01	9.018669e-02	-4.599842e-01	2.750855e-01	-1.408158e-03	7.590577e-03	8.291009e-03	1.173608e-02	-3.445073e-03
28            	5.926058e-01	2.948270e-01	2.977789e-01	-3.351067e-01	9.351436e-02	-4.286211e-01	2.610677e-01	-1.475953e-03	7.652724e-03	8.095088e-03	1.170027e-02	-3.605180e-03
29            	5.925662e-01	2.946017e-01	2.979645e-01	-3.083859e-01	9.592917e-02	-4.043151e-01	2.501221e-01	-1.681427e-03	7.864813e-03	8.129184e-03	1.192940e-02	-3.800221e-03
30            	5.920020e-01	2.941092e-01	2.978928e-01	-2.881819e-01	9.784940e-02	-3.860313e-01	2.419403e-01	-1.891769e-03	8.185599e-03	8.144583e-03	1.225789e-02	-4.113308e-03
31            	5.906372e-01	2.932343e-01	2.974029e-01	-2.694371e-01	9.956505e-02	-3.690021e-01	2.342836e-01	-2.084296e-03	8.428536e-03	7.941566e-03	1.239932e-02	-4.457753e-03
32            	5.889963e-01	2.922058e-01	2.967905e-01	-2.484248e-01	1.008142e-01	-3.492390e-01	2.250266e-01	-2.292373e-03	8.509895e-03	7.701272e-03	1.236053e-02	-4.659259e-03
33            	5.870426e-01	2.910191e-01	2.960235e-01	-2.260474e-01	1.009046e-01	-3.269520e-01	2.139283e-01	-2.502226e-03	8.357127e-03	7.543113e-03	1.212868e-02	-4.585571e-03
34            	5.840196e-01	2.892189e-01	2.948007e-01	-2.096280e-01	9.873306e-02	-3.083610e-01	2.035470e-01	-2.790895e-03	8.240946e-03	7.486774e-03	1.198433e-02	-4.497558e-03
35            	5.793861e-01	2.865301e-01	2.928560e-01	-2.009229e-01	9.483964e-02	-2.957625e-01	1.953011e-01	-3.162969e-03	8.106522e-03	7.482682e-03	1.184786e-02	-4.365182e-03
36            	5.728982e-01	2.827877e-01	2.901105e-01	-1.997573e-01	9.014830e-02	-2.899056e-01	1.900270e-01	-3.661386e-03	7.983897e-03	7.500466e-03	1.173413e-02	-4.233664e-03
37            	5.644107e-01	2.778878e-01	2.865229e-01	-2.050187e-01	8.523897e-02	-2.902577e-01	1.877483e-01	-4.317536e-03	7.983852e-03	7.602965e-03	1.178533e-02	-4.182370e-03
38            	5.547141e-01	2.722989e-01	2.824152e-01	-2.151449e-01	8.017776e-02	-2.953226e-01	1.877502e-01	-5.058163e-03	8.153050e-03	7.725584e-03	1.201584e-02	-4.290258e-03
39            	5.455415e-01	2.670283e-01	2.785132e-01	-2.281046e-01	7.549995e-02	-3.036046e-01	1.895523e-01	-5.742462e-03	8.498416e-03	7.788078e-03	1.239245e-02	-4.604377e-03
40            	5.377559e-01	2.626843e-01	2.750716e-01	-2.413668e-01	7.130405e-02	-3.126709e-01	1.919874e-01	-6.193675e-03	8.919920e-03	7.937762e-03	1.288880e-02	-4.951039e-03
41            	5.316508e-01	2.595157e-01	2.721351e-01	-2.536859e-01	6.779607e-02	-3.214820e-01	1.946390e-01	-6.309723e-03	9.204656e-03	8.443679e-03	1.342650e-02	-4.982816e-03
42            	5.267004e-01	2.572191e-01	2.694813e-01	-2.615479e-01	6.621533e-02	-3.277633e-01	1.969893e-01	-6.131109e-03	9.155597e-03	9.583691e-03	1.394744e-02	-4.363751e-03
43            	5.229527e-01	2.557243e-01	2.672284e-01	-2.644534e-01	6.726099e-02	-3.317144e-01	1.994877e-01	-5.752023e-03	8.813071e-03	1.092595e-02	1.427604e-02	-3.350097e-03
44            	5.202475e-01	2.546672e-01	2.655802e-01	-2.620658e-01	7.075732e-02	-3.328232e-01	2.017902e-01	-5.456485e-03	8.172555e-03	1.198884e-02	1.416697e-02	-2.178136e-03
45            	5.189359e-01	2.539125e-01	2.650234e-01	-2.565711e-01	7.614654e-02	-3.327176e-01	2.044321e-01	-5.555487e-03	7.365093e-03	1.276134e-02	1.374576e-02	-9.844254e-04
46            	5.189377e-01	2.533253e-01	2.656124e-01	-2.483709e-01	8.332924e-02	-3.317001e-01	2.075147e-01	-6.143561e-03	6.674205e-03	1.356303e-02	1.345572e-02	1.073104e-04
47            	5.188389e-01	2.522669e-01	2.665720e-01	-2.347928e-01	9.215493e-02	-3.269477e-01	2.095513e-01	-7.152582e-03	6.348383e-03	1.439982e-02	1.354829e-02	8.515290e-04
48            	5.170105e-01	2.504031e-01	2.666074e-01	-2.186405e-01	9.764892e-02	-3.162894e-01	2.069692e-01	-8.102134e-03	6.340287e-03	1.473230e-02	1.370644e-02	1.025863e-03
49            	5.151946e-01	2.488083e-01	2.663863e-01	-2.072821e-01	9.863181e-02	-3.059139e-01	2.022728e-01	-8.789022e-03	6.400131e-03	1.465772e-02	1.372899e-02	9.287273e-04
50            	5.129538e-01	2.471936e-01	2.657603e-01	-1.977216e-01	9.768929e-02	-2.954109e-01	1.965501e-01	-9.283337e-03	6.582447e-03	1.439521e-02	1.378005e-02	6.151562e-04
51            	5.104886e-01	2.457883e-01	2.647003e-01	-1.885801e-01	9.610287e-02	-2.846830e-01	1.903929e-01	-9.455999e-03	6.887529e-03	1.362912e-02	1.370209e-02	-7.296885e-05
52            	5.074332e-01	2.445290e-01	2.629042e-01	-1.795508e-01	9.425866e-02	-2.738095e-01	1.840341e-01	-9.187578e-03	7.283578e-03	1.230597e-02	1.343656e-02	-1.130595e-03
53            	5.034419e-01	2.430830e-01	2.603590e-01	-1.708202e-01	9.187299e-02	-2.626932e-01	1.772831e-01	-8.637984e-03	7.817051e-03	1.070317e-02	1.316864e-02	-2.465466e-03
54            	4.987202e-01	2.413113e-01	2.574090e-01	-1.622998e-01	8.894081e-02	-2.512406e-01	1.700907e-01	-8.048834e-03	8.539388e-03	9.229957e-03	1.315437e-02	-3.924409e-03
55            	4.931450e-01	2.390361e-01	2.541089e-01	-1.535350e-01	8.579886e-02	-2.393338e-01	1.625663e-01	-7.536368e-03	9.552291e-03	8.194650e-03	1.364962e-02	-5.454966e-03
56            	4.866513e-01	2.361120e-01	2.505393e-01	-1.458888e-01	8.207356e-02	-2.279623e-01	1.550179e-01	-7.213647e-03	1.078017e-02	7.963665e-03	1.476201e-02	-6.798342e-03
57            	4.794541e-01	2.325713e-01	2.468829e-01	-1.390895e-01	7.789145e-02	-2.169810e-01	1.474362e-01	-7.155811e-03	1.200823e-02	8.756266e-03	1.638636e-02	-7.630093e-03
58            	4.721615e-01	2.288550e-01	2.433065e-01	-1.324785e-01	7.407961e-02	-2.065581e-01	1.403189e-01	-7.225742e-03	1.297774e-02	1.003567e-02	1.799557e-02	-7.959902e-03
59            	4.649803e-01	2.251996e-01	2.397807e-01	-1.247395e-01	7.127114e-02	-1.960106e-01	1.336409e-01	-7.290524e-03	1.343280e-02	1.099101e-02	1.892830e-02	-7.937295e-03
60            	4.585856e-01	2.218565e-01	2.367290e-01	-1.154131e-01	7.009687e-02	-1.855099e-01	1.278034e-01	-7.436257e-03	1.330093e-02	1.132156e-02	1.896171e-02	-7.640147e-03
61            	4.538677e-01	2.192383e-01	2.346294e-01	-1.052449e-01	7.121790e-02	-1.764628e-01	1.238403e-01	-7.695565e-03	1.271954e-02	1.089281e-02	1.816595e-02	-7.273131e-03
62            	4.512404e-01	2.175399e-01	2.337005e-01	-9.577246e-02	7.403450e-02	-1.698070e-01	1.219207e-01	-8.080302e-03	1.186407e-02	9.931858e-03	1.682999e-02	-6.898136e-03
63            	4.499955e-01	2.164688e-01	2.335267e-01	-8.729993e-02	7.739163e-02	-1.646916e-01	1.210416e-01	-8.528986e-03	1.095006e-02	8.881771e-03	1.539095e-02	-6.509175e-03
64            	4.496838e-01	2.158889e-01	2.337950e-01	-8.078976e-02	8.010754e-02	-1.608973e-01	1.205024e-01	-8.953067e-03	1.016088e-02	8.179358e-03	1.425056e-02	-6.071202e-03
65            	4.498146e-01	2.155424e-01	2.342722e-01	-7.357163e-02	8.276926e-02	-1.563409e-01	1.195551e-01	-9.364875e-03	9.567991e-03	8.012539e-03	1.357426e-02	-5.561722e-03
66            	4.504065e-01	2.154937e-01	2.349128e-01	-6.726326e-02	8.467643e-02	-1.519397e-01	1.183081e-01	-9.709554e-03	9.373788e-03	8.626984e-03	1.368728e-02	-5.060296e-03
67            	4.513302e-01	2.157292e-01	2.356010e-01	-6.387574e-02	8.523488e-02	-1.491106e-01	1.171727e-01	-9.935904e-03	9.604874e-03	1.003984e-02	1.462480e-02	-4.584953e-03
68            	4.521921e-01	2.159953e-01	2.361968e-01	-6.269586e-02	8.469929e-02	-1.473952e-01	1.160472e-01	-1.010072e-02	1.017791e-02	1.208879e-02	1.622231e-02	-4.133521e-03
69            	4.527820e-01	2.162846e-01	2.364974e-01	-6.270914e-02	8.374401e-02	-1.464532e-01	1.150986e-01	-1.010638e-02	1.094135e-02	1.433364e-02	1.810817e-02	-3.774530e-03
70            	4.528376e-01	2.164128e-01	2.364248e-01	-6.293474e-02	8.295243e-02	-1.458872e-01	1.144198e-01	-1.000598e-02	1.160032e-02	1.612183e-02	1.966124e-02	-3.539404e-03
71            	4.520127e-01	2.160498e-01	2.359630e-01	-6.287399e-02	8.238024e-02	-1.452542e-01	1.138172e-01	-9.956595e-03	1.190309e-02	1.704926e-02	2.042772e-02	-3.378460e-03
72            	4.500552e-01	2.149651e-01	2.350901e-01	-6.268049e-02	8.173116e-02	-1.444116e-01	1.130714e-01	-1.006250e-02	1.177708e-02	1.692661e-02	2.024039e-02	-3.313772e-03
73            	4.470065e-01	2.131853e-01	2.338212e-01	-6.299566e-02	8.058779e-02	-1.435834e-01	1.120856e-01	-1.031795e-02	1.131027e-02	1.573650e-02	1.917852e-02	-3.442020e-03
74            	4.431896e-01	2.108918e-01	2.322977e-01	-6.444504e-02	7.875335e-02	-1.431984e-01	1.109759e-01	-1.070294e-02	1.064373e-02	1.388723e-02	1.758734e-02	-3.700116e-03
75            	4.391485e-01	2.084180e-01	2.307305e-01	-6.752346e-02	7.617718e-02	-1.437006e-01	1.099389e-01	-1.115627e-02	9.866098e-03	1.187368e-02	1.580294e-02	-3.929259e-03
76            	4.353641e-01	2.061213e-01	2.292428e-01	-7.251894e-02	7.298150e-02	-1.455004e-01	1.092410e-01	-1.156072e-02	9.060333e-03	9.986195e-03	1.405343e-02	-4.067235e-03
77            	4.320618e-01	2.042064e-01	2.278554e-01	-7.818173e-02	6.976211e-02	-1.479438e-01	1.088530e-01	-1.182448e-02	8.309206e-03	8.299403e-03	1.245891e-02	-4.159505e-03
78            	4.291233e-01	2.026501e-01	2.264733e-01	-8.179997e-02	6.746023e-02	-1.492602e-01	1.083602e-01	-1.191158e-02	7.708858e-03	6.876206e-03	1.114696e-02	-4.270755e-03
79            	4.264929e-01	2.014398e-01	2.250531e-01	-8.198953e-02	6.672053e-02	-1.487101e-01	1.077153e-01	-1.180664e-02	7.360951e-03	5.653467e-03	1.018768e-02	-4.534218e-03
80            	4.239865e-01	2.005345e-01	2.234521e-01	-7.717973e-02	6.776705e-02	-1.449468e-01	1.063569e-01	-1.145880e-02	7.256965e-03	4.419197e-03	9.466564e-03	-5.047367e-03
81            	4.212122e-01	1.996887e-01	2.215235e-01	-6.719497e-02	7.022929e-02	-1.374243e-01	1.038268e-01	-1.091741e-02	7.470413e-03	3.296806e-03	9.118816e-03	-5.822010e-03
82            	4.180912e-01	1.987623e-01	2.193289e-01	-5.389713e-02	7.328997e-02	-1.271871e-01	1.002385e-01	-1.028328e-02	7.963634e-03	2.559405e-03	9.243336e-03	-6.683931e-03
83            	4.148350e-01	1.978367e-01	2.169983e-01	-4.136627e-02	7.589400e-02	-1.172603e-01	9.657714e-02	-9.580842e-03	8.620576e-03	2.328403e-03	9.784778e-03	-7.456374e-03
84            	4.115649e-01	1.969617e-01	2.146032e-01	-3.265595e-02	7.749958e-02	-1.101555e-01	9.382756e-02	-8.820792e-03	9.331359e-03	2.589474e-03	1.062610e-02	-8.036623e-03
85            	4.081307e-01	1.960460e-01	2.120847e-01	-2.814897e-02	7.832284e-02	-1.064718e-01	9.239732e-02	-8.019347e-03	1.000324e-02	3.294046e-03	1.165026e-02	-8.356217e-03
86            	4.045896e-01	1.950943e-01	2.094953e-01	-2.740371e-02	7.868124e-02	-1.060850e-01	9.238310e-02	-7.200536e-03	1.061728e-02	4.432222e-03	1.283339e-02	-8.401173e-03
87            	4.012663e-01	1.941877e-01	2.070786e-01	-3.008168e-02	7.864301e-02	-1.087247e-01	9.368385e-02	-6.445439e-03	1.120459e-02	5.896629e-03	1.415290e-02	-8.256272e-03
88            	3.985354e-01	1.933861e-01	2.051493e-01	-3.569518e-02	7.803592e-02	-1.137311e-01	9.588351e-02	-5.881611e-03	1.172412e-02	7.409189e-03	1.542872e-02	-8.019527e-03
89            	3.964444e-01	1.926271e-01	2.038173e-01	-4.271888e-02	7.673897e-02	-1.194579e-01	9.809841e-02	-5.595078e-03	1.214886e-02	8.665199e-03	1.648146e-02	-7.816265e-03
90            	3.946536e-01	1.917820e-01	2.028716e-01	-4.916257e-02	7.490233e-02	-1.240649e-01	9.948362e-02	-5.544837e-03	1.239836e-02	9.365930e-03	1.708132e-02	-7.715392e-03
91            	3.926907e-01	1.907094e-01	2.019812e-01	-5.359057e-02	7.273624e-02	-1.263268e-01	9.953152e-02	-5.635904e-03	1.236604e-02	9.346842e-03	1.703946e-02	-7.692618e-03
92            	3.903528e-01	1.893632e-01	2.009896e-01	-5.536727e-02	7.058154e-02	-1.259488e-01	9.826518e-02	-5.813225e-03	1.197644e-02	8.611183e-03	1.628203e-02	-7.670846e-03
93            	3.877502e-01	1.878531e-01	1.998970e-01	-5.442143e-02	6.876128e-02	-1.231827e-01	9.597199e-02	-6.021963e-03	1.132756e-02	7.377551e-03	1.501634e-02	-7.638785e-03
94            	3.851549e-01	1.863115e-01	1.988434e-01	-5.084439e-02	6.759611e-02	-1.184405e-01	9.301830e-02	-6.265961e-03	1.059790e-02	6.001727e-03	1.359876e-02	-7.597034e-03
95            	3.828024e-01	1.848158e-01	1.979866e-01	-4.472243e-02	6.733241e-02	-1.120548e-01	8.969363e-02	-6.585431e-03	9.926642e-03	4.867380e-03	1.236033e-02	-7.492952e-03
96            	3.807892e-01	1.834313e-01	1.973579e-01	-3.631080e-02	6.801205e-02	-1.043228e-01	8.616745e-02	-6.963338e-03	9.400063e-03	4.154155e-03	1.147714e-02	-7.322986e-03
97            	3.790060e-01	1.821668e-01	1.968392e-01	-2.625917e-02	6.942510e-02	-9.568427e-02	8.255468e-02	-7.336230e-03	9.072464e-03	3.920498e-03	1.103271e-02	-7.112215e-03
98            	3.773914e-01	1.810496e-01	1.963418e-01	-1.571005e-02	7.123368e-02	-8.694372e-02	7.908870e-02	-7.646088e-03	8.933892e-03	4.052525e-03	1.096015e-02	-6.907629e-03
99            	3.759697e-01	1.800913e-01	1.958785e-01	-5.849637e-03	7.304023e-02	-7.888987e-02	7.596505e-02	-7.893598e-03	8.934961e-03	4.348380e-03	1.110915e-02	-6.760771e-03
100           	3.749227e-01	1.793434e-01	1.955793e-01	2.705527e-03	7.469754e-02	-7.199201e-02	7.334478e-02	-8.117954e-03	9.034787e-03	4.616228e-03	1.134290e-02	-6.726673e-03
101           	3.744851e-01	1.789142e-01	1.955708e-01	9.365133e-03	7.607673e-02	-6.671160e-02	7.139416e-02	-8.328301e-03	9.226192e-03	4.796004e-03	1.162419e-02	-6.828190e-03
102           	3.747306e-01	1.788215e-01	1.959091e-01	1.377736e-02	7.708005e-02	-6.330269e-02	7.019137e-02	-8.543802e-03	9.513983e-03	4.977788e-03	1.200288e-02	-7.025089e-03
103           	3.754782e-01	1.789775e-01	1.965007e-01	1.605322e-02	7.770048e-02	-6.164725e-02	6.967386e-02	-8.761578e-03	9.925769e-03	5.254378e-03	1.255296e-02	-7.298580e-03
104           	3.763882e-01	1.792286e-01	1.971596e-01	1.661421e-02	7.801450e-02	-6.140028e-02	6.970739e-02	-8.965491e-03	1.043620e-02	5.650349e-03	1.326137e-02	-7.611024e-03
105           	3.771501e-01	1.794439e-01	1.977062e-01	1.591284e-02	7.807224e-02	-6.215940e-02	7.011582e-02	-9.131174e-03	1.101418e-02	6.187046e-03	1.410771e-02	-7.920659e-03
106           	3.776277e-01	1.795713e-01	1.980564e-01	1.437006e-02	7.794749e-02	-6.357742e-02	7.076246e-02	-9.242556e-03	1.163898e-02	6.943058e-03	1.511051e-02	-8.167453e-03
107           	3.778642e-01	1.796824e-01	1.981818e-01	1.240507e-02	7.773637e-02	-6.533130e-02	7.153383e-02	-9.249671e-03	1.230868e-02	7.916388e-03	1.626687e-02	-8.350482e-03
108           	3.779066e-01	1.798744e-01	1.980322e-01	1.042035e-02	7.750413e-02	-6.708378e-02	7.229395e-02	-9.078920e-03	1.305383e-02	9.069279e-03	1.758847e-02	-8.519187e-03
109           	3.777380e-01	1.801484e-01	1.975896e-01	8.429742e-03	7.722475e-02	-6.879501e-02	7.300988e-02	-8.720646e-03	1.393242e-02	1.036396e-02	1.911440e-02	-8.750434e-03
110           	3.772359e-01	1.803584e-01	1.968774e-01	6.606988e-03	7.676913e-02	-7.016214e-02	7.346563e-02	-8.259498e-03	1.496138e-02	1.174650e-02	2.083463e-02	-9.088133e-03
111           	3.763779e-01	1.803747e-01	1.960032e-01	5.066736e-03	7.597724e-02	-7.091050e-02	7.344387e-02	-7.814237e-03	1.609292e-02	1.306543e-02	2.262563e-02	-9.560205e-03
112           	3.751774e-01	1.801541e-01	1.950233e-01	4.109086e-03	7.479674e-02	-7.068766e-02	7.274220e-02	-7.434572e-03	1.720374e-02	1.418738e-02	2.429743e-02	-1.011005e-02
113           	3.736579e-01	1.797131e-01	1.939449e-01	4.062361e-03	7.332970e-02	-6.926734e-02	7.129852e-02	-7.115906e-03	1.816798e-02	1.506627e-02	2.570112e-02	-1.063484e-02
114           	3.718721e-01	1.790998e-01	1.927723e-01	4.972108e-03	7.174773e-02	-6.677562e-02	6.926167e-02	-6.836235e-03	1.888069e-02	1.562830e-02	2.669484e-02	-1.106654e-02
115           	3.698224e-01	1.783096e-01	1.915128e-01	6.790285e-03	7.032767e-02	-6.353739e-02	6.693253e-02	-6.601570e-03	1.924975e-02	1.579286e-02	2.714618e-02	-1.135332e-02
116           	3.675533e-01	1.773975e-01	1.901558e-01	9.186308e-03	6.915656e-02	-5.997026e-02	6.456341e-02	-6.379126e-03	1.918855e-02	1.537624e-02	2.687667e-02	-1.150043e-02
117           	3.652014e-01	1.764411e-01	1.887603e-01	1.186206e-02	6.837293e-02	-5.651087e-02	6.244190e-02	-6.159574e-03	1.868439e-02	1.427146e-02	2.582011e-02	-1.154866e-02
118           	3.628894e-01	1.755083e-01	1.873811e-01	1.469413e-02	6.799457e-02	-5.330044e-02	6.064750e-02	-5.936382e-03	1.773716e-02	1.243145e-02	2.395288e-02	-1.152143e-02
119           	3.606797e-01	1.746363e-01	1.860434e-01	1.763496e-02	6.789994e-02	-5.026497e-02	5.908245e-02	-5.703576e-03	1.644971e-02	9.939605e-03	2.141951e-02	-1.147990e-02
120           	3.586230e-01	1.738382e-01	1.847847e-01	2.051050e-02	6.794765e-02	-4.743715e-02	5.769240e-02	-5.473238e-03	1.497076e-02	6.941661e-03	1.844159e-02	-1.149992e-02
121           	3.568084e-01	1.731355e-01	1.836729e-01	2.286034e-02	6.799683e-02	-4.513650e-02	5.656667e-02	-5.268727e-03	1.342311e-02	3.666945e-03	1.525658e-02	-1.158964e-02
122           	3.553921e-01	1.725754e-01	1.828167e-01	2.413170e-02	6.796616e-02	-4.383446e-02	5.590031e-02	-5.120681e-03	1.190439e-02	4.578692e-04	1.213332e-02	-1.167545e-02
123           	3.545551e-01	1.722486e-01	1.823064e-01	2.386351e-02	6.779310e-02	-4.392959e-02	5.586134e-02	-5.028907e-03	1.049902e-02	-2.396419e-03	9.300812e-03	-1.169723e-02
124           	3.544200e-01	1.722475e-01	1.821725e-01	2.200997e-02	6.756651e-02	-4.555655e-02	5.656153e-02	-4.962468e-03	9.316173e-03	-4.608549e-03	7.011899e-03	-1.162045e-02
125           	3.549155e-01	1.725992e-01	1.823163e-01	1.928801e-02	6.756600e-02	-4.827798e-02	5.792199e-02	-4.858585e-03	8.467002e-03	-5.983248e-03	5.475378e-03	-1.145863e-02
126           	3.557811e-01	1.732175e-01	1.825636e-01	1.685298e-02	6.804161e-02	-5.118862e-02	5.961511e-02	-4.673057e-03	8.009761e-03	-6.444311e-03	4.787605e-03	-1.123192e-02
127           	3.566741e-01	1.739213e-01	1.827528e-01	1.575420e-02	6.907959e-02	-5.332539e-02	6.120249e-02	-4.415775e-03	7.904051e-03	-6.072631e-03	4.867735e-03	-1.094037e-02
128           	3.572965e-01	1.745342e-01	1.827623e-01	1.645133e-02	7.054108e-02	-5.408976e-02	6.231542e-02	-4.114023e-03	8.022220e-03	-5.133612e-03	5.455414e-03	-1.058903e-02
